x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Objective Value,Valid?,ReturnCode,CompTime,
Dim.  9,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9987022128,0.9986296711,1.004336075,0.9696710899,1.007407646,0.9902472124,1.013824241,0.9800328519,1.011226536,1.009380525,0.9807009858,0.9686454589,0.9825151025,1.010870278,1.004715612,1.019596615,0.9999186132,0.9915014778,1.019090594,1.025856413,1.011301834,0.9932473453,0.9972155126,0.9971825491,0.9541336726,0.9967275233,0.9991865063,0.9966344649,1.005960923,1.000227133,153662,FALSE,TIME_LIMIT,0.1210861206
Dim.  10,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9996810523,0.9960590542,1.024567255,0.9898156352,1.011712669,0.984646702,1.018618651,0.9803955031,1.011438758,1.000090089,0.9708543264,0.9473372535,0.9880987833,0.9983175651,1.024541912,1.013806706,0.9951981769,0.9972393335,1.019329226,0.9972358161,0.9998685833,0.9992650896,0.9968241188,0.9990572376,0.9731843208,0.9983852911,1,0.9899033946,1.026338448,0.9903847194,153582,FALSE,TIME_LIMIT,0.1537120342
Dim.  11,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9997800361,0.9956289509,1.015435045,0.9820652696,1.008255768,0.9795019293,1.021005106,0.9839366854,0.9943124542,1.003592302,0.9700657174,0.9695181499,0.9842274313,1.001551336,1.013773734,1.016054803,0.9965701264,0.995301454,1.010033409,0.9920623824,1.014304199,0.9959313658,0.9953815531,0.9987971652,0.9667244291,0.9958125215,0.9970961364,0.9994968469,0.9961364389,0.9966146425,153425,FALSE,TIME_LIMIT,0.2647049427
Dim.  12,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0.9912454357,0.9998799712,1.024785784,0.9801223405,1.00754721,0.9926170486,0.9905831766,0.9855472833,0.9936651776,1.010664294,0.9546440307,0.9659234941,0.9940759806,1.004195162,1.017193848,1.035163623,0.99834901,0.9907761262,1.018407237,0.9872546383,1.005216231,0.9995526633,0.998356146,0.9978544028,0.9698392156,0.9960062866,0.9957780707,0.9990607809,0.9999227288,1.010913181,153420,FALSE,TIME_LIMIT,0.2912478447
Dim.  13,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.998878184,0.9998399616,1.008350106,0.9927086781,1.023586374,0.9928195987,0.9960870734,0.9973014485,1.003024161,0.9893694891,0.963592552,0.9423088911,0.9804624351,1.008969345,0.9948180085,0.9966808763,0.9980350894,1.015113296,1.008786012,0.9946329659,1.013040577,0.9986792915,0.987128735,0.9987104744,0.9724933646,0.9959094041,0.9927712332,0.9990607809,0.9934429849,0.9972852245,153230,FALSE,TIME_LIMIT,0.3399100304
Dim.  14,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.994566891,0.9982795871,1.02898384,0.9904454859,0.998282285,0.9815476854,0.9959150766,0.9968748,0.9868422449,0.992714046,0.9662431544,0.9547031812,0.9953416149,1.01339393,1.012934251,0.9975080062,0.9967445267,1.009862616,1.011866539,0.9988061307,1.012434039,0.9983171618,0.9992395777,0.9914284476,0.9787010024,0.9954357561,0.9982391466,0.9993962163,0.9960812452,1.009788334,153238,FALSE,TIME_LIMIT,0.4563131332
Dim.  15,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9971294708,0.9962090902,0.9970211053,0.996316975,0.9947609692,0.9838972666,0.9963665681,1.006911705,1.006260545,0.9900001126,0.9786966046,0.9660273859,0.987290479,1.009155068,1.008705746,0.9973383385,1.005313397,1.009191395,1.007809788,0.9961495026,1.01686177,0.9912023773,0.999686885,0.9981144752,0.9780977867,0.9956187565,0.9957471785,0.9960306812,0.9969974611,1.002584985,153150,FALSE,TIME_LIMIT,0.618489027
Dim.  16,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9952707756,0.9996099064,0.998550808,0.9862820663,0.9976596133,0.9959895079,0.9957538296,1.009023615,1.007247376,1.005371561,0.9700328587,0.9556693748,0.9855462435,1.009504665,0.9954813034,0.9975080062,1.010777942,1.006160075,0.9988936133,0.9989351976,0.9933381856,0.9997017755,0.9947105922,0.996619059,0.965287679,0.9968782294,0.9980743883,0.9993626727,0.9997681863,1.019403615,153206,FALSE,TIME_LIMIT,0.8525850773
Dim.  17,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9957656944,0.9986596783,0.9993559147,0.9825563396,0.9955876196,0.9958781053,0.9905831766,1.005685091,0.9964983394,0.9907771309,0.9781489595,0.9565212874,1.001499617,0.9937181812,1.010249979,0.9997561027,1.018753851,1.010046661,1.023028028,0.9979564399,0.9960473909,0.9918733824,0.9924069601,0.9995773824,0.9615806445,0.9990311746,0.997693385,0.9970481685,0.9978584833,0.9899737175,153100,FALSE,TIME_LIMIT,1.196423054
Dim.  18,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9989221768,0.9978894935,0.9992293979,0.9869652942,0.9974771061,0.9895787971,0.9968180597,1.033886554,0.9845926932,0.9906645195,0.9733187295,0.9658819374,0.9873542925,1.030316604,1.000445651,0.994210091,1.008138683,1.020829499,0.9940884242,0.9980209734,0.9941469036,0.9976355058,0.9989376454,0.9954162242,0.9670644234,0.9940040475,0.9973947607,0.997573684,0.9946793244,0.9994051289,153068,FALSE,TIME_LIMIT,1.707189083
Dim.  19,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.9946548766,0.9978294791,0.9993559147,0.9850970931,0.9977240276,0.988535664,0.9984197796,0.9976001024,1.0066001,0.9823988469,0.9848192771,0.9502254452,0.9787181996,0.9988091857,1.022075284,0.998748701,1.019300306,0.9935259665,0.9920708955,0.9947405216,0.9957845575,0.9953562185,0.9995303274,0.9954162242,0.9664173375,0.9973411126,0.9973844633,0.9995303904,0.9959267027,0.9970256444,153076,FALSE,TIME_LIMIT,2.480694056
Dim.  20,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9951937882,0.9952088501,0.989441601,0.9952067298,0.9980353635,0.9692832765,0.999838753,0.9869978881,1.001294553,0.9889303048,0.9918948521,0.9571758057,0.9879711563,1.008324775,0.9844332974,0.9982609064,0.992082224,1.001786314,0.9980692468,0.9989136865,0.9898101535,0.9986260371,0.9985909823,0.9978327301,0.9595516462,0.9997954702,0.9971064338,0.9949349255,0.9975604371,0.9991779963,153033,FALSE,TIME_LIMIT,3.66973114
Dim.  21,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9995050812,0.9981995679,0.999275404,0.9924951694,0.9997423427,0.9910472853,0.9976780435,0.9938455959,1.012701478,1.001542775,0.9683899233,0.9392440834,0.983802008,0.9921996198,0.9908589669,0.9952917223,0.991628783,0.9879721552,0.9979390837,0.9965797257,0.9957744486,0.9984130196,0.9927536232,0.9939858261,0.9608019478,0.9976640544,0.9991556141,0.9965002907,0.9976156309,0.9937051819,152992,FALSE,TIME_LIMIT,5.527757883
Dim.  22,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9995930667,0.9980195247,0.9962159986,0.9781473851,0.9991518782,0.9993012021,0.9949583445,0.9979200887,0.9887416305,1.001869348,0.9619167579,0.9603133376,0.9676252872,0.99384928,0.9909729707,0.9986426587,0.9995581858,0.9813790341,0.9935569247,0.9920838935,0.9988374679,0.9987325459,0.998389694,0.9926312824,0.9622167628,0.9999784705,0.9998352418,0.9994521222,0.9966662987,0.9927966514,153018,FALSE,TIME_LIMIT,8.517592907
Dim.  23,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9991421407,0.9963991358,0.9938121801,0.979129525,0.9979065348,0.9780840785,0.998344531,0.9892271263,0.9905879607,0.998322091,0.9876341731,0.9611860286,0.9721666808,0.9977494701,0.9967768013,0.9983669487,1.000255787,0.9994045621,0.9997396737,0.9954934122,0.9987262692,0.9960485254,0.9967346574,0.9994473462,0.9491653688,0.9973841715,0.9973123816,0.9972606109,0.997957832,0.9948192133,153013,FALSE,TIME_LIMIT,13.41163993
Dim.  24,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.999945009,0.999899976,0.9936281557,0.9907123718,0.9967256058,0.9840289242,0.9978607901,0.9845873243,0.9929966787,0.9988851477,0.9805038335,0.966152056,0.9771228622,0.986813643,0.9861122627,0.9931602723,0.9924310247,0.9875715879,0.9962578098,0.9998386663,0.9989587756,0.9953668694,0.992898998,0.9994256735,0.9853583101,0.9989558216,0.9993409671,0.9940739747,0.9978364058,0.9837221627,152993,TRUE,TIME_LIMIT,21.58752394
Dim.  25,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.9917953456,0.9990797791,0.9995859451,0.9886093111,0.9931076685,0.9795525668,0.9971943026,0.9930242976,0.9878609098,0.9843245009,0.9863964951,0.9511293037,0.9841317111,0.9972796993,0.9928695796,0.998886556,0.9956167378,1.012114454,0.9899991322,0.9966442592,0.9861507046,0.9970390568,0.9959183217,0.9986996381,0.961865801,0.9997308818,0.9993821567,0.9978643947,0.9996246826,0.9914230399,153008,FALSE,TIME_LIMIT,35.60566401
Dim.  26,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.998878184,1,0.9975156708,0.9945768791,0.9917657037,0.9896395621,0.9914216608,0.9948375536,0.996339173,0.9910023536,0.9917524644,0.9570095788,0.9912150089,0.9965258811,0.9985490424,0.9959067676,0.998872211,0.9973151165,0.9907367234,0.9996773326,0.9972402499,0.997102962,0.9996980676,0.9994040008,0.9734365746,0.9961892869,0.9989702611,0.9996533834,0.9962578651,0.9903306402,152970,TRUE,TIME_LIMIT,60.21326303
