x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Load,Objective Value,Valid?,ReturnCode,CompTime,
Dim.  9,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0.9967094274,0.934891769,0.9874941949,0.9861335685,1.044772782,0.9929885253,0.9732316249,0.9981686119,0.9603136699,0.9786368423,0.9424559733,1.029899789,1.029801128,1.037832773,0.9657465913,0.9700983982,0.9805781857,0.9675129088,1.040596825,1.003896653,0.9999192324,0.9775629656,1.010023683,1.061226799,1.042880958,0.9837540411,0.9816821142,1.019130464,0.9999339269,0.9998223371,107606,FALSE,TIME_LIMIT,0.1207690239
Dim.  10,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0.9874891428,0.9819501934,0.9882239766,0.9485031114,1.012219471,0.9954904171,0.96743673,0.9923330022,0.9451231724,0.98817767,0.9442646359,1.040166092,1.02401306,1.034278883,0.9789657466,0.9724230169,0.9952562648,0.9762511585,1.036080491,1.034115272,1.018237328,0.9866826298,0.995997198,0.9951820475,1.037848852,1.003983934,0.9972131764,1.013981236,0.9993392689,0.9932488089,107603,FALSE,TIME_LIMIT,0.1545200348
Dim.  11,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0.9994654907,0.9709065617,0.9918231274,0.9710748526,1.012922291,0.9858843879,1.026519801,0.9984634964,0.9634565315,0.9943999489,0.9561954625,0.9888999689,1.045235975,1.025313388,0.9565181244,0.9893640735,0.9974218831,0.9679266517,1.04257063,1.015164082,1.005249895,0.9822632139,1.013909737,0.9990299424,1.018785503,0.9934526336,0.9840931864,1.019097135,0.9995044517,0.9971735444,107622,FALSE,TIME_LIMIT,0.1979560852
Dim.  12,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0.9989142781,0.995436656,0.9923870497,0.9625492021,1.025557064,0.9995212429,1.001413768,0.9986807797,0.9271441557,0.9940489486,0.967539267,0.9896846545,0.9913624221,1.038721246,0.9427003658,0.9893481515,0.9928500223,0.9609426718,1.03726812,1.026337616,1.013229735,0.9746659572,0.9740151439,0.9985610813,0.9969436898,1.000914345,0.9981838677,1.030362112,0.9960521317,0.998061859,107472,FALSE,TIME_LIMIT,0.2717969418
Dim.  13,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0.9938030333,0.9797957522,0.9989716712,0.9699805641,1.004648191,0.9856527312,0.9891559339,0.9987739012,0.9483276587,0.9965219056,0.9732666984,0.9997220905,0.9953547047,0.9996123029,0.9242600599,0.9697321912,0.9947750163,0.9718489342,1.057240353,1.014334674,1.03888153,0.9958614166,1.018279462,0.9990137748,1.031489257,1.036704438,0.9859093186,1.008098785,0.9974066304,0.9914560284,107376,FALSE,TIME_LIMIT,0.3406858444
Dim.  14,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0.9907797154,0.9915009839,0.99422809,0.9735247522,0.9970769108,0.9740853423,0.9815899452,0.9929538118,0.9694649432,0.998436453,0.9474059971,0.9982508051,0.996126447,0.9895644869,0.9657632192,0.9744291947,0.9982468805,1.001390176,0.9963534784,1.01402169,1.015975834,0.9880720114,1.000083392,0.9985125784,1.034792541,1.029846847,0.9981682114,1.035294706,0.9951931813,0.9998546394,107255,FALSE,TIME_LIMIT,0.4590759277
Dim.  15,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0.9950056792,0.9820350139,1.000116102,0.968967939,1.016979474,0.9962471622,1.005779359,0.9971753166,0.96116101,0.9937458119,0.966714263,0.991237678,0.9930543188,0.9916322047,0.9564848686,0.9912428749,0.9948953285,0.9793956044,0.9997156382,1.028387662,1.01985268,1.009533523,1.00925648,0.994034146,1.020792171,1.046533651,0.9887744238,0.9865020247,0.9931449148,0.9997900347,107303,FALSE,TIME_LIMIT,0.6226401329
Dim.  16,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0.9951226031,0.9692610436,0.9916240961,0.9454325706,1.020317866,0.9956448549,1.002547889,0.9980134095,0.9569243094,0.9888158525,0.9601935586,0.994981282,0.9923271,0.9999676919,0.9816428334,1.002308697,0.996803135,1.005345558,0.9867520867,1.03455345,1.012034375,1.008942296,1.009890257,0.9936299554,1.025577303,0.9988407406,0.988680486,0.9894182539,0.9974727035,0.998610999,107169,FALSE,TIME_LIMIT,0.8525500298
Dim.  17,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0.992984566,0.9622379046,0.9948915279,0.9700785601,1.050107819,0.9960772807,0.9878975251,0.9986807797,0.9827142615,0.9991065446,0.9567507536,0.9945889392,0.9998961116,0.9994507625,0.9571167276,0.9739356112,0.9922828366,0.9934132133,0.9954502116,0.9888734136,1.008771363,0.9998226321,1.028519964,0.9990137748,1.031859718,0.9863827842,0.9938627255,0.984835608,0.993987347,0.9949123799,107110,FALSE,TIME_LIMIT,1.196754932
Dim.  18,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0.9758635665,0.9917893737,0.9983248192,0.968820945,0.9828927402,0.9989498232,1.017679867,0.9945058356,0.9570013403,0.9940170395,0.9633507853,0.9932157395,0.9978925497,0.992456061,0.9729298304,0.9891411649,0.9982812554,1.007745267,0.9900975194,0.9961972426,1.013536652,0.9989949155,1.040545048,0.9926275626,1.022212275,0.9953629625,0.9941601954,0.9970671066,0.9993888237,0.9968828232,107039,FALSE,TIME_LIMIT,1.705625057
Dim.  19,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0.9872385916,0.9851224808,0.9936807537,0.9784245513,0.9789154221,0.9976371021,1.001336088,0.9988825428,0.9526567964,0.9978142251,0.9427256862,0.9906818591,0.993291778,0.9961230292,0.9951945461,1.008900424,0.9986421917,1.026198199,0.9996320024,0.9947888139,1.018091946,1.013184344,0.9981153474,0.9918353489,1.043853421,0.9871665088,0.9893223948,0.9900181639,0.9964320521,0.9995962206,106977,FALSE,TIME_LIMIT,2.477616787
Dim.  20,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0.9892095944,0.9735359978,0.9790519472,1.000391984,0.9921252296,0.9996911245,1.012428729,0.9948007201,0.9639495293,0.9887679888,0.9681421545,0.9913521113,0.9939596319,0.996753037,0.9659960093,1.00832723,0.9943797051,1.016500066,0.9957178462,0.996604122,1.018738087,1.028630129,0.9986156977,0.9890545172,0.996912818,0.9917708912,0.9927198146,0.9951507274,0.9971588563,0.9985948478,106908,FALSE,TIME_LIMIT,3.692708015
Dim.  21,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0.996976682,1.013469499,1.010283288,0.9765952929,0.9736921971,0.999583018,1.008047602,0.9931555749,0.9464172919,0.9984843167,0.9567031572,0.994131206,0.9962600178,0.9953799431,0.9759727303,0.9952074643,0.9978000069,1.0319906,0.9998327284,0.9970735982,1.024133363,0.9981376375,0.9988491944,0.9979628791,0.9996912818,0.9951670313,0.9969157064,0.9963005549,0.9883215778,0.9958814504,106945,FALSE,TIME_LIMIT,5.535769939
Dim.  22,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0.9973441571,0.9790662957,0.9966828103,0.9506263577,0.9955594601,0.9938533768,1.022946541,0.9984790166,0.9282071824,0.9980056798,0.9889417738,0.9972699482,0.9807064411,0.9931991471,0.9562021949,0.9845237716,0.9970953216,0.9777240831,0.9994981851,0.99328649,0.9822472781,0.9872147334,0.9985489843,0.9958449201,0.9857372191,0.9889298893,0.9991075902,0.9980336283,0.9957052479,0.9933457159,106802,FALSE,TIME_LIMIT,8.521054983
Dim.  23,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0.9938531436,0.9921116917,1.019753865,0.985431264,0.9907355643,0.9891121373,0.9911911383,0.9937143035,0.9278836525,0.995851814,0.9714421704,0.9961256151,0.9904125853,0.9956707159,0.9967076821,0.9642550075,0.9931593964,0.9967231564,0.9983774652,0.9992644873,1.03062708,0.9899343739,0.9959638414,0.990752118,0.9898586071,0.999069327,0.9946611974,0.9996667167,0.9914930871,0.9940402164,106830,FALSE,TIME_LIMIT,13.41035008
Dim.  24,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0.9890592637,0.979117188,1.007380747,0.9896450912,0.9963740915,0.9995212429,0.9951683316,0.9918984356,0.9547828498,0.9899486263,0.9866571474,0.9974661196,0.9917631345,0.9948307056,0.9912371134,1.003455084,0.9866453542,0.9939428042,0.9988625529,0.9906730724,0.9977223532,0.9887223602,0.9839554355,0.9966694691,0.9956625093,0.9979427228,0.9968843938,0.9980003,0.9987280926,0.9959137527,106809,FALSE,TIME_LIMIT,21.58974218
Dim.  25,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0.9789035879,0.9950804099,0.9917236118,0.9668446927,0.9976998642,0.9968031382,0.9960538785,0.9986497393,0.9516553945,0.9999521363,0.9890845629,0.9998855667,0.9905461561,0.9994184544,1.014915198,0.9936630258,0.9947406414,0.9937111082,0.996102571,0.9880596548,0.9932155203,0.984317725,0.9932285933,0.9884078122,0.998286614,0.9900238383,0.9918430611,0.9961505774,0.9975552949,0.9993378018,106891,FALSE,TIME_LIMIT,35.60953593
Dim.  26,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0.9942206187,0.9881251272,0.990678697,0.9692455943,0.9900007987,0.9966487004,0.9946245747,0.9975633226,0.9688178835,0.9977982705,0.9843090592,0.9942946821,0.9885129118,0.9974153528,0.9695377453,1.011018056,0.9987796913,0.9676949556,0.9929578643,0.9996557174,0.9937162795,0.9956840487,0.9880416291,0.9952628856,0.9920196345,0.9886686477,0.995945015,0.9909013648,0.9975387767,0.9987886619,106878,FALSE,TIME_LIMIT,60.20974016
