file,db_successful,db_complete,db_concise,ds_successful,ds_complete,ds_concise,ss_successful,ss_complete,ss_concise,bi_successful,bi_complete,bi_concise
column_heterogeneous_format_col8_row_50.csv,1,0.9875,0.9974747474747476,1,1.0,1.0,1,1.0,1.0,1,0.87125,0.87125
table_footnote_3_delimited.csv,1,0.98875,0.98875,1,1.0,1.0,1,1.0,0.970873786407767,1,0.8725,0.8470873786407767
source.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
source.loremipsumdolor,1,0.98875,0.9987373737373736,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0
table_multitable_rows_10_less_cols.csv,1,0.99,0.9912390488110138,1,1.0,0.9090909090909092,1,1.0,0.9090909090909092,1,0.87375,0.7943181818181818
file_size_0.csv,1,1.0,1.0,0,0.0,0.0,1,1.0,1.0,1,1.0,1.0
column_heterogeneous_format_col1_row_2.csv,1,0.9875,0.9974747474747476,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
row_quotation_mark_50_0x27.csv,1,0.98,0.98989898989899,1,0.99,1.0,1,0.99125,0.8811111111111111,1,0.86375,0.7677777777777778
"column_heterogeneous_format_col2_row_range(1, 50).csv",1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
"column_header_[1, 2]_regular_nonunique.csv",1,0.98875,0.9987373737373736,1,0.99875,0.99875,1,1.0,1.0,1,0.87125,0.87125
column_heterogeneous_format_col4_row_2.csv,1,0.9875,0.9974747474747476,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
"column_heterogeneous_format_col8_row_range(1, 50).csv",1,0.92875,0.9381313131313131,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
"column_heterogeneous_format_col2_row_range(50, 100).csv",1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
table_field_delimiter_0x20.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,0.0,0.0,1,0.8725,0.8725
"column_heterogeneous_format_col3_row_range(30, 80).csv",1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
row_n_fields_50_less.csv,1,0.9874529485570892,0.9962025316455696,1,1.0,0.99625,1,1.0,0.99625,1,0.8720200752823086,0.86875
row_escape_char_2_0x5C.csv,1,0.98125,0.991161616161616,1,0.99,0.99,1,0.98875,0.9987373737373736,1,0.8675,0.8675
table_field_delimiter_0x3A.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,0.0,0.0,1,0.0,0.0
row_record_delimiter_50_0xA.csv,1,0.97875,0.9987244897959184,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
table_footnote_3_delimited_empty_row.csv,1,0.98875,0.98875,1,1.0,0.99009900990099,1,1.0,0.9615384615384616,1,0.8725,0.8389423076923077
table_field_delimiter_0x5C_0x74.csv,1,0.00375,0.0060483870967741,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
column_heterogeneous_format_col4_row_50.csv,1,0.9875,0.9974747474747476,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
column_heterogeneous_format_col3_row_2.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
column_header_1_empty_nonalnum.csv,1,0.98875,0.9987373737373736,1,0.99875,0.99875,1,1.0,1.0,1,0.87125,0.87125
column_header_3_regular_multiple.csv,1,0.9925,0.9826732673267328,1,1.0,0.9803921568627452,1,1.0,0.9803921568627452,1,0.87,0.8529411764705882
row_n_fields_2_more.csv,1,0.98875,0.9987373737373736,1,0.1425,0.1425,1,1.0,0.5333333333333333,1,0.8725,0.4653333333333333
row_escape_char_1_0x5C.csv,1,0.98875,0.9987373737373736,1,0.495,0.99,1,0.98875,0.9987373737373736,1,0.86625,0.86625
table_record_delimiter_0xA.csv,1,0.0,0.0,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
source.pdf,1,0.98875,0.9987373737373736,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0
"column_heterogeneous_format_col4_row_range(1, 50).csv",1,0.92875,0.9381313131313131,1,0.99875,0.99875,1,1.0,1.0,1,0.87125,0.87125
.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0
"column_heterogeneous_format_col4_row_range(30, 80).csv",1,0.92625,0.9356060606060606,1,0.99875,0.99875,1,1.0,1.0,1,0.87125,0.87125
table_num_rows_99_no_header.csv,1,0.9987373737373736,0.9987373737373736,1,1.0,0.99,1,1.0,1.0,1,0.875,0.86625
file_encoding_utf_16.csv,1,0.0,0.0,1,1.0,1.0,1,0.99875,0.5018844221105527,1,0.8725,0.8725
table_escape_char_0x22_0x22.csv,1,0.97375,0.9873257287705955,0,0.0,0.0,1,0.9875,0.9875,1,0.33375,0.0645863570391872
table_field_delimiter_0x2C_0x20.csv,1,0.98875,0.9987373737373736,1,0.0,0.0,1,1.0,1.0,1,0.8725,0.8725
column_header_3_regular_nonalnum.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
table_record_delimiter_0xD.csv,1,0.0,0.0,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
table_multitable_rows_10_more_cols.csv,1,0.99125,0.99125,1,1.0,1.0,1,1.0,0.6060606060606061,1,0.875,0.5303030303030303
table_num_rows_70000.csv,1,0.0014125,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8749964285714286,0.8749964285714286
"column_heterogeneous_format_col8_row_range(30, 80).csv",1,0.92625,0.9356060606060606,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
"column_heterogeneous_format_col5_row_range(50, 100).csv",1,0.92625,0.9356060606060606,1,0.965,0.965,1,1.0,1.0,1,0.8725,0.8725
"column_heterogeneous_format_col3_row_range(50, 100).csv",1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
"column_heterogeneous_format_col8_row_range(50, 100).csv",1,0.92625,0.9356060606060606,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
row_field_delimiter_last()-0_0x3B.csv,1,0.98,0.9924050632911392,1,0.99,0.99,1,0.99,0.99,1,0.86375,0.86375
column_heterogeneous_format_col2_row_50.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
table_num_columns_17000.csv,0,0.0,0.0,1,1.0,1.0,1,0.060235294117647,1.0,0,0.0,0.0
row_record_delimiter_2_0xA.csv,1,0.97875,0.9987244897959184,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
column_header_1_regular_nonalnum.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
column_heterogeneous_format_col1_row_50.csv,1,0.9875,0.9974747474747476,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
column_header_last()-0_regular_nonalnum.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.87375,0.87375
column_heterogeneous_format_col3_row_-1.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
row_record_delimiter_1_0xA.csv,1,0.97875,0.9987244897959184,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
table_field_delimiter_0x9_0x9.csv,1,0.98875,0.9987373737373736,1,0.0,0.0,1,0.0,0.0,1,0.8725,0.4653333333333333
 .csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
row_record_delimiter_last()-0_0xA.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
"column_heterogeneous_format_col1_row_range(50, 100).csv",1,0.92625,0.9356060606060606,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
row_escape_char_50_0x5C.csv,1,0.98125,0.991161616161616,1,0.99,0.99,1,0.98875,0.9987373737373736,1,0.8675,0.8675
row_n_fields_last()-0_more.csv,1,0.98875,0.9987373737373736,1,0.99,1.0,1,1.0,0.5333333333333333,1,0.8725,0.4653333333333333
table_field_delimiter_0x3B.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,0.0,0.0,1,0.8725,0.8725
table_multitable_rows_10_less_cols_separated.csv,1,0.99,0.9814126394052044,1,1.0,0.9009009009009008,1,1.0,0.9009009009009008,1,0.87375,0.7871621621621622
"column_heterogeneous_format_col5_row_range(1, 50).csv",1,0.92875,0.9381313131313131,1,0.96875,0.96875,1,1.0,1.0,1,0.8725,0.8725
row_n_fields_1_empty.csv,1,0.9987373737373736,0.9987373737373736,1,1.0,1.0,1,1.0,0.99,1,0.875,0.86625
"column_heterogeneous_format_col4_row_range(50, 100).csv",1,0.92625,0.9356060606060606,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
column_header_1_large.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,0.99875,0.99875,1,0.87125,0.87125
"column_heterogeneous_format_col2_row_range(30, 80).csv",1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
"column_heterogeneous_format_col5_row_range(30, 80).csv",1,0.92625,0.9356060606060606,1,0.9625,0.9625,1,1.0,1.0,1,0.8725,0.8725
