file,rhypoparsr_success,rhypoparsr_header_precision,rhypoparsr_header_recall,rhypoparsr_header_f1,rhypoparsr_record_precision,rhypoparsr_record_recall,rhypoparsr_record_f1,rhypoparsr_cell_precision,rhypoparsr_cell_recall,rhypoparsr_cell_f1
ResultsOR30x250-0.50_4.dat.csv,1,0.02112676056338028,0.02112676056338028,0.02112676056338028,0.0,0.0,0.0,0.9636324968098682,0.9669227486128894,0.9652748189177673
ResultsOR30x250-0.75_4.datInfos.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.9393939393939394,0.96875,0.9538461538461539
trinity-house__31-03-2015__dft_310315-Trinity-House-Organogram-ver-1-junior.csv,1,1.0,1.0,1.0,0.07874015748031496,0.07874015748031496,0.07874015748031496,0.903125,0.903125,0.903125
Feb-2016.csv,1,1.0,1.0,1.0,0.5652173913043478,0.5909090909090909,0.5777777777777778,0.6527777777777778,0.6811594202898551,0.6666666666666667
dd_Wickenburg_nobmp_623.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
over25k-transparency.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.7533068783068783,0.7533068783068783,0.7533068783068783
Copy_of_2016-17_Q3_Final_V2.csv,1,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.3302139037433155,0.3302139037433155,0.3302139037433155,0.8487983978638184,0.8487983978638184,0.8487983978638184
10.January_2019.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.8773148148148148,0.8773148148148148,0.8773148148148148
ResultsOR30x100-0.25_5.dat__m28.csv,1,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.9548762736535662,0.9618768328445748,0.9583637691745801
ResultsOR30x100-0.75_1.dat__m21Infos.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.9393939393939394,0.96875,0.9538461538461539
erionite.csv,1,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.7763157894736842,0.7763157894736842,0.7763157894736842
download (6).csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ResultsOR30x250-0.75_3.dat.csv,1,0.02112676056338028,0.02112676056338028,0.02112676056338028,0.0,0.0,0.0,0.9636324968098682,0.9669227486128894,0.9652748189177673
Takakai2008-ch4.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.20833333333333334,0.20833333333333334
S30out.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11127541589648798,0.9869172834696792,0.20000065787526028
LOS_1050CFit.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.8002329644729179,1.0,0.8890326755095439
student_loans_company_limited-2011-09-30-organogram-senior.csv,1,0.9473684210526315,1.0,0.972972972972973,1.0,1.0,1.0,0.9473684210526315,1.0,0.972972972972973
OccurrenceData351.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ResultsOR30x250-0.50_1.datInfos.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.9393939393939394,0.96875,0.9538461538461539
Kokad pollen.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HMRC_spending_over_25000_for_September_2018.csv,1,1.0,1.0,1.0,0.11083743842364532,0.11083743842364532,0.11083743842364532,0.8653913653913654,0.8653913653913654,0.8653913653913654
epcs-dwp-cmg-spend-july-2017.csv,1,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.0,0.0,0.0,0.5476190476190477,0.6388888888888888,0.5897435897435898
pssave_traindata_m=10_n=10_timelow=15_timehight=30_numofloop=2000.csv,1,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091
hist_2000_15O.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0060185185185185185,0.0060185185185185185,0.0060185185185185185
mordenite-dh-2.csv,1,1.0,1.0,1.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.6858974358974359,0.6858974358974359,0.6858974358974359
ResultsOR30x100-0.75_5.dat__m29Infos.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.9393939393939394,0.96875,0.9538461538461539
Oct_2013.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ResultsOR30x500-0.75_3.dat.csv,1,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.9664665231675541,0.9682215412552492,0.96734323619458
ResultsOR30x100-0.50_1.dat__m21.csv,1,0.048,0.048,0.048,0.0,0.0,0.0,0.9043996030433344,0.9509565217391305,0.9270939301458122
ministers-overseas-travel-jan-mar-2013.csv,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.38095238095238093,0.6857142857142857,0.48979591836734687
Consular_cases_April_2016.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NBA_scores_out.csv,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.961218836565097,0.961218836565097,0.961218836565097
workforce-management-information-dft_201706.csv,1,0.047619047619047616,0.05,0.04878048780487805,0.0,0.0,0.0,0.6060606060606061,0.6363636363636364,0.6208425720620843
ResultsOR30x100-0.50_3.dat.csv,1,0.04477611940298507,0.04477611940298507,0.04477611940298508,0.0,0.0,0.0,0.927031881454872,0.9629197761194029,0.9446350949439488
ResultsOR30x500-0.50_6.datInfos.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.9393939393939394,0.96875,0.9538461538461539
AL5083-emissivity.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ResultsOR30x100-0.50_10.dat__m28Infos.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.9393939393939394,0.96875,0.9538461538461539
wairakite-dh.csv,1,1.0,1.0,1.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.7647058823529411,0.7647058823529411,0.7647058823529412
Wine_Cellar_Consumption_dataset_14-15.csv,1,1.0,1.0,1.0,0.6278026905829597,0.6278026905829597,0.6278026905829597,0.9006696428571429,0.9006696428571429,0.9006696428571429
W44out.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11135775064742878,0.9869172834696792,0.20013363747379095
rape_table_3_prosecution_outcomes_0708_1314.csv,1,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333
hypo5.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sustainability_-_Water_consumption_P_56.csv,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.5
vissim_data_conf2473_i7_v1987.csv,1,0.8888888888888888,1.0,0.9411764705882353,0.5148514851485149,0.5148514851485149,0.5148514851485149,0.10784313725490197,0.1213235294117647,0.11418685121107267
vissim_data_conf2473_i12_v2026.csv,1,0.8888888888888888,1.0,0.9411764705882353,0.8613861386138614,0.8613861386138614,0.8613861386138614,0.10348583877995643,0.11642156862745098,0.10957324106113034
extended.csv,1,0.0,0.0,0.0,0.995475113122172,1.0,0.9977324263038548,0.9910521381109616,0.9955365369259433,0.9932892761202415
S39.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Resultsgk06.datInfos.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.9393939393939394,0.96875,0.9538461538461539
SouthTrent_Demand_zone-based.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O18_air.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.4500998003992016,0.4500998003992016,0.45009980039920167
Note_4_Staff_costs_-_Average_number_of_persons_employed_13-14.csv,1,0.625,0.625,0.625,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.6166666666666667,0.6166666666666667,0.6166666666666667
20170320-ePC_Data-Travel-Stationery.csv,1,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091,1.0,0.8461538461538461,0.9166666666666666
business_expenses_apr_jun_14_peter_lewis.csv,1,0.5555555555555556,0.625,0.5882352941176471,0.0,0.0,0.0,0.7222222222222222,0.7386363636363636,0.7303370786516853
Auto_Tone_sub315_day1.csv,1,0.0,0.0,0.0,1.0,0.9964285714285714,0.998211091234347,1.0,0.99644128113879,0.9982174688057042
GPC_DCLG_December_2015_for_Publication.csv,1,1.0,1.0,1.0,0.5,0.5,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888
W32.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Camp Palacios - Wind Direction.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Businesses with a rateable value of less than £12,000 - March 2016.csv",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0934516831351533e-05,1.0,4.186815717306203e-05
june_2015(1).csv,1,0.09090909090909091,1.0,0.16666666666666669,0.0,0.0,0.0,1.3613221160390972e-05,1.0,2.7226071686246752e-05
planning-application-aug-17.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,2.4514009756575884e-05,1.0,4.902681766926509e-05
air_quality_station3_2006.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield Council Procurement Card Transactions 2018-19 Q2.csv,1,0.043478260869565216,1.0,0.08333333333333333,0.0,0.0,0.0,9.726680284019065e-06,1.0,1.9453171353259864e-05
spending_2020_01.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,2.60732397304027e-06,1.0,5.214634349839389e-06
Camp Palacios - Humidity.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fire_archive_V1_50574.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,3.447443720481263e-05,1.0,6.89464975179261e-05
