id,catid,knv,hid,k,com
2,23210501,262679,26201565,5,261332
2,23210501,262679,44165332,5,257895
2,23210501,262679,695868,5,260812
2,23210501,262679,24991722,5,261007
2,23210501,262679,1625839,5,258094
2,23210501,262679,751381,5,261418
2,23210501,262679,7497106,5,260896
2,23210501,262679,25063390,5,260285
2,23210501,262679,1004110,5,261895
2,23210501,262679,2999304,5,261671
2,23210501,262679,4419621,5,257825
2,23210501,262679,1633936,5,260087
2,23210501,262679,693763,5,261899
2,23210501,262679,15155502,5,261009
2,23210501,262679,2650082,5,257910
2,23210501,262679,2320527,5,260610
2,23210501,262679,28059872,5,257842
2,23210501,262679,2953378,5,262254
2,23210501,262679,7345184,5,261940
2,23210501,262679,52091499,5,262234
2,23210501,262679,714648,5,260816
2,23210501,262679,1056420,5,257829
2,23210501,262679,3981960,5,259962
2,23210501,262679,51591527,5,259261
2,23210501,262679,34275570,5,259580
2,23210501,262679,1056363,5,259581
2,23210501,262679,39681638,5,261333
2,23210501,262679,18526113,5,258126
3,708104,235037,708104,5,8211
3,708104,235037,2959852,5,230352
3,708104,235037,695235,5,11128
3,708104,235037,1103405,5,230351
3,708104,235037,51591971,5,53600
3,708104,235037,696603,5,230727
3,708104,235037,28120312,5,230353
3,708104,235037,3129318,5,43053
3,708104,235037,1308633,5,45278
3,708104,235037,7345184,5,230821
3,708104,235037,867519,5,66238
3,708104,235037,1926287,5,227614
3,708104,235037,3129516,5,43360
3,708104,235037,51591527,5,227087
3,708104,235037,24970377,5,230354
3,708104,235037,22037957,5,227592
3,708104,235037,48005914,5,230728
3,708104,235037,691185,5,68498
3,708104,235037,1880263,5,43156
3,708104,235037,722279,5,55841
3,708104,235037,1226515,5,212479
3,708104,235037,697256,5,43426
3,708104,235037,694863,5,230569
3,708104,235037,14104879,5,232083
3,708104,235037,1784082,5,230248
3,708104,235037,691776,5,230355
3,708104,235037,14372289,5,227594
3,708104,235037,2865233,5,43471
3,708104,235037,50389613,5,43417
3,708104,235037,2106893,5,227130
3,708104,235037,2243391,5,43161
3,708104,235037,697060,5,227550
3,708104,235037,25063390,5,228071
3,708104,235037,1004110,5,230772
3,708104,235037,784394,5,50828
3,708104,235037,5183917,5,228039
3,708104,235037,19470381,5,227553
3,708104,235037,697231,5,43532
3,708104,235037,2999304,5,230570
3,708104,235037,871525,5,229984
3,708104,235037,1913676,5,226982
3,708104,235037,26201565,5,230249
3,708104,235037,52266863,5,230356
3,708104,235037,1229089,5,212703
3,708104,235037,697022,5,227649
3,708104,235037,3981960,5,227810
3,708104,235037,49740128,5,227001
3,708104,235037,873749,5,228043
3,708104,235037,36477012,5,50716
3,708104,235037,14105005,5,234756
4,23283722,45810,23283722,5,80
4,23283722,45810,42578541,5,287
4,23283722,45810,1603571,5,5059
4,23283722,45810,1150753,5,41486
4,23283722,45810,43987291,5,542
4,23283722,45810,17200193,5,38375
4,23283722,45810,17715525,5,39854
4,23283722,45810,707335,5,17486
4,23283722,45810,34442336,5,5061
4,23283722,45810,895826,5,10796
4,23283722,45810,1209234,5,43805
4,23283722,45810,13078054,5,40221
4,23283722,45810,696648,5,39783
4,23283722,45810,23390695,5,41501
4,23283722,45810,17321675,5,41969
4,23283722,45810,50555051,5,1582
4,23283722,45810,4892515,5,41213
4,23283722,45810,925351,5,35412
4,23283722,45810,983652,5,43667
4,23283722,45810,999651,5,44395
4,23283722,45810,3350883,5,45211
4,23283722,45810,50508947,5,17794
4,23283722,45810,7821381,5,44652
4,23283722,45810,46969269,5,17579
4,23283722,45810,9393174,5,8639
4,23283722,45810,1004110,5,45628
4,23283722,45810,54163832,5,41503
4,23283722,45810,35855072,5,36289
4,23283722,45810,694861,5,45648
4,23283722,45810,693763,5,45632
4,23283722,45810,2524202,5,44038
4,23283722,45810,2408040,5,17844
4,23283722,45810,42760129,5,8644
4,23283722,45810,707333,5,45207
4,23283722,45810,7345184,5,45663
4,23283722,45810,1013214,5,36577
4,23283722,45810,4942617,5,43812
4,23283722,45810,2871217,5,43818
4,23283722,45810,895831,5,35627
4,23283722,45810,37609639,5,45212
4,23283722,45810,733399,5,45541
4,23283722,45810,25063390,5,44944
4,23283722,45810,5183917,5,44915
4,23283722,45810,1048882,5,23396
4,23283722,45810,30881781,5,45649
4,23283722,45810,56659459,5,45098
4,23283722,45810,691182,5,45243
4,23283722,45810,39024308,5,44032
4,23283722,45810,1055995,5,45540
4,23283722,45810,47642171,5,45246
4,23283722,45810,1081533,5,45115
4,23283722,45810,25881656,5,45036
4,23283722,45810,51591527,5,44480
4,23283722,45810,895801,5,37471
4,23283722,45810,693555,5,40249
4,23283722,45810,2060070,5,45220
4,23283722,45810,32197328,5,43669
4,23283722,45810,704758,5,45212
4,23283722,45810,24980157,5,44058
4,23283722,45810,935244,5,36604
4,23283722,45810,694863,5,45529
4,23283722,45810,49060900,5,17886
4,23283722,45810,695042,5,44659
4,23283722,45810,895940,5,42923
4,23283722,45810,1784082,5,45404
4,23283722,45810,7296998,5,44600
4,23283722,45810,845575,5,45215
4,23283722,45810,4220365,5,41504
4,23283722,45810,32396257,5,44032
4,23283722,45810,51137756,5,40417
4,23283722,45810,714648,5,45199
4,23283722,45810,744728,5,42529
4,23283722,45810,974363,5,45159
4,23283722,45810,22037957,5,44684
4,23283722,45810,1028890,5,45214
4,23283722,45810,56691321,5,45356
4,23283722,45810,1055691,5,45157
4,23283722,45810,7406890,5,45322
4,23283722,45810,744023,5,44946
4,23283722,45810,10939195,5,44919
4,23283722,45810,17193061,5,45359
4,23283722,45810,1079731,5,45154
4,23283722,45810,1061365,5,43826
4,23283722,45810,35505592,5,45665
4,23283722,45810,21046246,5,45234
4,23283722,45810,771308,5,45542
4,23283722,45810,871525,5,45310
4,23283722,45810,2676224,5,45285
4,23283722,45810,18050175,5,36346
4,23283722,45810,40822338,5,41795
4,23283722,45810,697060,5,44658
4,23283722,45810,957793,5,44104
4,23283722,45810,696763,5,45644
4,23283722,45810,753087,5,36591
4,23283722,45810,47397287,5,44704
4,23283722,45810,692094,5,45213
4,23283722,45810,44165332,5,44039
4,23283722,45810,704767,5,45208
4,23283722,45810,695868,5,45195
4,23283722,45810,14104879,5,45664
4,23283722,45810,56652185,5,45099
4,23283722,45810,853425,5,45634
4,23283722,45810,31580893,5,44916
4,23283722,45810,1060974,5,45116
4,23283722,45810,1053998,5,45223
5,37377554,80137,37377554,5,1952
5,37377554,80137,8605556,5,2887
5,37377554,80137,1065086,5,3443
5,37377554,80137,696248,5,38618
5,37377554,80137,27812268,5,30467
5,37377554,80137,10382571,5,30480
5,37377554,80137,694908,5,36638
5,37377554,80137,3430270,5,3912
5,37377554,80137,50647918,5,3795
5,37377554,80137,692694,5,78720
5,37377554,80137,692981,5,48154
5,37377554,80137,1004110,5,79818
5,37377554,80137,692008,5,79222
5,37377554,80137,9628561,5,36643
5,37377554,80137,694861,5,79837
5,37377554,80137,15631593,5,37186
5,37377554,80137,2955178,5,79318
5,37377554,80137,4892515,5,71780
5,37377554,80137,31859274,5,71083
5,37377554,80137,33648175,5,30948
5,37377554,80137,42472583,5,75561
5,37377554,80137,7421950,5,60063
5,37377554,80137,7345184,5,79850
5,37377554,80137,715355,5,78226
5,37377554,80137,13633122,5,43569
5,37377554,80137,3368800,5,48159
5,37377554,80137,1850570,5,4577
5,37377554,80137,728925,5,6183
5,37377554,80137,56691321,5,79416
5,37377554,80137,866705,5,79225
5,37377554,80137,24080755,5,5033
5,37377554,80137,1209234,5,77739
5,37377554,80137,43782941,5,7517
5,37377554,80137,694863,5,79690
5,37377554,80137,693763,5,79821
5,37377554,80137,11223970,5,31990
5,37377554,80137,1784082,5,79556
5,37377554,80137,693016,5,79227
5,37377554,80137,51303261,5,48165
5,37377554,80137,956054,5,78599
5,37377554,80137,772240,5,77166
5,37377554,80137,3218670,5,42304
5,37377554,80137,1286193,5,43678
5,37377554,80137,19283779,5,75569
5,37377554,80137,32960915,5,44816
5,37377554,80137,21046246,5,79303
5,37377554,80137,1889334,5,34047
5,37377554,80137,40822338,5,76181
5,37377554,80137,13531554,5,48160
5,37377554,80137,1963117,5,77283
5,37377554,80137,37614153,5,37200
5,37377554,80137,51591527,5,78522
5,37377554,80137,1896041,5,79320
5,37377554,80137,700914,5,78597
5,37377554,80137,14104879,5,79860
5,37377554,80137,21066808,5,79230
5,37377554,80137,991222,5,38156
5,37377554,80137,1826208,5,78668
5,37377554,80137,32197328,5,77612
5,37377554,80137,35791326,5,48214
5,37377554,80137,10327838,5,78669
5,37377554,80137,50463108,5,40139
5,37377554,80137,695042,5,78717
5,37377554,80137,7296998,5,78660
5,37377554,80137,28085670,5,48383
5,37377554,80137,2524202,5,78021
5,37377554,80137,32396257,5,78008
5,37377554,80137,2659513,5,79236
5,37377554,80137,744728,5,76620
5,37377554,80137,22037957,5,78742
5,37377554,80137,1013657,5,70196
5,37377554,80137,52686388,5,77200
5,37377554,80137,2871217,5,77742
5,37377554,80137,949677,5,35382
5,37377554,80137,2999304,5,79691
5,37377554,80137,698284,5,45364
5,37377554,80137,14644856,5,37237
5,37377554,80137,2676224,5,79356
5,37377554,80137,56233200,5,79598
5,37377554,80137,1055905,5,77977
5,37377554,80137,11325464,5,47165
5,37377554,80137,56248162,5,79587
5,37377554,80137,692017,5,79753
5,37377554,80137,853425,5,79823
5,37377554,80137,1052752,5,79023
5,37377554,80137,51056716,5,35012
5,37377554,80137,34837466,5,32651
5,37377554,80137,1863382,5,51304
5,37377554,80137,735168,5,79944
5,37377554,80137,32396450,5,78600
5,37377554,80137,28059872,5,77981
5,37377554,80137,15337380,5,79233
5,37377554,80137,1855180,5,65372
5,37377554,80137,787548,5,57672
5,37377554,80137,3350883,5,79279
5,37377554,80137,4942617,5,77741
5,37377554,80137,26201565,5,79557
5,37377554,80137,11541611,5,45084
5,37377554,80137,2028869,5,79321
5,37377554,80137,696790,5,78102
5,37377554,80137,20544871,5,31991
5,37377554,80137,55426707,5,79311
5,37377554,80137,7390225,5,79655
5,37377554,80137,1090419,5,33077
5,37377554,80137,705897,5,51992
5,37377554,80137,1645950,5,49243
5,37377554,80137,771308,5,79720
5,37377554,80137,12215120,5,76197
5,37377554,80137,1055995,5,79719
5,37377554,80137,697060,5,78723
5,37377554,80137,957793,5,78100
5,37377554,80137,2766046,5,75782
5,37377554,80137,10853203,5,77284
5,37377554,80137,34275570,5,78662
5,37377554,80137,14105005,5,79974
5,37377554,80137,704758,5,79280
5,37377554,80137,15642258,5,75625
5,37377554,80137,902386,5,77332
6,715288,158600,715288,5,115697
6,715288,158600,694863,5,157718
6,715288,158600,2524202,5,154111
6,715288,158600,1004110,5,157939
6,715288,158600,2999304,5,157719
6,715288,158600,44165332,5,154113
6,715288,158600,695868,5,156728
6,715288,158600,1784082,5,157471
6,715288,158600,7345184,5,157986
6,715288,158600,714648,5,156732
6,715288,158600,26201565,5,157472
6,715288,158600,694861,5,157967
6,715288,158600,693763,5,157943
6,715288,158600,697923,5,157720
6,715288,158600,2650082,5,154127
6,715288,158600,698571,5,156736
6,715288,158600,694590,5,156753
6,715288,158600,14104879,5,158003
6,715288,158600,28078438,5,157722
6,715288,158600,39681638,5,157473
6,715288,158600,853425,5,157952
6,715288,158600,50053927,5,154145
6,715288,158600,957793,5,154231
6,715288,158600,696763,5,157962
6,715288,158600,729293,5,156739
6,715288,158600,43535630,5,154149
6,715288,158600,4179591,5,157723
6,715288,158600,695042,5,155628
6,715288,158600,14105005,5,158311
6,715288,158600,1055995,5,157755
6,715288,158600,14514544,5,157474
6,715288,158600,716885,5,157007
7,1517600,190630,1517600,5,189064
7,1517600,190630,706788,5,189067
7,1517600,190630,1055603,5,189070
7,1517600,190630,722373,5,189071
7,1517600,190630,695868,5,189076
7,1517600,190630,714648,5,189080
8,27808800,68657,27808800,5,7
8,27808800,68657,6844717,5,6913
8,27808800,68657,2891002,5,418
8,27808800,68657,23844134,5,128
8,27808800,68657,3102795,5,7242
8,27808800,68657,38063955,5,1370
8,27808800,68657,39240623,5,1554
8,27808800,68657,4462030,5,7048
8,27808800,68657,1603571,5,7843
8,27808800,68657,2750101,5,20020
8,27808800,68657,1273951,5,1477
8,27808800,68657,1048882,5,34836
8,27808800,68657,38061863,5,21543
8,27808800,68657,3755258,5,68551
8,27808800,68657,17200193,5,65691
8,27808800,68657,50352936,5,16947
8,27808800,68657,17715525,5,66047
8,27808800,68657,707457,5,4477
8,27808800,68657,17634369,5,17590
8,27808800,68657,34442336,5,7845
8,27808800,68657,29320082,5,20277
8,27808800,68657,1150753,5,65957
8,27808800,68657,46260816,5,22940
8,27808800,68657,39240677,5,9000
8,27808800,68657,2107063,5,35515
8,27808800,68657,1273892,5,2536
8,27808800,68657,35990524,5,11895
8,27808800,68657,12835583,5,13074
8,27808800,68657,51871255,5,13208
8,27808800,68657,1944925,5,68512
8,27808800,68657,1209234,5,67296
8,27808800,68657,37555453,5,13459
8,27808800,68657,696648,5,66016
8,27808800,68657,17321675,5,66167
8,27808800,68657,23390695,5,65968
8,27808800,68657,51792915,5,6730
8,27808800,68657,50352966,5,30386
8,27808800,68657,696845,5,68338
8,27808800,68657,39830804,5,31299
8,27808800,68657,2089871,5,36765
8,27808800,68657,3350883,5,68239
8,27808800,68657,1901711,5,68553
8,27808800,68657,916894,5,68445
8,27808800,68657,9393174,5,15942
8,27808800,68657,1673222,5,67713
8,27808800,68657,37691805,5,29190
8,27808800,68657,29582113,5,5173
8,27808800,68657,709614,5,68491
8,27808800,68657,16567450,5,68452
8,27808800,68657,7534421,5,67721
8,27808800,68657,4892515,5,66211
8,27808800,68657,30885950,5,68564
8,27808800,68657,983652,5,67233
8,27808800,68657,999651,5,67745
8,27808800,68657,47642171,5,68267
8,27808800,68657,7821381,5,67878
8,27808800,68657,47397287,5,67956
8,27808800,68657,895801,5,64579
8,27808800,68657,1754796,5,67502
8,27808800,68657,30410535,5,17790
8,27808800,68657,51872943,5,6469
8,27808800,68657,5010481,5,68551
8,27808800,68657,41462009,5,12837
8,27808800,68657,32114159,5,68453
8,27808800,68657,49415285,5,25514
8,27808800,68657,1633936,5,68054
8,27808800,68657,693763,5,68542
8,27808800,68657,2524202,5,67420
8,27808800,68657,51792923,5,23050
8,27808800,68657,5352898,5,5212
8,27808800,68657,18985014,5,67734
8,27808800,68657,2871217,5,67299
8,27808800,68657,37609639,5,68240
8,27808800,68657,696854,5,68554
8,27808800,68657,25063390,5,68119
8,27808800,68657,30881781,5,68556
8,27808800,68657,9514547,5,18299
8,27808800,68657,2676224,5,68255
8,27808800,68657,691232,5,68468
8,27808800,68657,1081533,5,68202
8,27808800,68657,709052,5,8165
8,27808800,68657,21166581,5,55638
8,27808800,68657,2060070,5,68241
8,27808800,68657,1644962,5,67715
8,27808800,68657,32197328,5,67234
8,27808800,68657,5112305,5,52500
8,27808800,68657,1004110,5,68540
8,27808800,68657,54163832,5,65969
8,27808800,68657,788686,5,68339
8,27808800,68657,2021084,5,32252
8,27808800,68657,2512738,5,36234
8,27808800,68657,694861,5,68549
8,27808800,68657,42760129,5,15943
8,27808800,68657,7345184,5,68554
8,27808800,68657,4942617,5,67298
8,27808800,68657,737235,5,68492
8,27808800,68657,43407308,5,68552
8,27808800,68657,709713,5,18653
8,27808800,68657,733399,5,68475
8,27808800,68657,5112467,5,68454
8,27808800,68657,13078054,5,65296
8,27808800,68657,1370486,5,68565
8,27808800,68657,5183917,5,68108
8,27808800,68657,56659459,5,68194
8,27808800,68657,691182,5,68264
8,27808800,68657,39024308,5,67422
8,27808800,68657,37670486,5,29273
8,27808800,68657,1055995,5,68474
8,27808800,68657,51591527,5,67782
8,27808800,68657,51801315,5,11485
8,27808800,68657,704758,5,68240
9,39107625,50671,39107625,5,68
9,39107625,50671,1402148,5,83
9,39107625,50671,1720873,5,94
9,39107625,50671,699552,5,50099
9,39107625,50671,3228046,5,12421
9,39107625,50671,755979,5,49073
9,39107625,50671,8737559,5,178
9,39107625,50671,694873,5,50113
9,39107625,50671,51591527,5,49163
9,39107625,50671,921931,5,435
9,39107625,50671,3962842,5,8610
9,39107625,50671,17200193,5,44749
9,39107625,50671,8197638,5,101
9,39107625,50671,21249925,5,10263
9,39107625,50671,1069682,5,374
9,39107625,50671,696648,5,46211
9,39107625,50671,694863,5,50384
9,39107625,50671,871525,5,50115
9,39107625,50671,1784082,5,50258
9,39107625,50671,737090,5,1742
9,39107625,50671,984323,5,49096
9,39107625,50671,7810459,5,2712
9,39107625,50671,697060,5,49427
9,39107625,50671,5236000,5,203
9,39107625,50671,51591971,5,11452
9,39107625,50671,708984,5,49057
9,39107625,50671,3642629,5,11577
9,39107625,50671,7821381,5,49341
9,39107625,50671,999837,5,174
9,39107625,50671,22037957,5,49449
9,39107625,50671,36499897,5,8257
9,39107625,50671,1186213,5,2143
9,39107625,50671,1004110,5,50496
9,39107625,50671,21538569,5,10364
9,39107625,50671,19470381,5,49430
9,39107625,50671,14869671,5,13788
9,39107625,50671,9930194,5,25381
9,39107625,50671,694861,5,50515
9,39107625,50671,17715525,5,46240
9,39107625,50671,26201565,5,50259
9,39107625,50671,1926287,5,49463
9,39107625,50671,698271,5,49970
9,39107625,50671,8769619,5,11583
9,39107625,50671,36985507,5,50118
9,39107625,50671,1451342,5,11578
9,39107625,50671,56691321,5,50173
9,39107625,50671,2206328,5,262
9,39107625,50671,916951,5,9750
9,39107625,50671,14372289,5,49451
9,39107625,50671,694871,5,50297
9,39107625,50671,36500686,5,1743
9,39107625,50671,30881781,5,50513
9,39107625,50671,56659459,5,49906
9,39107625,50671,700905,5,2165
9,39107625,50671,7904093,5,20844
9,39107625,50671,3061643,5,48995
9,39107625,50671,2999304,5,50385
9,39107625,50671,28066052,5,49097
9,39107625,50671,923111,5,1828
9,39107625,50671,2118729,5,49154
9,39107625,50671,1603571,5,5679
9,39107625,50671,722279,5,12523
9,39107625,50671,999651,5,49021
9,39107625,50671,47642171,5,50061
9,39107625,50671,1150753,5,45164
9,39107625,50671,2927773,5,49049
9,39107625,50671,867519,5,17003
9,39107625,50671,717561,5,12771
9,39107625,50671,52931092,5,11722
9,39107625,50671,3981960,5,49598
9,39107625,50671,10958482,5,10459
9,39107625,50671,4165191,5,49012
9,39107625,50671,15049438,5,11646
9,39107625,50671,744693,5,630
9,39107625,50671,1000816,5,1050
9,39107625,50671,1209234,5,48226
9,39107625,50671,1226515,5,44051
9,39107625,50671,23390695,5,45184
9,39107625,50671,15049953,5,11903
9,39107625,50671,908424,5,49985
9,39107625,50671,693763,5,50500
9,39107625,50671,987522,5,316
9,39107625,50671,696603,5,50468
9,39107625,50671,723096,5,21636
9,39107625,50671,24991722,5,50119
9,39107625,50671,4413012,5,20871
9,39107625,50671,873749,5,49700
9,39107625,50671,10844347,5,20271
9,39107625,50671,25063390,5,49724
9,39107625,50671,36387979,5,14001
9,39107625,50671,693800,5,50450
9,39107625,50671,1079731,5,49976
9,39107625,50671,2325248,5,49313
9,39107625,50671,35505592,5,50543
9,39107625,50671,4892515,5,46543
9,39107625,50671,692903,5,26697
9,39107625,50671,1081533,5,49923
9,39107625,50671,3129600,5,973
9,39107625,50671,25881656,5,49839
9,39107625,50671,965818,5,11584
9,39107625,50671,2060070,5,50036
9,39107625,50671,10172577,5,14092
9,39107625,50671,18526113,5,48733
9,39107625,50671,49740621,5,49437
9,39107625,50671,39681638,5,50260
9,39107625,50671,766000,5,48999
9,39107625,50671,36812276,5,13212
9,39107625,50671,48005914,5,50469
9,39107625,50671,694860,5,50304
9,39107625,50671,697923,5,50386
9,39107625,50671,1308633,5,9868
9,39107625,50671,15401509,5,971
9,39107625,50671,7345184,5,50534
9,39107625,50671,3350883,5,50033
9,39107625,50671,1913676,5,49049
9,39107625,50671,24244269,5,48996
9,39107625,50671,5183917,5,49696
9,39107625,50671,691182,5,50058
9,39107625,50671,50445159,5,12309
9,39107625,50671,17781477,5,49335
9,39107625,50671,983652,5,48079
9,39107625,50671,34442336,5,5681
9,39107625,50671,3103170,5,49047
9,39107625,50671,999520,5,9840
9,39107625,50671,1090277,5,49099
9,39107625,50671,1232228,5,10440
9,39107625,50671,700914,5,49141
9,39107625,50671,4873906,5,10719
9,39107625,50671,56652185,5,49907
10,4476461,49047,4476461,5,609
10,4476461,49047,959298,5,46501
10,4476461,49047,722279,5,12147
10,4476461,49047,1926287,5,47390
10,4476461,49047,22037957,5,47376
10,4476461,49047,696048,5,46526
10,4476461,49047,7345184,5,48719
10,4476461,49047,696603,5,48660
10,4476461,49047,48005914,5,48661
10,4476461,49047,49740128,5,47064
10,4476461,49047,14372289,5,47378
10,4476461,49047,1770374,5,46529
10,4476461,49047,25063390,5,47601
10,4476461,49047,32910694,5,48452
10,4476461,49047,25881656,5,47777
10,4476461,49047,5183917,5,47574
10,4476461,49047,692318,5,47089
10,4476461,49047,47294180,5,46532
10,4476461,49047,14104879,5,48736
10,4476461,49047,873749,5,47578
10,4476461,49047,52518563,5,48453
10,4476461,49047,56659459,5,47855
10,4476461,49047,2676224,5,48291
10,4476461,49047,693763,5,48683
10,4476461,49047,14105005,5,48967
10,4476461,49047,47294138,5,46533
10,4476461,49047,744023,5,47604
10,4476461,49047,31580893,5,47575
10,4476461,49047,10939195,5,47580
10,4476461,49047,2106893,5,47173
11,18766901,69790,18766901,5,974
11,18766901,69790,4715446,5,1008
11,18766901,69790,984323,5,67643
11,18766901,69790,2372213,5,1793
11,18766901,69790,28066052,5,67644
11,18766901,69790,2325248,5,67899
11,18766901,69790,1090277,5,67649
11,18766901,69790,908424,5,68577
11,18766901,69790,1059078,5,2247
11,18766901,69790,27709197,5,7240
11,18766901,69790,5933524,5,13781
11,18766901,69790,10235640,5,59550
11,18766901,69790,37135057,5,7190
11,18766901,69790,38612676,5,67910
11,18766901,69790,6583567,5,67855
11,18766901,69790,32158725,5,67653
11,18766901,69790,33013912,5,67850
11,18766901,69790,13069367,5,68578
11,18766901,69790,691928,5,69366
11,18766901,69790,7821381,5,67889
11,18766901,69790,45714125,5,67855
11,18766901,69790,699805,5,6707
11,18766901,69790,695027,5,67945
11,18766901,69790,705232,5,67902
11,18766901,69790,694001,5,67657
11,18766901,69790,1475437,5,15878
11,18766901,69790,27099840,5,11749
11,18766901,69790,4945845,5,15883
11,18766901,69790,1004110,5,69425
11,18766901,69790,1584602,5,69372
11,18766901,69790,1093141,5,63646
11,18766901,69790,909258,5,8935
11,18766901,69790,2643311,5,36518
11,18766901,69790,695042,5,68013
11,18766901,69790,708101,5,62639
11,18766901,69790,7345184,5,69451
11,18766901,69790,1543366,5,68579
11,18766901,69790,4404631,5,16682
11,18766901,69790,29492692,5,19497
11,18766901,69790,56691321,5,68995
11,18766901,69790,16703584,5,67488
11,18766901,69790,10938808,5,64653
11,18766901,69790,30881781,5,69442
11,18766901,69790,56659459,5,68545
11,18766901,69790,42156133,5,69367
11,18766901,69790,2676224,5,68911
11,18766901,69790,2934593,5,62725
11,18766901,69790,7297152,5,67904
11,18766901,69790,46279088,5,67961
11,18766901,69790,9467493,5,6954
11,18766901,69790,3659008,5,67917
11,18766901,69790,6184676,5,67658
11,18766901,69790,1898464,5,51103
11,18766901,69790,988338,5,49695
12,11002423,38875,11002423,5,692
12,11002423,38875,50978220,5,739
12,11002423,38875,47951086,5,723
12,11002423,38875,953524,5,3037
12,11002423,38875,2413662,5,2009
12,11002423,38875,21143238,5,748
12,11002423,38875,47951117,5,741
12,11002423,38875,40081950,5,763
12,11002423,38875,49553209,5,37683
12,11002423,38875,43081567,5,3044
12,11002423,38875,5105298,5,38369
12,11002423,38875,47555008,5,3049
12,11002423,38875,21143240,5,770
12,11002423,38875,8546750,5,37709
12,11002423,38875,39416964,5,38370
12,11002423,38875,47579243,5,38370
12,11002423,38875,716885,5,38260
12,11002423,38875,912575,5,37715
12,11002423,38875,56118093,5,3051
12,11002423,38875,47579260,5,38371
12,11002423,38875,736448,5,38441
12,11002423,38875,776901,5,38490
12,11002423,38875,5201137,5,38261
12,11002423,38875,869421,5,38491
12,11002423,38875,31775989,5,37719
12,11002423,38875,50779207,5,38372
12,11002423,38875,2054828,5,38262
12,11002423,38875,691262,5,38392
12,11002423,38875,1921992,5,38442
12,11002423,38875,56118126,5,3052
12,11002423,38875,2019925,5,38558
13,4954683,104864,4954683,5,870
13,4954683,104864,24078316,5,2432
13,4954683,104864,42910761,5,2543
13,4954683,104864,37194143,5,104159
13,4954683,104864,717554,5,1183
13,4954683,104864,955204,5,103732
13,4954683,104864,13269457,5,2024
