"Data_x","Data_y",x0001,y0001
771.72168,2651.233962,771.72168,2555.52539,
770.542969,2739.028191,770.542969,2529.124434,
769.364258,2589.457908,769.364258,2507.181823,
768.18457,2641.473169,768.18457,2488.895191,
767.004883,2500.745668,767.004883,2473.573282,
765.825195,2620.831826,765.825195,2460.574512,
764.644531,2476.202088,764.644531,2449.310329,
763.464844,2594.383015,763.464844,2439.274493,
762.28418,2441.6106,762.28418,2429.9751,
761.102539,2513.424998,761.102539,2420.983808,
759.921875,2244.578241,759.921875,2411.928006,
758.740234,2458.414609,758.740234,2402.444468,
757.558594,2505.145536,757.558594,2392.229452,
756.375977,2340.46435,756.375977,2380.997363,
755.194336,2404.339736,755.194336,2368.524419,
754.011719,2335.104601,754.011719,2354.579667,
752.829102,2475.252458,752.829102,2338.99333,
751.645508,2235.072684,751.645508,2321.600506,
750.461914,2430.307258,750.461914,2302.291934,
749.27832,2226.344119,749.27832,2280.973771,
748.094727,2320.315801,748.094727,2257.57867,
746.911133,2146.205386,746.911133,2232.064549,
745.726563,1989.143388,745.726563,2204.389843,
744.541992,1884.990753,744.541992,2174.579708,
743.356445,2274.663576,743.356445,2142.633708,
742.171875,1850.02421,742.171875,2108.651513,
740.986328,2243.89396,740.986328,2072.643075,
739.799805,1984.047717,739.799805,2034.687076,
738.614258,1871.938559,738.614258,1994.945393,
737.427734,1814.73438,737.427734,1953.466405,
736.241211,1888.247576,736.241211,1910.408765,
735.054688,1837.497059,735.054688,1865.910031,
733.867188,1748.910894,733.867188,1820.078907,
732.680664,1736.212036,732.680664,1773.145389,
731.493164,1731.983281,731.493164,1725.193001,
730.304688,1784.620875,730.304688,1676.384665,
729.117188,1689.980022,729.117188,1626.968458,
727.928711,1464.985722,727.928711,1577.032307,
726.739258,1572.428674,726.739258,1526.744178,
725.550781,1568.402777,725.550781,1476.353767,
724.361328,1387.810013,724.361328,1425.942465,
723.171875,1308.201751,723.171875,1375.711434,
721.982422,1396.748485,721.982422,1325.81489,
720.791992,1390.726643,720.791992,1276.360071,
719.602539,1229.286168,719.602539,1227.568295,
718.411133,1076.319658,718.411133,1179.45228,
717.220703,1217.340787,717.220703,1132.254307,
716.029297,1049.745534,716.029297,1086.010629,
714.838867,985.0416798,714.838867,1040.900547,
713.646484,941.3336684,713.646484,996.9079208,
712.455078,840.9935069,712.455078,954.2253115,
711.262695,879.0841043,711.262695,912.8552958,
710.070313,942.2904291,710.070313,872.8955983,
708.87793,864.9990975,708.87793,834.3980076,
707.68457,697.5952457,707.68457,797.3747056,
706.491211,727.1759108,706.491211,761.8901296,
705.297852,748.3229825,705.297852,727.9672892,
704.104492,666.7970516,704.104492,695.6205256,
702.910156,652.2581116,702.910156,664.8316668,
701.71582,666.9779602,701.71582,635.6267475,
700.521484,470.257686,700.521484,607.9980459,
699.326172,537.2001229,699.326172,581.911309,
698.131836,899.0003816,698.131836,557.3905039,
696.936523,557.8550337,696.936523,534.3727014,
695.740234,622.4298724,695.740234,512.8354746,
694.544922,634.6348235,694.544922,492.7854129,
693.348633,467.0126164,693.348633,474.1596305,
692.152344,479.0766752,692.152344,456.944358,
690.955078,691.5928567,690.955078,441.0966978,
689.757813,398.4817968,689.757813,426.6017493,
688.560547,452.0288657,688.560547,413.4317546,
687.363281,561.8133749,687.363281,401.5614815,
686.166016,512.8155071,686.166016,390.9687621,
684.967773,338.5261774,684.967773,381.6278235,
683.769531,543.8899083,683.769531,373.5330069,
682.570313,354.8341282,682.570313,366.6683929,
681.37207,480.6143785,681.37207,361.0383056,
680.172852,570.7669621,680.172852,356.6304862,
678.973633,458.5640107,678.973633,353.4502208,
677.773438,333.7708124,677.773438,351.4992591,
676.573242,458.8977657,676.573242,350.7852356,
675.373047,483.8414967,675.373047,351.3132521,
674.172852,414.9121949,674.172852,353.0875858,
672.97168,393.7442634,672.97168,356.1130855,
671.770508,445.2782532,671.770508,360.3865463,
670.569336,517.4351742,670.569336,365.8996698,
669.368164,410.4626939,669.368164,372.6361843,
668.166016,436.4907917,668.166016,380.5768192,
666.963867,262.6865552,666.963867,389.6785064,
665.761719,413.1267292,665.761719,399.8895515,
664.558594,500.9520216,664.558594,411.1527416,
663.355469,376.5697362,663.355469,423.3769648,
662.152344,418.2675381,662.152344,436.4618404,
660.949219,368.3477381,660.949219,450.2895458,
659.745117,577.8455473,659.745117,464.7369651,
658.541016,481.8205885,658.541016,479.6413025,
657.336914,485.2675339,657.336914,494.8356912,
656.132813,471.8929593,656.132813,510.1402005,
654.927734,400.2047083,654.927734,525.3768365,
653.722656,618.7447925,653.722656,540.3352084,
652.516602,523.7856884,652.516602,554.8252921,
651.311523,476.3254492,651.311523,568.6225035,
650.105469,640.0955163,650.105469,581.5526412,
648.899414,536.1871909,648.899414,593.4168771,
647.692383,461.0867806,647.692383,604.049599,
646.485352,592.9285382,646.485352,613.2846924,
645.27832,531.8364512,645.27832,620.9880554,
644.071289,596.8212204,644.071289,627.0509562,
642.864258,657.3691226,642.864258,631.3928921,
641.65625,564.4571487,641.65625,633.9650084,
640.447266,808.6023207,640.447266,634.7443224,
639.239258,690.3162771,639.239258,633.7430145,
638.030273,697.9666053,638.030273,631.0045889,
636.821289,649.4916803,636.821289,626.6046345,
635.612305,635.8899277,635.612305,620.6468045,
634.402344,564.1216744,634.402344,613.2534861,
633.193359,552.0090576,633.193359,604.5873039,
631.983398,551.9894372,631.983398,594.8027983,
630.772461,687.9796596,630.772461,584.0794326,
629.561523,507.6402133,629.561523,572.6157489,
628.350586,550.0329451,628.350586,560.6069244,
627.139648,439.3363923,627.139648,548.2476506,
625.928711,757.5923661,625.928711,535.7279571,
624.716797,584.335346,624.716797,523.2192481,
623.504883,612.959176,623.504883,510.9014954,
622.291992,674.2190196,622.291992,498.9203468,
621.080078,625.8275489,621.080078,487.4333279,
619.867188,447.2420569,619.867188,476.5417254,
618.654297,474.4579114,618.654297,466.355375,
617.44043,495.1150073,617.44043,456.9476304,
616.226563,533.9318425,616.226563,448.38816,
615.012695,415.8412653,615.012695,440.7193016,
613.798828,443.6086342,613.798828,433.9657761,
612.583984,333.0618014,612.583984,428.1318658,
611.369141,477.3669924,611.369141,423.2176607,
610.154297,485.4155246,610.154297,419.2050365,
608.938477,414.8931435,608.938477,416.0633466,
607.723633,286.4142941,607.723633,413.7608321,
606.507813,361.1407833,606.507813,412.250622,
605.291016,503.2554067,605.291016,411.4869177,
604.075195,120.8164444,604.075195,411.420528,
602.858398,124.4134169,602.858398,411.9996777,
601.641602,335.0582102,601.641602,413.1731241,
600.423828,132.36573,600.423828,414.8921374,
599.206055,21.72627233,599.206055,417.1077254,
597.988281,249.410989,597.988281,419.7744672,
596.770508,117.3797801,596.770508,422.8502905,
595.551758,58.82300873,595.551758,426.2997178,
594.333008,106.5086764,594.333008,430.0858342,
593.114258,200.8810507,593.114258,434.1779523,
591.895508,124.5504137,591.895508,438.5492449,
590.675781,-36.2704148,590.675781,443.1804124,
589.456055,-2.790007569,589.456055,448.0484233,
588.235352,126.4977846,588.235352,453.1411011,
587.015625,25.7929849,587.015625,458.4369769,
585.794922,0.4215904865,585.794922,463.9339527,
584.574219,46.23131407,584.574219,469.6197892,
583.352539,138.6020911,583.352539,475.4934217,
582.130859,-23.37374259,582.130859,481.5465553,
580.90918,-36.41195734,580.90918,487.7772048,
579.6875,-68.37506306,579.6875,494.1850862,
578.464844,-137.6628031,578.464844,500.7768148,
577.243164,-37.72258002,577.243164,507.5446835,
576.019531,-112.1312799,576.019531,514.5095001,
574.796875,119.5516788,574.796875,521.6607878,
573.573242,-29.48737659,573.573242,529.0177321,
572.349609,70.25331235,572.349609,536.5844744,
571.125977,-20.54060951,571.125977,544.3731523,
569.901367,-11.76650733,569.901367,552.4052654,
568.676758,-70.90454621,568.676758,560.6931468,
567.452148,-79.52266572,567.452148,569.2595271,
566.226563,-176.4195445,566.226563,578.1395304,
565.001953,-133.0336891,565.001953,587.3534111,
563.775391,-184.0254795,563.775391,596.9659824,
562.549805,-5.085704424,562.549805,607.0067959,
561.323242,-83.63476108,561.323242,617.5557498,
560.097656,-132.0871876,560.097656,628.6741151,
558.870117,-136.1921339,558.870117,640.4846033,
557.643555,-222.2897202,557.643555,653.0757138,
556.416016,-92.92524574,556.416016,666.6078437,
555.188477,-10.93573819,555.188477,681.2403097,
553.959961,-6.815499372,553.959961,697.188718,
552.732422,-139.527581,552.732422,714.6687359,
551.503906,24.49670248,551.503906,733.9936745,
550.275391,102.5686436,550.275391,755.486084,
549.045898,-80.17039142,549.045898,779.5584169,
547.816406,82.4951842,547.816406,806.6502589,
546.586914,12.92384665,546.586914,837.286285,
545.357422,249.9555159,545.357422,872.065749,
544.126953,456.0429038,544.126953,911.7011794,
542.896484,228.9341293,542.896484,956.9312757,
541.666016,635.3719356,541.666016,1008.607436,
540.43457,627.0277696,540.43457,1067.719118,
539.203125,675.2464123,539.203125,1135.256256,
537.97168,1033.740307,537.97168,1212.330301,
536.740234,981.8639794,536.740234,1300.128773,
535.507813,1303.093034,535.507813,1399.988672,
534.275391,1258.815168,534.275391,1513.152207,
533.042969,1372.527434,533.042969,1640.959152,
531.80957,1654.273256,531.80957,1784.879653,
530.576172,2008.678552,530.576172,1946.152964,
529.342773,2133.7408,529.342773,2126.064219,
528.108398,2309.242604,528.108398,2325.978564,
526.875,2707.347395,526.875,2546.654062,
525.640625,2898.570132,525.640625,2789.347817,
524.405273,3458.098584,524.405273,3054.808089,
523.170898,3877.596064,523.170898,3343.053196,
521.935547,4270.508059,521.935547,3654.675138,
520.699219,4699.59152,520.699219,3989.519508,
519.463867,5136.515445,519.463867,4346.463781,
518.227539,5490.280795,518.227539,4725.060097,
516.991211,5985.39626,516.991211,5123.579183,
515.754883,6377.177094,515.754883,5540.104968,
514.517578,6429.250958,514.517578,5972.60253,
513.280273,6758.136046,513.280273,6417.901215,
512.042969,7175.785998,512.042969,6872.710762,
510.804688,7369.113339,510.804688,7333.698271,
509.566406,7287.80783,509.566406,7796.439201,
508.328125,7866.725139,508.328125,8256.562704,
507.089844,7908.618282,507.089844,8709.472375,
505.850586,8342.038988,505.850586,9150.77293,
504.611328,8722.925585,504.611328,9575.311225,
503.37207,9230.82565,503.37207,9978.356838,
502.131836,9426.100109,502.131836,10355.6405,
500.891602,10028.64978,500.891602,10702.56911,
499.651367,10721.78258,499.651367,11015.31179,
498.410156,11195.14611,498.410156,11290.83597,
497.169922,11753.0968,497.169922,11526.28221,
495.927734,12073.33855,495.927734,11720.83709,
494.686523,11968.79387,494.686523,11874.20676,
493.444336,12198.70145,493.444336,11988.97432,
492.202148,12388.49516,492.202148,12070.2055,
490.959961,12270.59497,490.959961,12126.69892,
489.717773,12253.60429,489.717773,12171.29501,
488.474609,12687.41345,488.474609,12220.61554,
487.231445,12365.26609,487.231445,12293.41247,
485.987305,12628.56586,485.987305,12407.59289,
484.743164,12695.09507,484.743164,12575.31165,
483.499023,13145.70231,483.499023,12797.73106,
482.254883,13590.40976,482.254883,13059.84186,
481.009766,13609.46794,481.009766,13326.48373,
479.765625,13550.56076,479.765625,13538.80072,
478.519531,13349.5145,478.519531,13618.04131,
477.274414,13112.80952,477.274414,13482.81824,
476.02832,12593.67016,476.02832,13089.98205,
474.782227,12474.38302,474.782227,12466.25451,
473.535156,11924.34195,473.535156,11692.31059,
472.289063,10783.44062,472.289063,10862.78769,
471.041992,10180.75415,471.041992,10053.58343,
469.793945,9650.92977,469.793945,9318.194995,
468.546875,8951.468076,468.546875,8688.647887,
467.298828,8292.846075,467.298828,8175.939394,
466.050781,7911.376579,466.050781,7778.452053,
464.801758,7602.63595,464.801758,7485.110739,
463.553711,7658.856679,463.553711,7281.829159,
462.303711,7011.024073,462.303711,7153.823214,
461.054688,6924.254185,461.054688,7089.440847,
459.804688,6944.047726,459.804688,7079.649677,
458.554688,7056.338898,458.554688,7118.514091,
457.304688,6953.132112,457.304688,7202.316387,
456.054688,7073.359408,456.054688,7328.929369,
454.803711,7194.127524,454.803711,7497.39247,
453.552734,7218.423955,453.552734,7707.144169,
452.300781,7369.106199,452.300781,7958.319034,
451.048828,7546.230873,451.048828,8250.974546,
449.796875,7757.771468,449.796875,8585.542171,
448.544922,8121.496288,448.544922,8962.653491,
447.291992,8323.954769,447.291992,9383.467671,
446.039063,8830.194273,446.039063,9848.683135,
444.786133,9149.254224,444.786133,10359.40342,
443.533203,9923.492271,443.533203,10916.8053,
442.279297,10349.01007,442.279297,11522.55584,
441.025391,11115.82515,441.025391,12177.31507,
439.770508,12076.21658,439.770508,12882.48729,
438.515625,12566.51602,438.515625,13638.00204,
437.260742,13539.30104,437.260742,14443.64106,
436.005859,14490.34432,436.005859,15298.27711,
434.75,15909.5082,434.75,16200.27178,
433.494141,16998.17627,433.494141,17145.01676,
432.238281,18471.09712,432.238281,18126.54781,
430.982422,19717.13042,430.982422,19136.48383,
429.725586,20716.54767,429.725586,20164.45118,
428.46875,22308.83686,428.46875,21195.3686,
427.210938,23350.2396,427.210938,22212.4681,
425.953125,24855.00689,425.953125,23194.22189,
424.695313,25743.60232,424.695313,24117.20502,
423.4375,26280.73908,423.4375,24956.14488,
422.178711,27001.05574,422.178711,25685.69879,
420.919922,27594.58505,420.919922,26280.31487,
419.661133,27652.37884,419.661133,26718.05059,
418.402344,27369.36356,418.402344,26981.75836,
417.142578,26918.4457,417.142578,27060.67495,
415.882813,26567.62118,415.882813,26951.2304,
414.62207,25846.65896,414.62207,26657.65144,
413.361328,24900.60494,413.361328,26191.86443,
412.100586,23912.03199,412.100586,25571.99463,
410.839844,22974.14931,410.839844,24820.70346,
409.578125,22528.8845,409.578125,23962.58591,
408.316406,21486.08667,408.316406,23024.30446,
407.054688,20672.25111,407.054688,22031.15967,
405.791992,19883.21847,405.791992,21005.60629,
404.530273,18804.13768,404.530273,19969.67219,
403.266602,18577.44255,403.266602,18938.20315,
402.003906,17577.65447,402.003906,17927.56656,
400.740234,17192.36684,400.740234,16947.07705,
399.476563,16218.38958,399.476563,16005.62116,
398.212891,15761.69446,398.212891,15108.90753,
396.948242,15371.09287,396.948242,14260.04969,
395.683594,14892.34126,395.683594,13461.95899,
394.418945,14056.70951,394.418945,12715.64307,
393.15332,13425.60207,393.15332,12020.72248,
391.887695,13038.37629,391.887695,11377.31851,
390.62207,12476.16079,390.62207,10784.55786,
389.355469,11699.58401,389.355469,10240.93374,
388.088867,11178.61211,388.088867,9745.702837,
386.822266,10441.37509,386.822266,9297.62425,
385.555664,10415.37979,385.555664,8895.49106,
384.288086,9906.669956,384.288086,8537.907021,
383.020508,9519.062645,383.020508,8224.138304,
381.75293,8948.825926,381.75293,7953.197553,
380.484375,8673.122257,380.484375,7723.990849,
379.21582,8423.709666,379.21582,7535.830945,
377.947266,8163.125349,377.947266,7387.788529,
376.677734,8143.513796,376.677734,7278.80169,
375.408203,7801.449062,375.408203,7207.891372,
374.138672,7653.012893,374.138672,7173.783217,
372.869141,7438.220511,372.869141,7174.986105,
371.598633,7129.557727,371.598633,7209.783217,
370.328125,7279.967272,370.328125,7276.118803,
369.056641,7060.971847,369.056641,7371.665472,
367.786133,7001.845997,367.786133,7493.495651,
366.513672,6671.879787,366.513672,7638.75112,
365.242188,7234.947162,365.242188,7803.574975,
363.969727,7257.752043,363.969727,7984.301095,
362.698242,7306.525588,362.698242,8176.40254,
361.424805,7387.129704,361.424805,8375.786982,
360.152344,7996.387127,360.152344,8577.231825,
358.878906,8126.700559,358.878906,8776.117667,
357.605469,8799.11321,357.605469,8967.295779,
356.331055,8949.586134,356.331055,9145.938112,
355.056641,9161.189628,355.056641,9307.06326,
353.782227,9469.177451,353.782227,9446.086542,
352.507813,9728.294433,352.507813,9558.775828,
351.232422,9987.754012,351.232422,9641.403597,
349.957031,10102.32222,349.957031,9690.633301,
348.681641,10140.73758,348.681641,9703.853311,
347.405273,9756.264853,347.405273,9679.110517,
346.128906,9865.885429,346.128906,9615.197293,
344.852539,9466.598133,344.852539,9511.696444,
343.575195,9116.729768,343.575195,9368.837109,
342.297852,8974.782777,342.297852,9187.792186,
341.020508,8702.054388,341.020508,8970.386038,
339.743164,8511.876849,339.743164,8719.10064,
338.464844,8498.068606,338.464844,8436.772387,
337.186523,8187.258527,337.186523,8127.141918,
335.907227,8121.194488,335.907227,7793.898912,
334.628906,7865.772685,334.628906,7441.785943,
333.349609,7610.66458,333.349609,7074.672944,
332.069336,7322.647961,332.069336,6696.997995,
330.789063,7152.127458,330.789063,6313.461931,
329.508789,6571.77224,329.508789,5928.339201,
328.228516,5997.693747,328.228516,5545.66499,
326.948242,5746.065824,326.948242,5169.157159,
325.666992,4856.588594,325.666992,4801.881764,
324.384766,4509.983575,324.384766,4446.788514,
323.103516,4214.347214,323.103516,4106.890237,
321.821289,3840.933118,321.821289,3783.674518,
320.539063,3198.735062,320.539063,3478.944639,
319.255859,2806.371768,319.255859,3193.572623,
317.973633,2336.293936,317.973633,2928.644876,
316.689453,1998.938556,316.689453,2683.833337,
315.40625,1801.987698,315.40625,2459.617692,
314.12207,1725.857778,314.12207,2255.242543,
312.837891,1449.241551,312.837891,2070.209584,
311.553711,1050.118858,311.553711,1903.628617,
310.268555,1009.171664,310.268555,1754.338572,
308.983398,732.8084824,308.983398,1621.29804,
307.698242,378.718085,307.698242,1503.256976,
306.412109,539.9837613,306.412109,1398.853524,
305.126953,372.5559855,305.126953,1306.954442,
303.839844,129.3080744,303.839844,1226.093801,
302.553711,86.18658132,302.553711,1155.245418,
301.266602,151.7366907,301.266602,1093.14215,
299.979492,104.4703817,299.979492,1038.758682,
298.691406,2.701389051,298.691406,991.0646769,
297.40332,-56.48604494,297.40332,949.1962364,
296.115234,-42.08385005,296.115234,912.3376683,
294.827148,43.90098095,294.827148,879.7641941,
293.538086,-112.8374385,293.538086,850.8179229,
292.249023,-85.49073963,292.249023,824.969432,
290.959961,-137.88468,290.959961,801.7406609,
289.669922,-190.4999244,289.669922,780.7101712,
288.379883,-220.0892001,288.379883,761.5563617,
287.089844,-21.30665202,287.089844,744.0026947,
285.798828,2.78415241,285.798828,727.8238984,
284.507813,20.78147855,284.507813,712.8870677,
283.216797,-4.10068629,283.216797,699.1236266,
281.924805,274.6387579,281.924805,686.5554067,
280.632813,104.0029,280.632813,675.3592473,
279.34082,200.1442419,279.34082,665.8908297,
278.048828,367.5082538,278.048828,658.7744284,
276.755859,470.678094,276.755859,655.0095875,
275.462891,428.4937562,275.462891,656.1236215,
274.168945,612.1604571,274.168945,664.3366882,
272.875,772.234973,272.875,682.7528822,
271.581055,769.6305139,271.581055,715.5656705,
270.287109,832.3716074,270.287109,768.2408027,
268.992188,999.0237844,268.992188,847.7071778,
267.697266,1032.054908,267.697266,962.2047892,
266.402344,1431.441616,266.402344,1121.23253,
265.106445,1544.709355,265.106445,1335.296306,
263.810547,1520.603283,263.810547,1614.777996,
262.514648,2169.262084,262.514648,1969.323822,
261.217773,2431.604695,261.217773,2406.862741,
259.920898,2926.714082,259.920898,2931.238747,
258.624023,3548.416341,258.624023,3541.582203,
257.326172,4059.614669,257.326172,4231.342753,
256.02832,4909.225885,256.02832,4985.865328,
254.730469,5785.005611,254.730469,5783.557694,
253.431641,6492.458422,253.431641,6596.641044,
252.133789,7256.922788,252.133789,7390.145381,
250.833984,7937.862083,250.833984,8128.982499,
249.535156,9006.723947,249.535156,8774.550815,
248.235352,9135.942228,248.235352,9294.236508,
246.935547,9662.765095,246.935547,9660.563485,
245.634766,9975.489404,245.634766,9856.139775,
244.334961,10068.49976,244.334961,9874.608045,
243.033203,10005.3603,243.033203,9721.922269,
241.732422,9795.789324,241.732422,9415.956069,
240.430664,9113.340893,240.430664,8983.795527,
239.128906,8148.466402,239.128906,8460.151722,
237.827148,7644.366125,237.827148,7883.077467,
236.524414,6644.818342,236.524414,7290.074935,
235.22168,6432.050435,235.22168,6716.126534,
233.918945,5969.488905,233.918945,6189.634497,
232.615234,5752.164648,232.615234,5730.733608,
231.311523,5682.096756,231.311523,5351.573368,
230.007813,5337.400908,230.007813,5055.304744,
228.703125,5567.352859,228.703125,4837.347014,
227.398438,5024.436291,227.398438,4687.452395,
226.09375,4636.422886,226.09375,4590.953384,
224.788086,4426.174096,224.788086,4530.931001,
223.482422,4525.677282,223.482422,4490.147652,
222.176758,4327.84942,222.176758,4452.398823,
220.870117,4045.337895,220.870117,4403.719113,
219.563477,3896.329084,219.563477,4333.233934,
218.256836,4028.015164,218.256836,4233.472707,
216.950195,4067.24548,216.950195,4100.439453,
215.642578,3893.620293,215.642578,3933.245785,
214.333984,3539.78082,214.333984,3733.886428,
213.026367,3384.252007,213.026367,3506.988106,
211.717773,3170.853672,211.717773,3258.174711,
210.40918,3079.17706,210.40918,2994.560547,
209.099609,2769.191306,209.099609,2723.277484,
207.791016,2865.380141,207.791016,2451.918067,
206.480469,2831.062218,206.480469,2186.487332,
205.170898,2311.370601,205.170898,1933.280588,
203.860352,2138.488115,203.860352,1696.496013,
202.549805,1715.128801,202.549805,1479.680405,
201.239258,1449.556472,201.239258,1284.963319,
199.927734,1025.168703,199.927734,1113.213389,
198.616211,869.024184,198.616211,964.5730481,
197.303711,510.241156,197.303711,838.1247896,
195.992188,442.3826727,195.992188,732.6056613,
194.678711,229.0620738,194.678711,645.933411,
193.366211,-91.54041459,193.366211,576.2409064,
192.052734,-81.49652091,192.052734,521.3291149,
190.739258,-184.5181755,190.739258,479.3679178,
189.425781,-415.7530158,189.425781,448.9507292,
188.111328,-213.9200812,188.111328,429.5229517,
186.796875,-273.5257614,186.796875,421.9826058,
185.482422,-242.6153283,185.482422,429.385774,
184.166992,-311.3475318,184.166992,457.9613719,
182.851563,-234.478797,182.851563,518.0543719,
181.536133,136.0954697,181.536133,624.7822909,
180.219727,268.2912841,180.219727,797.9068145,
178.90332,699.7429231,178.90332,1059.612071,
177.586914,1192.911807,177.586914,1430.704023,
176.269531,1447.849191,176.269531,1924.825219,
174.952148,2292.150744,174.952148,2540.080654,
173.634766,3349.737309,173.634766,3253.339796,
172.316406,4351.118564,172.316406,4017.415928,
170.998047,5457.534601,170.998047,4761.849911,
169.679688,5931.421741,169.679688,5403.927604,
168.360352,6231.943758,168.360352,5863.318709,
167.041016,5745.271175,167.041016,6077.804995,
165.72168,5538.593953,165.72168,6018.874496,
164.401367,5191.240638,164.401367,5697.71976,
163.082031,4873.746725,163.082031,5163.749759,
161.760742,4285.096846,161.760742,4490.773269,
160.44043,4048.181817,160.44043,3765.186241,
159.119141,3286.67168,159.119141,3064.514425,
157.796875,2439.840912,157.796875,2448.778672,
156.475586,2275.61726,156.475586,1954.498191,
155.15332,1986.136442,155.15332,1593.22842,
153.831055,1647.116175,153.831055,1359.976432,
152.507813,1689.494846,152.507813,1239.318268,
151.18457,1512.168829,151.18457,1213.759004,
