"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"x";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Load";"Objective Value";"Valid?";"ReturnCode";"CompTime"
"Dim.  14";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0.987281035795887";"0.909269195189639";"0.997238985524395";"0.912892327278069";"0.983578734920416";"0.991439772686401";"0.993156309882289";"1.00981761583589";"0.992827692836282";"0.957924263674614";"0.982379958246347";"0.975123219621997";"0.991838780112396";"0.948804616652927";"0.986044052863436";"0.948535136242573";"1.06866161919641";"0.977704707675034";"0.982276486805829";"0.995522388059702";"0.996929016407827";"0.983242687049831";"0.973552916243543";"0.998426250147539";"0.987758124945543";"1.09516015898995";"1.01658090337336";"1.0615845539281";"1.04199234990853";"1.02177714194882";"41995";"FALSE";"TIME_LIMIT";"0.454280853271484"
"Dim.  15";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0.981035795887281";"0.983496762257169";"0.991756399637124";"0.976056406992117";"0.975597449658273";"1.00086321619969";"0.984552813734308";"1.02961248353753";"0.98990723243429";"1.07594257899513";"0.981670146137787";"0.999689525361897";"0.992339907649354";"0.97164056059357";"0.993162995594714";"0.981643105920918";"0.98654007931739";"0.975499238110514";"0.969003544702639";"0.986261002678913";"0.973984381854874";"0.956820520358665";"0.988652920658749";"0.999291812566393";"0.995077110743226";"0.980165224846076";"1.03577554520951";"1.00416111850866";"0.990187926159987";"0.97035447464632";"41794";"FALSE";"TIME_LIMIT";"0.616966962814331"
"Dim.  16";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0.984006092916984";"0.99641073080481";"0.988640397586084";"0.934142878127601";"0.991514150727031";"1.03920440240262";"0.964921199796645";"0.912080456559045";"1.05304071465384";"0.962750598135467";"0.974279749478079";"0.989715527612838";"0.972151626874754";"0.951154163231657";"0.975154185022026";"0.972669534931367";"1.02587829988383";"0.966717459299062";"0.99031114612052";"0.987179487179487";"0.996929016407827";"0.921468469792738";"0.989712570091395";"0.9894165322422";"0.990023525311493";"0.987919881536903";"1.01988891611533";"0.97490845539281";"1.06053550640279";"1.00226514067716";"41774";"FALSE";"TIME_LIMIT";"0.852708101272583"
"Dim.  17";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0.923076923076923";"0.95840888066605";"0.992821362363428";"1.00195857611516";"0.994266318058805";"0.995468114951624";"0.993078096280943";"1.00742307538812";"0.995275725820306";"0.998019965349394";"0.983757828810021";"0.976287499514883";"0.998353438092852";"1.00733718054411";"0.94847577092511";"0.956935054292153";"1.00833233185114";"0.995308364744567";"0.987278456085073";"0.987868350554918";"0.981179257699395";"0.974974276054682";"0.987372510927635";"0.995672187905732";"0.996166245534547";"0.981918790429429";"1.08564077432002";"1.02355193075899";"0.965491435223682";"0.959744078842791";"41775";"FALSE";"TIME_LIMIT";"1.19614791870117"
"Dim.  18";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0.994097486671744";"0.986901017576318";"0.99704177020471";"0.972482005581942";"0.997523049401404";"0.999568391900155";"0.972664346329827";"0.949116015484695";"1.02688541487717";"0.971371999009983";"0.961085594989562";"0.986222687934179";"0.99563303146365";"0.988128606760099";"0.93120704845815";"0.989305470190535";"0.984497055642351";"0.992180607907611";"0.991886569515557";"0.979257558362036";"0.988023163990524";"0.955240335146259";"0.997439180537772";"0.978242908289727";"0.998954430600331";"0.994739303249942";"0.964918729069672";"0.971371504660453";"0.998752702477964";"0.991098394531871";"41692";"FALSE";"TIME_LIMIT";"1.71481704711914"
"Dim.  19";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0.993716679360244";"1.03633672525439";"0.996371238117777";"0.988101650100377";"0.998394569056465";"1.03179513002194";"0.989089202612334";"0.945484295805563";"0.979427933344786";"0.95887303027803";"0.99615866388309";"0.971281095975473";"0.999212513870494";"0.93520197856554";"0.912916299559471";"0.965908625281705";"1.04226254857189";"0.977183414868875";"0.997912564001575";"0.978989667049369";"0.979906993068351";"0.995369689842716";"0.992803214269946";"0.998347562654916";"0.977128169382243";"0.979814511729405";"0.993220615862125";"0.987266977363515";"0.987693331115916";"0.948497854077253";"41718";"FALSE";"TIME_LIMIT";"2.47869801521301"
"Dim.  20";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0.991507996953542";"0.9904532839963";"0.988443182266398";"1.00102825246046";"0.985963946607954";"1.03226270546344";"0.974267725157405";"0.964760346410185";"0.995060986084865";"0.957676759343289";"0.993736951983299";"0.967788256296814";"0.998317643268783";"0.999134377576257";"0.948229074889868";"0.972956361401352";"0.995713656211193";"0.987168177079156";"0.996888538794801";"0.979410639112132";"0.993858032815653";"0.985962075554902";"0.986003797077134";"0.999960656253688";"0.98618977084604";"0.978060946146053";"0.914522584333905";"0.988390479360852";"0.985822384832862";"1.00751072961373";"41728";"FALSE";"TIME_LIMIT";"3.66839289665222"
"Dim.  21";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0.982444782939832";"1.01753931544866";"0.990178677079636";"0.888752876658669";"0.996743268657401";"0.979750386648923";"0.963317820969066";"0.990222293171569";"0.990508503693524";"0.97141324973187";"0.996534446764092";"0.979469864555439";"0.987006478863156";"1.02452596867271";"0.928563876651982";"0.923294406883835";"0.992068261026319";"0.976100729809929";"0.999763686490744";"0.963911213164945";"0.994252873563218";"0.947045421137733";"0.971786833855799";"0.969075815399142";"0.984447155179925";"0.996765645701816";"0.997059544229355";"0.990595872170439";"0.992266755363379";"1.0169289461135";"41681";"FALSE";"TIME_LIMIT";"5.5269660949707"
"Dim.  22";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0.954074638233054";"0.976984273820537";"0.997554530035893";"0.970670322675415";"0.993257190037154";"0.985037585872028";"0.980094638457628";"0.982400127708824";"0.979256141556434";"0.998019965349394";"0.999665970772443";"0.955175224123879";"0.996742671009772";"0.960057708161583";"0.959612334801762";"0.938578160213071";"0.976284901654449";"0.994867270831662";"0.985821189444663";"0.946919249904325";"0.985873475476002";"0.982985447596649";"0.978983619585854";"0.991147657079907";"0.997995991983968";"0.970657002571896";"0.995589316344033";"1.05542609853529";"0.991684683186429";"0.987561595930695";"41721";"FALSE";"TIME_LIMIT";"8.51983094215393"
"Dim.  23";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0.991888804265042";"0.987493061979648";"0.997436200844082";"0.9967193850071";"0.979358745011697";"0.990324785095134";"0.982441046497986";"1.03755437602267";"0.999398728740766";"0.989357313752991";"0.986764091858038";"0.997089300267784";"0.989512116547947";"0.96838417147568";"0.976105726872247";"0.960950624871952";"0.982894684132516";"0.994466276365386";"0.987396612839701";"0.998163030998852";"0.999034833728174";"0.955313832132883";"0.964590048125745";"0.986032970059409";"0.980003485231332";"0.97864546800717";"0.951155762476517";"0.99409121171771";"0.985739231664726";"0.951478302336671";"41672";"FALSE";"TIME_LIMIT";"13.4098210334778"
"Dim.  24";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0.992003046458492";"1.03493061979648";"0.994320198793042";"0.934926308573667";"0.992202192559974";"0.960759630255728";"0.981619803683861";"0.989064931955142";"0.996005840920804";"0.940145202541045";"0.994530271398747";"0.999068576085691";"0.995167698750761";"0.988128606760099";"0.873550660792952";"0.92120467117394";"0.986500020029644";"0.94045232175796";"0.995785742418275";"0.965671641791045";"0.98337281740809";"0.964905188887256";"1.01673363062387";"0.995475469174175";"0.997908861200662";"0.995167952614761";"0.989585885812301";"0.940204727030626";"0.963121569931814";"1";"41667";"FALSE";"TIME_LIMIT";"21.5869669914246"
"Dim.  25";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0.988233054074638";"0.90845513413506";"0.991756399637124";"1.00279097096411";"0.994266318058805";"0.98439017372226";"0.981737124085879";"0.930558327014407";"0.972813949493214";"0.992492368616451";"0.95160751565762";"0.965731361819381";"0.989691090668289";"0.983800494641385";"0.940334801762115";"1.02081540667896";"0.969274526298922";"0.931389846820114";"0.98759354076408";"0.981132797550708";"0.995218039835044";"0.968396295751874";"0.968078060841538";"0.986072313805721";"0.999302953733554";"0.999961031875925";"0.962304990606877";"0.991386484687084";"0.997588558124065";"0.959903036083294";"41646";"FALSE";"TIME_LIMIT";"35.6093709468842"
"Dim.  26";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0.985643564356436";"0.94427382053654";"0.999526683232754";"1.01238799392841";"0.998348699600936";"0.993346041794051";"0.983340502913457";"0.989224567984994";"0.964696787493558";"0.989604818084316";"0.957703549060543";"0.951798812434509";"0.997995489852167";"0.948145094806265";"0.939383259911894";"0.9920098340504";"0.979169170372151";"0.971930387360654";"0.987829854273336";"0.986988136241868";"0.976836009476178";"0.940614434808173";"0.913859331537816";"0.981626470472518";"0.996776161017688";"0.993180578286961";"0.969860328350894";"0.978029294274301";"0.998669549309829";"0.993403274519154";"41643";"FALSE";"TIME_LIMIT";"60.2081079483032"
"Dim.  27";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0.995087585681645";"0.994153561517114";"0.981856190588885";"0.999118640748176";"0.980413742488877";"0.991188001294824";"0.976770560400454";"0.960849263678812";"0.97749527572582";"0.965968154442703";"0.999164926931106";"0.936507936507937";"0.999713641407452";"0.963025556471558";"0.913867841409692";"0.95119852489244";"0.994031166125866";"0.950597481754752";"0.992162268609689";"0.993417527745886";"0.997718697902957";"0.998309569307658";"0.969667534990507";"0.997285281504505";"0.97830443495687";"0.974826591847868";"0.983950012251899";"0.992926098535286";"0.978546482620988";"0.983706882848514";"41630";"TRUE";"TIME_LIMIT";"104.523025035858"
"Dim.  28";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0.995087585681645";"0.994153561517114";"0.981856190588885";"0.999118640748176";"0.980413742488877";"0.991188001294824";"0.976770560400454";"0.960849263678812";"0.97749527572582";"0.965968154442703";"0.999164926931106";"0.936507936507937";"0.999713641407452";"0.963025556471558";"0.913867841409692";"0.95119852489244";"0.994031166125866";"0.950597481754752";"0.992162268609689";"0.993417527745886";"0.997718697902957";"0.998309569307658";"0.969667534990507";"0.997285281504505";"0.97830443495687";"0.974826591847868";"0.983950012251899";"0.992926098535286";"0.978546482620988";"0.983706882848514";"41630";"TRUE";"TIME_LIMIT";"186.537349939346"
"Dim.  29";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0.995087585681645";"0.994153561517114";"0.981856190588885";"0.999118640748176";"0.980413742488877";"0.991188001294824";"0.976770560400454";"0.960849263678812";"0.97749527572582";"0.965968154442703";"0.999164926931106";"0.936507936507937";"0.999713641407452";"0.963025556471558";"0.913867841409692";"0.95119852489244";"0.994031166125866";"0.950597481754752";"0.992162268609689";"0.993417527745886";"0.997718697902957";"0.998309569307658";"0.969667534990507";"0.997285281504505";"0.97830443495687";"0.974826591847868";"0.983950012251899";"0.992926098535286";"0.978546482620988";"0.983706882848514";"41630";"TRUE";"OPTIMAL";"310.588454008102"
"Dim.  30";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
