Created as New Dataset,Sample 012 By Analyst Date Wednesday, January 20 2016
3620,0.0103,
3619,0.0103,
3618,0.0104,
3617,0.0105,
3616,0.0106,
3615,0.0106,
3614,0.0107,
3613,0.0107,
3612,0.0108,
3611,0.0108,
3610,0.011,
3609,0.0111,
3608,0.0113,
3607,0.0115,
3606,0.0116,
3605,0.0117,
3604,0.0118,
3603,0.0119,
3602,0.012,
3601,0.0121,
3600,0.0122,
3599,0.0124,
3598,0.0125,
3597,0.0126,
3596,0.0128,
3595,0.0129,
3594,0.013,
3593,0.013,
3592,0.0131,
3591,0.0132,
3590,0.0133,
3589,0.0135,
3588,0.0136,
3587,0.0138,
3586,0.0139,
3585,0.0139,
3584,0.014,
3583,0.014,
3582,0.0141,
3581,0.0142,
3580,0.0143,
3579,0.0144,
3578,0.0144,
3577,0.0145,
3576,0.0146,
3575,0.0147,
3574,0.0147,
3573,0.0148,
3572,0.0149,
3571,0.0149,
3570,0.0151,
3569,0.0152,
3568,0.0153,
3567,0.0154,
3566,0.0155,
3565,0.0155,
3564,0.0156,
3563,0.0156,
3562,0.0156,
3561,0.0157,
3560,0.0157,
3559,0.0158,
3558,0.0158,
3557,0.0159,
3556,0.016,
3555,0.0161,
3554,0.0162,
3553,0.0163,
3552,0.0164,
3551,0.0164,
3550,0.0165,
3549,0.0166,
3548,0.0166,
3547,0.0167,
3546,0.0168,
3545,0.0169,
3544,0.017,
3543,0.0171,
3542,0.0172,
3541,0.0173,
3540,0.0173,
3539,0.0174,
3538,0.0175,
3537,0.0176,
3536,0.0177,
3535,0.0178,
3534,0.0179,
3533,0.018,
3532,0.0181,
3531,0.0181,
3530,0.0182,
3529,0.0183,
3528,0.0184,
3527,0.0185,
3526,0.0186,
3525,0.0187,
3524,0.0189,
3523,0.019,
3522,0.0191,
3521,0.0192,
3520,0.0193,
3519,0.0194,
3518,0.0196,
3517,0.0197,
3516,0.0198,
3515,0.0199,
3514,0.02,
3513,0.0201,
3512,0.0202,
3511,0.0204,
3510,0.0205,
3509,0.0207,
3508,0.0208,
3507,0.0209,
3506,0.021,
3505,0.0212,
3504,0.0213,
3503,0.0214,
3502,0.0216,
3501,0.0217,
3500,0.0219,
3499,0.022,
3498,0.0221,
3497,0.0223,
3496,0.0224,
3495,0.0225,
3494,0.0227,
3493,0.0228,
3492,0.0229,
3491,0.0231,
3490,0.0232,
3489,0.0233,
3488,0.0235,
3487,0.0236,
3486,0.0238,
3485,0.0239,
3484,0.024,
3483,0.0242,
3482,0.0243,
3481,0.0245,
3480,0.0246,
3479,0.0248,
3478,0.0249,
3477,0.025,
3476,0.0252,
3475,0.0253,
3474,0.0255,
3473,0.0256,
3472,0.0257,
3471,0.0259,
3470,0.026,
3469,0.0261,
3468,0.0262,
3467,0.0264,
3466,0.0265,
3465,0.0266,
3464,0.0268,
3463,0.0269,
3462,0.027,
3461,0.0272,
3460,0.0273,
3459,0.0274,
3458,0.0275,
3457,0.0277,
3456,0.0278,
3455,0.0279,
3454,0.028,
3453,0.0281,
3452,0.0282,
3451,0.0284,
3450,0.0285,
3449,0.0286,
3448,0.0287,
3447,0.0288,
3446,0.0289,
3445,0.029,
3444,0.0291,
3443,0.0293,
3442,0.0294,
3441,0.0295,
3440,0.0296,
3439,0.0297,
3438,0.0298,
3437,0.0299,
3436,0.0299,
3435,0.03,
3434,0.0301,
3433,0.0302,
3432,0.0303,
3431,0.0304,
3430,0.0305,
3429,0.0305,
3428,0.0306,
3427,0.0307,
3426,0.0307,
3425,0.0308,
3424,0.0309,
3423,0.031,
3422,0.0311,
3421,0.0311,
3420,0.0312,
3419,0.0313,
3418,0.0313,
3417,0.0314,
3416,0.0314,
3415,0.0315,
3414,0.0315,
3413,0.0316,
3412,0.0317,
3411,0.0317,
3410,0.0318,
3409,0.0318,
3408,0.0319,
3407,0.0319,
3406,0.032,
3405,0.0321,
3404,0.0321,
3403,0.0322,
3402,0.0322,
3401,0.0322,
3400,0.0323,
3399,0.0323,
3398,0.0324,
3397,0.0324,
3396,0.0324,
3395,0.0325,
3394,0.0325,
3393,0.0326,
3392,0.0327,
3391,0.0327,
3390,0.0328,
3389,0.0328,
3388,0.0329,
3387,0.0329,
3386,0.033,
3385,0.033,
3384,0.0331,
3383,0.0332,
3382,0.0332,
3381,0.0333,
3380,0.0333,
3379,0.0334,
3378,0.0334,
3377,0.0335,
3376,0.0335,
3375,0.0336,
3374,0.0336,
3373,0.0337,
3372,0.0337,
3371,0.0338,
3370,0.0338,
3369,0.0339,
3368,0.0339,
3367,0.034,
3366,0.034,
3365,0.034,
3364,0.0341,
3363,0.0341,
3362,0.0341,
3361,0.0341,
3360,0.0341,
3359,0.0341,
3358,0.034,
3357,0.034,
3356,0.034,
3355,0.034,
3354,0.034,
3353,0.0339,
3352,0.0339,
3351,0.0339,
3350,0.0338,
3349,0.0338,
3348,0.0337,
3347,0.0337,
3346,0.0337,
3345,0.0336,
3344,0.0336,
3343,0.0336,
3342,0.0335,
3341,0.0335,
3340,0.0334,
3339,0.0333,
3338,0.0333,
3337,0.0333,
3336,0.0332,
3335,0.0332,
3334,0.0331,
3333,0.0331,
3332,0.0331,
3331,0.033,
3330,0.0329,
3329,0.0329,
3328,0.0328,
3327,0.0328,
3326,0.0327,
3325,0.0327,
3324,0.0327,
3323,0.0326,
3322,0.0326,
3321,0.0325,
3320,0.0325,
3319,0.0324,
3318,0.0324,
3317,0.0323,
3316,0.0322,
3315,0.0322,
3314,0.0321,
3313,0.032,
3312,0.0319,
3311,0.0319,
3310,0.0318,
3309,0.0318,
3308,0.0317,
3307,0.0316,
3306,0.0316,
3305,0.0315,
3304,0.0314,
3303,0.0313,
3302,0.0313,
3301,0.0312,
3300,0.0311,
3299,0.031,
3298,0.031,
3297,0.0309,
3296,0.0308,
3295,0.0307,
3294,0.0307,
3293,0.0306,
3292,0.0305,
3291,0.0304,
3290,0.0303,
3289,0.0303,
3288,0.0302,
3287,0.0301,
3286,0.03,
3285,0.03,
3284,0.0299,
3283,0.0298,
3282,0.0297,
3281,0.0296,
3280,0.0295,
3279,0.0294,
3278,0.0293,
3277,0.0293,
3276,0.0292,
3275,0.0291,
3274,0.029,
3273,0.0289,
3272,0.0288,
3271,0.0288,
3270,0.0287,
3269,0.0286,
3268,0.0285,
3267,0.0285,
3266,0.0284,
3265,0.0283,
3264,0.0283,
3263,0.0282,
3262,0.0281,
3261,0.028,
3260,0.028,
3259,0.0279,
3258,0.0279,
3257,0.0278,
3256,0.0277,
3255,0.0275,
3254,0.0275,
3253,0.0274,
3252,0.0273,
3251,0.0273,
3250,0.0272,
3249,0.0271,
3248,0.027,
3247,0.027,
3246,0.0269,
3245,0.0269,
3244,0.0268,
3243,0.0268,
3242,0.0267,
3241,0.0266,
3240,0.0266,
3239,0.0265,
3238,0.0264,
3237,0.0264,
3236,0.0263,
3235,0.0262,
3234,0.0262,
3233,0.0261,
3232,0.0261,
3231,0.026,
3230,0.026,
3229,0.026,
3228,0.0259,
3227,0.0258,
3226,0.0258,
3225,0.0257,
3224,0.0256,
3223,0.0256,
3222,0.0255,
3221,0.0255,
3220,0.0254,
3219,0.0254,
3218,0.0253,
3217,0.0253,
3216,0.0252,
3215,0.0252,
3214,0.0252,
3213,0.0251,
3212,0.0251,
3211,0.025,
3210,0.025,
3209,0.0249,
3208,0.0248,
3207,0.0247,
3206,0.0247,
3205,0.0247,
3204,0.0246,
3203,0.0246,
3202,0.0245,
3201,0.0244,
3200,0.0244,
3199,0.0243,
3198,0.0243,
3197,0.0242,
3196,0.0242,
3195,0.0241,
3194,0.0241,
3193,0.024,
3192,0.0239,
3191,0.0238,
3190,0.0238,
3189,0.0237,
3188,0.0237,
3187,0.0236,
3186,0.0236,
3185,0.0235,
3184,0.0234,
3183,0.0234,
3182,0.0233,
3181,0.0232,
3180,0.0232,
3179,0.0231,
3178,0.023,
3177,0.0229,
3176,0.0229,
3175,0.0228,
3174,0.0227,
3173,0.0227,
3172,0.0226,
3171,0.0225,
3170,0.0224,
3169,0.0224,
3168,0.0223,
3167,0.0223,
3166,0.0222,
3165,0.0222,
3164,0.0221,
3163,0.022,
3162,0.0219,
3161,0.0219,
3160,0.0218,
3159,0.0217,
3158,0.0217,
3157,0.0216,
3156,0.0215,
3155,0.0215,
3154,0.0214,
3153,0.0213,
3152,0.0212,
3151,0.0211,
3150,0.0211,
3149,0.021,
3148,0.0209,
3147,0.0209,
3146,0.0208,
3145,0.0208,
3144,0.0207,
3143,0.0206,
3142,0.0206,
3141,0.0205,
3140,0.0205,
3139,0.0205,
3138,0.0205,
3137,0.0204,
3136,0.0204,
3135,0.0204,
3134,0.0204,
3133,0.0203,
3132,0.0203,
3131,0.0203,
3130,0.0203,
3129,0.0203,
3128,0.0203,
3127,0.0203,
3126,0.0202,
3125,0.0202,
3124,0.0201,
3123,0.0201,
3122,0.02,
3121,0.02,
3120,0.02,
3119,0.0199,
3118,0.0199,
3117,0.0198,
3116,0.0198,
3115,0.0197,
3114,0.0197,
3113,0.0197,
3112,0.0197,
3111,0.0197,
3110,0.0198,
3109,0.0198,
3108,0.0198,
3107,0.0199,
3106,0.0199,
3105,0.02,
3104,0.0201,
3103,0.0202,
3102,0.0202,
3101,0.0203,
3100,0.0203,
3099,0.0203,
3098,0.0203,
3097,0.0203,
3096,0.0202,
3095,0.0202,
3094,0.0201,
3093,0.0201,
3092,0.02,
3091,0.02,
3090,0.0199,
3089,0.0199,
3088,0.0199,
3087,0.0198,
3086,0.0199,
3085,0.0199,
3084,0.0199,
3083,0.02,
3082,0.0201,
3081,0.0202,
3080,0.0203,
3079,0.0204,
3078,0.0206,
3077,0.0207,
3076,0.0209,
3075,0.0211,
3074,0.0212,
3073,0.0214,
3072,0.0215,
3071,0.0217,
3070,0.0218,
3069,0.0219,
3068,0.0221,
3067,0.0222,
3066,0.0224,
3065,0.0225,
3064,0.0227,
3063,0.0228,
3062,0.0229,
3061,0.0229,
3060,0.023,
3059,0.023,
3058,0.0231,
3057,0.0231,
3056,0.023,
3055,0.023,
3054,0.0229,
3053,0.0229,
3052,0.0228,
3051,0.0227,
3050,0.0226,
3049,0.0226,
3048,0.0225,
3047,0.0225,
3046,0.0226,
3045,0.0227,
3044,0.0228,
3043,0.023,
3042,0.0231,
3041,0.0233,
3040,0.0235,
3039,0.0237,
3038,0.0239,
3037,0.0239,
3036,0.024,
3035,0.0239,
3034,0.0238,
3033,0.0237,
3032,0.0234,
3031,0.0232,
3030,0.0229,
3029,0.0226,
3028,0.0223,
3027,0.022,
3026,0.0217,
3025,0.0215,
3024,0.0213,
3023,0.0211,
3022,0.0209,
3021,0.0208,
3020,0.0207,
3019,0.0206,
3018,0.0205,
3017,0.0205,
3016,0.0205,
3015,0.0205,
3014,0.0206,
3013,0.0207,
3012,0.0209,
3011,0.0211,
3010,0.0213,
3009,0.0215,
3008,0.0218,
3007,0.022,
3006,0.0223,
3005,0.0225,
3004,0.0228,
3003,0.0231,
3002,0.0234,
3001,0.0237,
3000,0.024,
2999,0.0244,
2998,0.0247,
2997,0.0252,
2996,0.0256,
2995,0.0262,
2994,0.0268,
2993,0.0274,
2992,0.0282,
2991,0.029,
2990,0.0298,
2989,0.0307,
2988,0.0317,
2987,0.0328,
2986,0.0339,
2985,0.0351,
2984,0.0363,
2983,0.0376,
2982,0.039,
2981,0.0404,
2980,0.042,
2979,0.0435,
2978,0.0452,
2977,0.0469,
2976,0.0486,
2975,0.0504,
2974,0.0522,
2973,0.0541,
2972,0.056,
2971,0.0578,
2970,0.0596,
2969,0.0613,
2968,0.0629,
2967,0.0644,
2966,0.0657,
2965,0.0668,
2964,0.0678,
2963,0.0685,
2962,0.069,
2961,0.0694,
2960,0.0697,
2959,0.0699,
2958,0.07,
2957,0.0701,
2956,0.0703,
2955,0.0705,
2954,0.0707,
2953,0.071,
2952,0.0714,
2951,0.0719,
2950,0.0723,
2949,0.0729,
2948,0.0735,
2947,0.0742,
2946,0.0749,
2945,0.0757,
2944,0.0766,
2943,0.0776,
2942,0.0787,
2941,0.0799,
2940,0.0813,
2939,0.0828,
2938,0.0845,
2937,0.0863,
2936,0.0883,
2935,0.0905,
2934,0.0928,
2933,0.0952,
2932,0.0977,
2931,0.1002,
2930,0.1027,
2929,0.1052,
2928,0.1077,
2927,0.11,
2926,0.1122,
2925,0.1141,
2924,0.1158,
2923,0.1173,
2922,0.1185,
2921,0.1194,
2920,0.1199,
2919,0.1202,
2918,0.1202,
2917,0.1198,
2916,0.1192,
2915,0.1183,
2914,0.1172,
2913,0.116,
2912,0.1147,
2911,0.1132,
2910,0.1118,
2909,0.1103,
2908,0.1087,
2907,0.1071,
2906,0.1054,
2905,0.1037,
2904,0.1021,
2903,0.1004,
2902,0.0987,
2901,0.0971,
2900,0.0956,
2899,0.0941,
2898,0.0927,
2897,0.0914,
2896,0.0901,
2895,0.089,
2894,0.0879,
2893,0.0868,
2892,0.0858,
2891,0.0848,
2890,0.0837,
2889,0.0827,
2888,0.0817,
2887,0.0807,
2886,0.0798,
2885,0.0789,
2884,0.0781,
2883,0.0774,
2882,0.0769,
2881,0.0765,
2880,0.0764,
2879,0.0764,
2878,0.0765,
2877,0.0768,
2876,0.0771,
2875,0.0776,
2874,0.0781,
2873,0.0786,
2872,0.0791,
2871,0.0795,
2870,0.0797,
2869,0.0798,
2868,0.0797,
2867,0.0794,
2866,0.0789,
2865,0.0784,
2864,0.0778,
2863,0.0771,
2862,0.0764,
2861,0.0758,
2860,0.0753,
2859,0.0748,
2858,0.0744,
2857,0.0741,
2856,0.0738,
2855,0.0735,
2854,0.0732,
2853,0.073,
2852,0.0727,
2851,0.0724,
2850,0.0719,
2849,0.0714,
2848,0.0708,
2847,0.0701,
2846,0.0694,
2845,0.0687,
2844,0.0679,
2843,0.067,
2842,0.0661,
2841,0.0649,
2840,0.0637,
2839,0.0623,
2838,0.0608,
2837,0.0592,
2836,0.0575,
2835,0.0557,
2834,0.0538,
2833,0.0519,
2832,0.0501,
2831,0.0482,
2830,0.0464,
2829,0.0447,
2828,0.0431,
2827,0.0417,
2826,0.0404,
2825,0.0392,
2824,0.0382,
2823,0.0373,
2822,0.0365,
2821,0.0357,
2820,0.035,
2819,0.0344,
2818,0.0339,
2817,0.0333,
2816,0.0328,
2815,0.0324,
2814,0.0319,
2813,0.0315,
2812,0.0311,
2811,0.0307,
2810,0.0303,
2809,0.0299,
2808,0.0296,
2807,0.0293,
2806,0.0289,
2805,0.0286,
2804,0.0283,
2803,0.028,
2802,0.0276,
2801,0.0273,
2800,0.027,
2799,0.0266,
2798,0.0263,
2797,0.026,
2796,0.0257,
2795,0.0254,
2794,0.0251,
2793,0.0248,
2792,0.0245,
2791,0.0242,
2790,0.0239,
2789,0.0237,
2788,0.0234,
2787,0.0232,
2786,0.0229,
2785,0.0226,
2784,0.0224,
2783,0.0222,
2782,0.022,
2781,0.0218,
2780,0.0216,
2779,0.0214,
2778,0.0212,
2777,0.021,
2776,0.0209,
2775,0.0207,
2774,0.0205,
2773,0.0204,
2772,0.0203,
2771,0.0202,
2770,0.0201,
2769,0.02,
2768,0.0199,
2767,0.0198,
2766,0.0197,
2765,0.0196,
2764,0.0196,
2763,0.0195,
2762,0.0194,
2761,0.0193,
2760,0.0193,
2759,0.0192,
2758,0.0191,
2757,0.0191,
2756,0.019,
2755,0.019,
2754,0.0189,
2753,0.0188,
2752,0.0188,
2751,0.0187,
2750,0.0186,
2749,0.0186,
2748,0.0185,
2747,0.0185,
2746,0.0184,
2745,0.0184,
2744,0.0184,
2743,0.0183,
2742,0.0183,
2741,0.0183,
2740,0.0182,
2739,0.0182,
2738,0.0182,
2737,0.0182,
2736,0.0182,
2735,0.0182,
2734,0.0182,
2733,0.0182,
2732,0.0182,
2731,0.0182,
2730,0.0182,
2729,0.0181,
2728,0.0181,
2727,0.0181,
2726,0.018,
2725,0.018,
2724,0.018,
2723,0.018,
2722,0.0179,
2721,0.0179,
2720,0.0179,
2719,0.0178,
2718,0.0178,
2717,0.0177,
2716,0.0176,
2715,0.0175,
2714,0.0175,
2713,0.0174,
2712,0.0173,
2711,0.0172,
2710,0.0172,
2709,0.0171,
2708,0.017,
2707,0.017,
2706,0.0169,
2705,0.0168,
2704,0.0168,
2703,0.0167,
2702,0.0166,
2701,0.0166,
2700,0.0165,
2699,0.0165,
2698,0.0164,
2697,0.0164,
2696,0.0164,
2695,0.0163,
2694,0.0163,
2693,0.0162,
2692,0.0162,
2691,0.0162,
2690,0.0161,
2689,0.0161,
2688,0.0161,
2687,0.0161,
2686,0.016,
2685,0.016,
2684,0.0159,
2683,0.0159,
2682,0.0159,
2681,0.0158,
2680,0.0158,
2679,0.0158,
2678,0.0158,
2677,0.0157,
2676,0.0157,
2675,0.0157,
2674,0.0156,
2673,0.0156,
2672,0.0156,
2671,0.0155,
2670,0.0155,
2669,0.0155,
2668,0.0154,
2667,0.0154,
2666,0.0154,
2665,0.0153,
2664,0.0153,
2663,0.0153,
2662,0.0153,
2661,0.0152,
2660,0.0152,
2659,0.0152,
2658,0.0151,
2657,0.0151,
2656,0.0151,
2655,0.0151,
2654,0.015,
2653,0.015,
2652,0.015,
2651,0.0149,
2650,0.0149,
2649,0.0149,
2648,0.0148,
2647,0.0148,
2646,0.0147,
2645,0.0147,
2644,0.0147,
2643,0.0147,
2642,0.0147,
2641,0.0146,
2640,0.0146,
2639,0.0146,
2638,0.0146,
2637,0.0146,
2636,0.0146,
2635,0.0145,
2634,0.0145,
2633,0.0145,
2632,0.0145,
2631,0.0145,
2630,0.0145,
2629,0.0145,
2628,0.0145,
2627,0.0145,
2626,0.0145,
2625,0.0145,
2624,0.0145,
2623,0.0145,
2622,0.0145,
2621,0.0145,
2620,0.0145,
2619,0.0144,
2618,0.0144,
2617,0.0144,
2616,0.0145,
2615,0.0145,
2614,0.0145,
2613,0.0144,
2612,0.0144,
2611,0.0144,
2610,0.0144,
2609,0.0144,
2608,0.0144,
2607,0.0144,
2606,0.0144,
2605,0.0144,
2604,0.0144,
2603,0.0144,
2602,0.0144,
2601,0.0144,
2600,0.0144,
2599,0.0144,
2598,0.0144,
2597,0.0144,
2596,0.0144,
2595,0.0144,
2594,0.0144,
2593,0.0144,
2592,0.0144,
2591,0.0143,
2590,0.0143,
2589,0.0143,
2588,0.0143,
2587,0.0142,
2586,0.0142,
2585,0.0142,
2584,0.0141,
2583,0.0141,
2582,0.0141,
2581,0.014,
2580,0.014,
2579,0.014,
2578,0.0139,
2577,0.0139,
2576,0.0139,
2575,0.0138,
2574,0.0138,
2573,0.0138,
2572,0.0138,
2571,0.0138,
2570,0.0138,
2569,0.0138,
2568,0.0138,
2567,0.0137,
2566,0.0137,
2565,0.0137,
2564,0.0137,
2563,0.0137,
2562,0.0137,
2561,0.0137,
2560,0.0137,
2559,0.0137,
2558,0.0137,
2557,0.0137,
2556,0.0138,
2555,0.0138,
2554,0.0138,
2553,0.0137,
2552,0.0137,
2551,0.0137,
2550,0.0137,
2549,0.0138,
2548,0.0138,
2547,0.0138,
2546,0.0138,
2545,0.0137,
2544,0.0138,
2543,0.0138,
2542,0.0138,
2541,0.0138,
2540,0.0139,
2539,0.0139,
2538,0.0139,
2537,0.014,
2536,0.0141,
2535,0.0141,
2534,0.0142,
2533,0.0143,
2532,0.0144,
2531,0.0145,
2530,0.0146,
2529,0.0146,
2528,0.0147,
2527,0.0148,
2526,0.0148,
2525,0.0149,
2524,0.0149,
2523,0.015,
2522,0.015,
2521,0.0151,
2520,0.0151,
2519,0.0151,
2518,0.0151,
2517,0.0151,
2516,0.0151,
2515,0.0151,
2514,0.0151,
2513,0.0151,
2512,0.0151,
2511,0.0151,
2510,0.015,
2509,0.0149,
2508,0.0148,
2507,0.0147,
2506,0.0146,
2505,0.0145,
2504,0.0144,
2503,0.0142,
2502,0.0141,
2501,0.0139,
2500,0.0138,
2499,0.0137,
2498,0.0135,
2497,0.0134,
2496,0.0133,
2495,0.0132,
2494,0.0131,
2493,0.013,
2492,0.0129,
2491,0.0128,
2490,0.0128,
2489,0.0127,
2488,0.0126,
2487,0.0125,
2486,0.0125,
2485,0.0124,
2484,0.0123,
2483,0.0123,
2482,0.0122,
2481,0.0121,
2480,0.0121,
2479,0.0121,
2478,0.012,
2477,0.0119,
2476,0.0119,
2475,0.0118,
2474,0.0118,
2473,0.0118,
2472,0.0117,
2471,0.0117,
2470,0.0117,
2469,0.0116,
2468,0.0116,
2467,0.0115,
2466,0.0115,
2465,0.0114,
2464,0.0114,
2463,0.0114,
2462,0.0114,
2461,0.0114,
2460,0.0114,
2459,0.0113,
2458,0.0113,
2457,0.0113,
2456,0.0113,
2455,0.0113,
2454,0.0113,
2453,0.0113,
2452,0.0113,
2451,0.0112,
2450,0.0112,
2449,0.0113,
2448,0.0113,
2447,0.0112,
2446,0.0112,
2445,0.0112,
2444,0.0112,
2443,0.0112,
2442,0.0112,
2441,0.0112,
