Timestep,Session,Trial,Danger,Safety,Shock,Chamber,Homecage,Leverpress
124,1,7,1,0,0,1,0,0
125,1,7,1,0,0,1,0,0
126,1,7,1,0,0,1,0,0
127,1,7,1,0,0,1,0,0
128,1,7,1,0,0,1,0,0
129,1,7,1,0,1,1,0,0
130,1,7,1,0,1,1,0,0
131,1,7,1,0,1,1,0,1
132,1,7,0,1,0,1,0,1
133,1,7,0,1,0,1,0,0
134,1,7,0,1,0,1,0,0
135,1,7,0,1,0,1,0,0
136,1,7,0,1,0,1,0,0
137,1,7,0,1,0,1,0,0
138,1,7,0,1,0,1,0,0
139,1,7,0,1,0,1,0,0
140,1,7,0,1,0,1,0,0
141,1,7,0,1,0,1,0,0
142,1,7,0,1,0,1,0,0
143,1,7,0,1,0,1,0,0
144,1,7,0,1,0,1,0,0
145,1,7,0,1,0,1,0,0
146,1,7,0,1,0,1,0,0
147,1,8,1,0,0,1,0,0
148,1,8,1,0,0,1,0,0
149,1,8,1,0,0,1,0,0
150,1,8,1,0,0,1,0,0
151,1,8,1,0,0,1,0,0
152,1,8,1,0,0,1,0,0
153,1,8,1,0,1,1,0,1
154,1,8,0,1,0,1,0,1
155,1,8,0,1,0,1,0,0
156,1,8,0,1,0,1,0,0
157,1,8,0,1,0,1,0,0
158,1,8,0,1,0,1,0,0
159,1,8,0,1,0,1,0,0
160,1,8,0,1,0,1,0,0
161,1,8,0,1,0,1,0,0
162,1,8,0,1,0,1,0,0
163,1,8,0,1,0,1,0,0
164,1,8,0,1,0,1,0,0
165,1,8,0,1,0,1,0,0
166,1,8,0,1,0,1,0,0
167,1,8,0,1,0,1,0,0
168,1,8,0,1,0,1,0,0
169,1,9,1,0,0,1,0,0
170,1,9,1,0,0,1,0,0
171,1,9,1,0,0,1,0,0
172,1,9,1,0,0,1,0,0
173,1,9,1,0,0,1,0,0
174,1,9,1,0,0,1,0,0
175,1,9,1,0,1,1,0,1
176,1,9,0,1,0,1,0,1
177,1,9,0,1,0,1,0,0
178,1,9,0,1,0,1,0,0
179,1,9,0,1,0,1,0,0
180,1,9,0,1,0,1,0,0
181,1,9,0,1,0,1,0,0
182,1,9,0,1,0,1,0,0
183,1,9,0,1,0,1,0,0
184,1,9,0,1,0,1,0,0
185,1,9,0,1,0,1,0,0
186,1,9,0,1,0,1,0,0
187,1,9,0,1,0,1,0,0
188,1,9,0,1,0,1,0,0
189,1,9,0,1,0,1,0,0
190,1,9,0,1,0,1,0,0
191,1,10,1,0,0,1,0,0
192,1,10,1,0,0,1,0,0
193,1,10,1,0,0,1,0,0
194,1,10,1,0,0,1,0,0
195,1,10,1,0,0,1,0,0
196,1,10,1,0,0,1,0,0
197,1,10,1,0,1,1,0,1
198,1,10,0,1,0,1,0,1
199,1,10,0,1,0,1,0,0
200,1,10,0,1,0,1,0,0
201,1,10,0,1,0,1,0,0
202,1,10,0,1,0,1,0,0
203,1,10,0,1,0,1,0,0
204,1,10,0,1,0,1,0,0
205,1,10,0,1,0,1,0,0
206,1,10,0,1,0,1,0,0
207,1,10,0,1,0,1,0,0
208,1,10,0,1,0,1,0,0
209,1,10,0,1,0,1,0,0
210,1,10,0,1,0,1,0,0
211,1,10,0,1,0,1,0,0
212,1,10,0,1,0,1,0,0
213,1,11,1,0,0,1,0,0
214,1,11,1,0,0,1,0,0
215,1,11,1,0,0,1,0,0
216,1,11,1,0,0,1,0,0
217,1,11,1,0,0,1,0,0
218,1,11,1,0,0,1,0,0
219,1,11,1,0,1,1,0,0
220,1,11,1,0,1,1,0,1
221,1,11,0,1,0,1,0,0
222,1,11,0,1,0,1,0,0
223,1,11,0,1,0,1,0,0
224,1,11,0,1,0,1,0,0
225,1,11,0,1,0,1,0,0
226,1,11,0,1,0,1,0,0
227,1,11,0,1,0,1,0,0
228,1,11,0,1,0,1,0,0
229,1,11,0,1,0,1,0,0
230,1,11,0,1,0,1,0,0
231,1,11,0,1,0,1,0,0
232,1,11,0,1,0,1,0,0
233,1,11,0,1,0,1,0,0
234,1,11,0,1,0,1,0,0
235,1,11,0,1,0,1,0,0
236,1,12,1,0,0,1,0,0
237,1,12,1,0,0,1,0,0
238,1,12,1,0,0,1,0,0
239,1,12,1,0,0,1,0,0
240,1,12,1,0,0,1,0,0
241,1,12,1,0,0,1,0,0
242,1,12,1,0,1,1,0,1
243,1,12,0,1,0,1,0,1
244,1,12,0,1,0,1,0,0
245,1,12,0,1,0,1,0,0
246,1,12,0,1,0,1,0,0
247,1,12,0,1,0,1,0,0
248,1,12,0,1,0,1,0,0
249,1,12,0,1,0,1,0,0
250,1,12,0,1,0,1,0,0
251,1,12,0,1,0,1,0,0
252,1,12,0,1,0,1,0,0
253,1,12,0,1,0,1,0,0
254,1,12,0,1,0,1,0,0
255,1,12,0,1,0,1,0,0
256,1,12,0,1,0,1,0,0
257,1,12,0,1,0,1,0,0
258,1,13,1,0,0,1,0,0
259,1,13,1,0,0,1,0,0
260,1,13,1,0,0,1,0,0
261,1,13,1,0,0,1,0,0
262,1,13,1,0,0,1,0,0
263,1,13,1,0,0,1,0,0
264,1,13,1,0,1,1,0,1
265,1,13,0,1,0,1,0,1
266,1,13,0,1,0,1,0,0
267,1,13,0,1,0,1,0,0
268,1,13,0,1,0,1,0,0
269,1,13,0,1,0,1,0,0
270,1,13,0,1,0,1,0,0
271,1,13,0,1,0,1,0,0
272,1,13,0,1,0,1,0,0
273,1,13,0,1,0,1,0,0
274,1,13,0,1,0,1,0,0
275,1,13,0,1,0,1,0,0
276,1,13,0,1,0,1,0,0
277,1,13,0,1,0,1,0,0
278,1,13,0,1,0,1,0,0
279,1,13,0,1,0,1,0,0
280,1,14,1,0,0,1,0,0
281,1,14,1,0,0,1,0,0
282,1,14,1,0,0,1,0,0
283,1,14,1,0,0,1,0,0
284,1,14,1,0,0,1,0,0
285,1,14,1,0,0,1,0,0
286,1,14,1,0,1,1,0,0
287,1,14,1,0,1,1,0,0
288,1,14,1,0,1,1,0,1
289,1,14,0,1,0,1,0,0
290,1,14,0,1,0,1,0,0
291,1,14,0,1,0,1,0,0
292,1,14,0,1,0,1,0,0
293,1,14,0,1,0,1,0,0
294,1,14,0,1,0,1,0,0
295,1,14,0,1,0,1,0,0
296,1,14,0,1,0,1,0,0
297,1,14,0,1,0,1,0,0
298,1,14,0,1,0,1,0,0
299,1,14,0,1,0,1,0,0
300,1,14,0,1,0,1,0,0
301,1,14,0,1,0,1,0,0
302,1,14,0,1,0,1,0,0
303,1,14,0,1,0,1,0,0
304,1,15,1,0,0,1,0,0
305,1,15,1,0,0,1,0,0
306,1,15,1,0,0,1,0,0
307,1,15,1,0,0,1,0,0
308,1,15,1,0,0,1,0,0
309,1,15,1,0,0,1,0,0
310,1,15,1,0,1,1,0,0
311,1,15,1,0,1,1,0,0
312,1,15,1,0,1,1,0,1
313,1,15,0,1,0,1,0,1
314,1,15,0,1,0,1,0,0
315,1,15,0,1,0,1,0,0
316,1,15,0,1,0,1,0,0
317,1,15,0,1,0,1,0,0
318,1,15,0,1,0,1,0,0
319,1,15,0,1,0,1,0,0
320,1,15,0,1,0,1,0,0
321,1,15,0,1,0,1,0,0
322,1,15,0,1,0,1,0,0
323,1,15,0,1,0,1,0,0
324,1,15,0,1,0,1,0,0
325,1,15,0,1,0,1,0,0
326,1,15,0,1,0,1,0,0
327,1,15,0,1,0,1,0,0
328,1,16,1,0,0,1,0,0
329,1,16,1,0,0,1,0,0
330,1,16,1,0,0,1,0,0
331,1,16,1,0,0,1,0,0
332,1,16,1,0,0,1,0,0
333,1,16,1,0,0,1,0,0
334,1,16,1,0,1,1,0,1
335,1,16,0,1,0,1,0,1
336,1,16,0,1,0,1,0,0
337,1,16,0,1,0,1,0,0
338,1,16,0,1,0,1,0,0
339,1,16,0,1,0,1,0,0
340,1,16,0,1,0,1,0,0
341,1,16,0,1,0,1,0,0
342,1,16,0,1,0,1,0,0
343,1,16,0,1,0,1,0,0
344,1,16,0,1,0,1,0,0
345,1,16,0,1,0,1,0,0
346,1,16,0,1,0,1,0,0
347,1,16,0,1,0,1,0,0
348,1,16,0,1,0,1,0,0
349,1,16,0,1,0,1,0,0
350,1,17,1,0,0,1,0,0
351,1,17,1,0,0,1,0,0
352,1,17,1,0,0,1,0,0
353,1,17,1,0,0,1,0,0
354,1,17,1,0,0,1,0,0
355,1,17,1,0,0,1,0,0
356,1,17,1,0,1,1,0,1
357,1,17,0,1,0,1,0,1
358,1,17,0,1,0,1,0,0
359,1,17,0,1,0,1,0,0
360,1,17,0,1,0,1,0,1
361,1,17,0,1,0,1,0,0
362,1,17,0,1,0,1,0,0
363,1,17,0,1,0,1,0,0
364,1,17,0,1,0,1,0,0
365,1,17,0,1,0,1,0,0
366,1,17,0,1,0,1,0,0
367,1,17,0,1,0,1,0,0
368,1,17,0,1,0,1,0,0
369,1,17,0,1,0,1,0,0
370,1,17,0,1,0,1,0,0
371,1,17,0,1,0,1,0,0
372,1,18,1,0,0,1,0,0
373,1,18,1,0,0,1,0,0
374,1,18,1,0,0,1,0,0
375,1,18,1,0,0,1,0,0
376,1,18,1,0,0,1,0,0
377,1,18,1,0,0,1,0,0
378,1,18,1,0,1,1,0,1
379,1,18,0,1,0,1,0,1
380,1,18,0,1,0,1,0,0
381,1,18,0,1,0,1,0,0
382,1,18,0,1,0,1,0,0
383,1,18,0,1,0,1,0,0
384,1,18,0,1,0,1,0,0
385,1,18,0,1,0,1,0,0
386,1,18,0,1,0,1,0,0
387,1,18,0,1,0,1,0,0
388,1,18,0,1,0,1,0,0
389,1,18,0,1,0,1,0,0
390,1,18,0,1,0,1,0,0
391,1,18,0,1,0,1,0,0
392,1,18,0,1,0,1,0,0
393,1,18,0,1,0,1,0,0
394,1,19,1,0,0,1,0,0
395,1,19,1,0,0,1,0,0
396,1,19,1,0,0,1,0,0
397,1,19,1,0,0,1,0,0
398,1,19,1,0,0,1,0,0
399,1,19,1,0,0,1,0,0
400,1,19,1,0,1,1,0,0
401,1,19,1,0,1,1,0,0
402,1,19,1,0,1,1,0,1
403,1,19,0,1,0,1,0,0
404,1,19,0,1,0,1,0,0
405,1,19,0,1,0,1,0,0
406,1,19,0,1,0,1,0,0
407,1,19,0,1,0,1,0,0
408,1,19,0,1,0,1,0,0
409,1,19,0,1,0,1,0,0
410,1,19,0,1,0,1,0,0
411,1,19,0,1,0,1,0,0
412,1,19,0,1,0,1,0,0
413,1,19,0,1,0,1,0,0
414,1,19,0,1,0,1,0,0
415,1,19,0,1,0,1,0,0
416,1,19,0,1,0,1,0,0
417,1,19,0,1,0,1,0,0
418,1,20,1,0,0,1,0,0
419,1,20,1,0,0,1,0,0
420,1,20,1,0,0,1,0,0
421,1,20,1,0,0,1,0,0
422,1,20,1,0,0,1,0,0
423,1,20,1,0,0,1,0,0
424,1,20,1,0,1,1,0,1
425,1,20,0,1,0,1,0,1
426,1,20,0,1,0,1,0,1
427,1,20,0,1,0,1,0,1
428,1,20,0,1,0,1,0,1
429,1,20,0,1,0,1,0,1
430,1,20,0,1,0,1,0,0
431,1,20,0,1,0,1,0,0
432,1,20,0,1,0,1,0,0
433,1,20,0,1,0,1,0,1
434,1,20,0,1,0,1,0,0
435,1,20,0,1,0,1,0,1
436,1,20,0,1,0,1,0,1
437,1,20,0,1,0,1,0,0
438,1,20,0,1,0,1,0,1
439,1,20,0,1,0,1,0,0
440,1,21,1,0,0,1,0,1
441,1,21,0,1,0,1,0,1
442,1,21,0,1,0,1,0,0
443,1,21,0,1,0,1,0,0
444,1,21,0,1,0,1,0,1
445,1,21,0,1,0,1,0,0
446,1,21,0,1,0,1,0,0
447,1,21,0,1,0,1,0,1
448,1,21,0,1,0,1,0,1
449,1,21,0,1,0,1,0,0
450,1,21,0,1,0,1,0,1
451,1,21,0,1,0,1,0,1
452,1,21,0,1,0,1,0,1
453,1,21,0,1,0,1,0,0
454,1,21,0,1,0,1,0,1
455,1,21,0,1,0,1,0,0
456,1,22,1,0,0,1,0,1
457,1,22,0,1,0,1,0,0
458,1,22,0,1,0,1,0,1
459,1,22,0,1,0,1,0,1
460,1,22,0,1,0,1,0,0
461,1,22,0,1,0,1,0,0
462,1,22,0,1,0,1,0,0
463,1,22,0,1,0,1,0,0
464,1,22,0,1,0,1,0,0
465,1,22,0,1,0,1,0,0
466,1,22,0,1,0,1,0,0
467,1,22,0,1,0,1,0,0
468,1,22,0,1,0,1,0,0
469,1,22,0,1,0,1,0,0
470,1,22,0,1,0,1,0,0
471,1,22,0,1,0,1,0,0
472,1,23,1,0,0,1,0,0
473,1,23,1,0,0,1,0,0
474,1,23,1,0,0,1,0,0
475,1,23,1,0,0,1,0,0
476,1,23,1,0,0,1,0,0
477,1,23,1,0,0,1,0,0
478,1,23,1,0,1,1,0,1
479,1,23,0,1,0,1,0,1
480,1,23,0,1,0,1,0,1
481,1,23,0,1,0,1,0,1
482,1,23,0,1,0,1,0,1
483,1,23,0,1,0,1,0,1
484,1,23,0,1,0,1,0,1
485,1,23,0,1,0,1,0,1
486,1,23,0,1,0,1,0,1
487,1,23,0,1,0,1,0,1
488,1,23,0,1,0,1,0,0
489,1,23,0,1,0,1,0,1
490,1,23,0,1,0,1,0,0
491,1,23,0,1,0,1,0,1
492,1,23,0,1,0,1,0,1
493,1,23,0,1,0,1,0,0
494,1,24,1,0,0,1,0,1
495,1,24,0,1,0,1,0,0
496,1,24,0,1,0,1,0,1
497,1,24,0,1,0,1,0,1
498,1,24,0,1,0,1,0,1
499,1,24,0,1,0,1,0,1
500,1,24,0,1,0,1,0,0
501,1,24,0,1,0,1,0,0
502,1,24,0,1,0,1,0,0
503,1,24,0,1,0,1,0,0
504,1,24,0,1,0,1,0,0
505,1,24,0,1,0,1,0,0
506,1,24,0,1,0,1,0,0
507,1,24,0,1,0,1,0,0
508,1,24,0,1,0,1,0,0
509,1,24,0,1,0,1,0,0
510,1,25,1,0,0,1,0,0
511,1,25,1,0,0,1,0,0
512,1,25,1,0,0,1,0,0
513,1,25,1,0,0,1,0,0
514,1,25,1,0,0,1,0,0
515,1,25,1,0,0,1,0,0
516,1,25,1,0,1,1,0,1
517,1,25,0,1,0,1,0,1
518,1,25,0,1,0,1,0,0
519,1,25,0,1,0,1,0,1
520,1,25,0,1,0,1,0,1
521,1,25,0,1,0,1,0,1
522,1,25,0,1,0,1,0,1
523,1,25,0,1,0,1,0,0
524,1,25,0,1,0,1,0,1
525,1,25,0,1,0,1,0,1
526,1,25,0,1,0,1,0,0
527,1,25,0,1,0,1,0,0
528,1,25,0,1,0,1,0,0
529,1,25,0,1,0,1,0,0
530,1,25,0,1,0,1,0,0
531,1,25,0,1,0,1,0,0
532,1,999,0,0,0,0,1,0
533,2,0,0,0,0,1,0,0
534,2,0,0,0,0,1,0,0
535,2,0,0,0,0,1,0,0
536,2,0,0,0,0,1,0,1
537,2,0,0,0,0,1,0,0
538,2,1,1,0,0,1,0,0
539,2,1,1,0,0,1,0,0
540,2,1,1,0,0,1,0,0
541,2,1,1,0,0,1,0,0
542,2,1,1,0,0,1,0,0
543,2,1,1,0,0,1,0,0
544,2,1,1,0,1,1,0,1
545,2,1,0,1,0,1,0,1
546,2,1,0,1,0,1,0,1
547,2,1,0,1,0,1,0,0
548,2,1,0,1,0,1,0,0
549,2,1,0,1,0,1,0,0
550,2,1,0,1,0,1,0,0
551,2,1,0,1,0,1,0,0
552,2,1,0,1,0,1,0,0
553,2,1,0,1,0,1,0,0
554,2,1,0,1,0,1,0,0
555,2,1,0,1,0,1,0,0
556,2,1,0,1,0,1,0,0
557,2,1,0,1,0,1,0,0
558,2,1,0,1,0,1,0,0
559,2,1,0,1,0,1,0,0
560,2,2,1,0,0,1,0,0
561,2,2,1,0,0,1,0,0
562,2,2,1,0,0,1,0,0
563,2,2,1,0,0,1,0,0
564,2,2,1,0,0,1,0,0
565,2,2,1,0,0,1,0,0
566,2,2,1,0,1,1,0,1
567,2,2,0,1,0,1,0,0
568,2,2,0,1,0,1,0,0
569,2,2,0,1,0,1,0,0
570,2,2,0,1,0,1,0,0
571,2,2,0,1,0,1,0,0
572,2,2,0,1,0,1,0,0
573,2,2,0,1,0,1,0,0
574,2,2,0,1,0,1,0,0
575,2,2,0,1,0,1,0,0
576,2,2,0,1,0,1,0,0
577,2,2,0,1,0,1,0,0
578,2,2,0,1,0,1,0,0
579,2,2,0,1,0,1,0,0
580,2,2,0,1,0,1,0,0
581,2,2,0,1,0,1,0,0
582,2,3,1,0,0,1,0,0
583,2,3,1,0,0,1,0,0
584,2,3,1,0,0,1,0,0
585,2,3,1,0,0,1,0,0
586,2,3,1,0,0,1,0,0
587,2,3,1,0,0,1,0,0
588,2,3,1,0,1,1,0,1
589,2,3,0,1,0,1,0,1
590,2,3,0,1,0,1,0,0
591,2,3,0,1,0,1,0,0
592,2,3,0,1,0,1,0,0
593,2,3,0,1,0,1,0,0
594,2,3,0,1,0,1,0,0
595,2,3,0,1,0,1,0,0
596,2,3,0,1,0,1,0,0
597,2,3,0,1,0,1,0,0
598,2,3,0,1,0,1,0,0
599,2,3,0,1,0,1,0,0
600,2,3,0,1,0,1,0,0
601,2,3,0,1,0,1,0,0
602,2,3,0,1,0,1,0,0
603,2,3,0,1,0,1,0,0
604,2,4,1,0,0,1,0,0
605,2,4,1,0,0,1,0,0
606,2,4,1,0,0,1,0,0
607,2,4,1,0,0,1,0,0
608,2,4,1,0,0,1,0,0
609,2,4,1,0,0,1,0,0
610,2,4,1,0,1,1,0,1
611,2,4,0,1,0,1,0,1
612,2,4,0,1,0,1,0,0
613,2,4,0,1,0,1,0,0
614,2,4,0,1,0,1,0,0
615,2,4,0,1,0,1,0,0
616,2,4,0,1,0,1,0,1
617,2,4,0,1,0,1,0,0
618,2,4,0,1,0,1,0,0
619,2,4,0,1,0,1,0,0
620,2,4,0,1,0,1,0,0
621,2,4,0,1,0,1,0,0
622,2,4,0,1,0,1,0,0
623,2,4,0,1,0,1,0,0
624,2,4,0,1,0,1,0,0
625,2,4,0,1,0,1,0,0
626,2,5,1,0,0,1,0,0
627,2,5,1,0,0,1,0,0
628,2,5,1,0,0,1,0,0
629,2,5,1,0,0,1,0,0
630,2,5,1,0,0,1,0,0
631,2,5,1,0,0,1,0,0
632,2,5,1,0,1,1,0,1
633,2,5,0,1,0,1,0,0
634,2,5,0,1,0,1,0,0
635,2,5,0,1,0,1,0,0
636,2,5,0,1,0,1,0,0
637,2,5,0,1,0,1,0,0
638,2,5,0,1,0,1,0,0
639,2,5,0,1,0,1,0,0
640,2,5,0,1,0,1,0,0
641,2,5,0,1,0,1,0,0
642,2,5,0,1,0,1,0,0
643,2,5,0,1,0,1,0,0
644,2,5,0,1,0,1,0,1
645,2,5,0,1,0,1,0,0
646,2,5,0,1,0,1,0,0
647,2,5,0,1,0,1,0,0
648,2,6,1,0,0,1,0,0
649,2,6,1,0,0,1,0,0
650,2,6,1,0,0,1,0,0
651,2,6,1,0,0,1,0,0
652,2,6,1,0,0,1,0,0
653,2,6,1,0,0,1,0,0
654,2,6,1,0,1,1,0,1
655,2,6,0,1,0,1,0,0
656,2,6,0,1,0,1,0,0
657,2,6,0,1,0,1,0,0
658,2,6,0,1,0,1,0,0
659,2,6,0,1,0,1,0,0
660,2,6,0,1,0,1,0,0
661,2,6,0,1,0,1,0,0
662,2,6,0,1,0,1,0,0
663,2,6,0,1,0,1,0,0
664,2,6,0,1,0,1,0,0
665,2,6,0,1,0,1,0,0
666,2,6,0,1,0,1,0,0
667,2,6,0,1,0,1,0,0
668,2,6,0,1,0,1,0,0
669,2,6,0,1,0,1,0,0
670,2,7,1,0,0,1,0,0
671,2,7,1,0,0,1,0,0
672,2,7,1,0,0,1,0,0
673,2,7,1,0,0,1,0,0
674,2,7,1,0,0,1,0,0
675,2,7,1,0,0,1,0,0
676,2,7,1,0,1,1,0,1
677,2,7,0,1,0,1,0,1
678,2,7,0,1,0,1,0,0
679,2,7,0,1,0,1,0,0
680,2,7,0,1,0,1,0,0
681,2,7,0,1,0,1,0,0
682,2,7,0,1,0,1,0,0
683,2,7,0,1,0,1,0,0
684,2,7,0,1,0,1,0,0
685,2,7,0,1,0,1,0,0
686,2,7,0,1,0,1,0,1
687,2,7,0,1,0,1,0,0
688,2,7,0,1,0,1,0,1
689,2,7,0,1,0,1,0,1
690,2,7,0,1,0,1,0,1
691,2,7,0,1,0,1,0,1
692,2,8,1,0,0,1,0,1
693,2,8,0,1,0,1,0,1
694,2,8,0,1,0,1,0,1
695,2,8,0,1,0,1,0,1
696,2,8,0,1,0,1,0,1
697,2,8,0,1,0,1,0,1
698,2,8,0,1,0,1,0,0
699,2,8,0,1,0,1,0,1
700,2,8,0,1,0,1,0,1
701,2,8,0,1,0,1,0,1
702,2,8,0,1,0,1,0,0
703,2,8,0,1,0,1,0,0
704,2,8,0,1,0,1,0,0
705,2,8,0,1,0,1,0,1
706,2,8,0,1,0,1,0,0
707,2,8,0,1,0,1,0,0
708,2,9,1,0,0,1,0,0
709,2,9,1,0,0,1,0,0
710,2,9,1,0,0,1,0,0
711,2,9,1,0,0,1,0,0
712,2,9,1,0,0,1,0,1
713,2,9,0,1,0,1,0,0
714,2,9,0,1,0,1,0,0
715,2,9,0,1,0,1,0,0
716,2,9,0,1,0,1,0,0
717,2,9,0,1,0,1,0,0
718,2,9,0,1,0,1,0,0
719,2,9,0,1,0,1,0,0
720,2,9,0,1,0,1,0,0
721,2,9,0,1,0,1,0,0
722,2,9,0,1,0,1,0,1
723,2,9,0,1,0,1,0,1
724,2,9,0,1,0,1,0,1
725,2,9,0,1,0,1,0,1
726,2,9,0,1,0,1,0,1
727,2,9,0,1,0,1,0,0
728,2,10,1,0,0,1,0,1
729,2,10,0,1,0,1,0,0
730,2,10,0,1,0,1,0,1
731,2,10,0,1,0,1,0,1
732,2,10,0,1,0,1,0,1
733,2,10,0,1,0,1,0,1
734,2,10,0,1,0,1,0,1
735,2,10,0,1,0,1,0,0
736,2,10,0,1,0,1,0,1
737,2,10,0,1,0,1,0,0
738,2,10,0,1,0,1,0,0
739,2,10,0,1,0,1,0,1
740,2,10,0,1,0,1,0,1
741,2,10,0,1,0,1,0,1
742,2,10,0,1,0,1,0,1
743,2,10,0,1,0,1,0,0
744,2,11,1,0,0,1,0,0
745,2,11,1,0,0,1,0,0
746,2,11,1,0,0,1,0,0
747,2,11,1,0,0,1,0,0
748,2,11,1,0,0,1,0,0
749,2,11,1,0,0,1,0,0
750,2,11,1,0,1,1,0,1
751,2,11,0,1,0,1,0,1
752,2,11,0,1,0,1,0,1
753,2,11,0,1,0,1,0,1
754,2,11,0,1,0,1,0,0
755,2,11,0,1,0,1,0,0
756,2,11,0,1,0,1,0,0
757,2,11,0,1,0,1,0,0
758,2,11,0,1,0,1,0,0
759,2,11,0,1,0,1,0,1
760,2,11,0,1,0,1,0,0
761,2,11,0,1,0,1,0,0
762,2,11,0,1,0,1,0,0
763,2,11,0,1,0,1,0,0
764,2,11,0,1,0,1,0,0
765,2,11,0,1,0,1,0,0
766,2,12,1,0,0,1,0,0
767,2,12,1,0,0,1,0,0
768,2,12,1,0,0,1,0,0
769,2,12,1,0,0,1,0,0
770,2,12,1,0,0,1,0,0
771,2,12,1,0,0,1,0,0
772,2,12,1,0,1,1,0,1
773,2,12,0,1,0,1,0,1
