"Data_x","Data_y","x0001","y0001"
768.18457,2641.473169,768.18457,
767.004883,2500.745668,767.004883,
765.825195,2620.831826,765.825195,
764.644531,2476.202088,764.644531,
763.464844,2594.383015,763.464844,
762.28418,2441.6106,762.28418,
761.102539,2513.424998,761.102539,
759.921875,2244.578241,759.921875,
758.740234,2458.414609,758.740234,
757.558594,2505.145536,757.558594,
756.375977,2340.46435,756.375977,
755.194336,2404.339736,755.194336,
754.011719,2335.104601,754.011719,
752.829102,2475.252458,752.829102,
751.645508,2235.072684,751.645508,
750.461914,2430.307258,750.461914,
749.27832,2226.344119,749.27832,
748.094727,2320.315801,748.094727,
746.911133,2146.205386,746.911133,
745.726563,1989.143388,745.726563,
744.541992,1884.990753,744.541992,
743.356445,2274.663576,743.356445,
742.171875,1850.02421,742.171875,
740.986328,2243.89396,740.986328,
739.799805,1984.047717,739.799805,
738.614258,1871.938559,738.614258,
737.427734,1814.73438,737.427734,
736.241211,1888.247576,736.241211,
735.054688,1837.497059,735.054688,
733.867188,1748.910894,733.867188,
732.680664,1736.212036,732.680664,
731.493164,1731.983281,731.493164,
730.304688,1784.620875,730.304688,
729.117188,1689.980022,729.117188,
727.928711,1464.985722,727.928711,
726.739258,1572.428674,726.739258,
725.550781,1568.402777,725.550781,
724.361328,1387.810013,724.361328,
723.171875,1308.201751,723.171875,
721.982422,1396.748485,721.982422,
720.791992,1390.726643,720.791992,
719.602539,1229.286168,719.602539,
718.411133,1076.319658,718.411133,
717.220703,1217.340787,717.220703,
716.029297,1049.745534,716.029297,
714.838867,985.0416798,714.838867,
713.646484,941.3336684,713.646484,
712.455078,840.9935069,712.455078,
711.262695,879.0841043,711.262695,
710.070313,942.2904291,710.070313,
708.87793,864.9990975,708.87793,
707.68457,697.5952457,707.68457,
706.491211,727.1759108,706.491211,
705.297852,748.3229825,705.297852,
704.104492,666.7970516,704.104492,
702.910156,652.2581116,702.910156,
701.71582,666.9779602,701.71582,
700.521484,470.257686,700.521484,
699.326172,537.2001229,699.326172,
698.131836,899.0003816,698.131836,
696.936523,557.8550337,696.936523,
695.740234,622.4298724,695.740234,
694.544922,634.6348235,694.544922,
693.348633,467.0126164,693.348633,
692.152344,479.0766752,692.152344,
690.955078,691.5928567,690.955078,
689.757813,398.4817968,689.757813,
688.560547,452.0288657,688.560547,
687.363281,561.8133749,687.363281,
686.166016,512.8155071,686.166016,
684.967773,338.5261774,684.967773,
683.769531,543.8899083,683.769531,
682.570313,354.8341282,682.570313,
681.37207,480.6143785,681.37207,
680.172852,570.7669621,680.172852,
678.973633,458.5640107,678.973633,
677.773438,333.7708124,677.773438,
676.573242,458.8977657,676.573242,
675.373047,483.8414967,675.373047,
674.172852,414.9121949,674.172852,
672.97168,393.7442634,672.97168,
671.770508,445.2782532,671.770508,
670.569336,517.4351742,670.569336,
669.368164,410.4626939,669.368164,
668.166016,436.4907917,668.166016,
666.963867,262.6865552,666.963867,
665.761719,413.1267292,665.761719,
664.558594,500.9520216,664.558594,
663.355469,376.5697362,663.355469,
662.152344,418.2675381,662.152344,
660.949219,368.3477381,660.949219,
659.745117,577.8455473,659.745117,
658.541016,481.8205885,658.541016,
657.336914,485.2675339,657.336914,
656.132813,471.8929593,656.132813,
654.927734,400.2047083,654.927734,
653.722656,618.7447925,653.722656,
652.516602,523.7856884,652.516602,
651.311523,476.3254492,651.311523,
650.105469,640.0955163,650.105469,
648.899414,536.1871909,648.899414,
647.692383,461.0867806,647.692383,
646.485352,592.9285382,646.485352,
645.27832,531.8364512,645.27832,
644.071289,596.8212204,644.071289,
642.864258,657.3691226,642.864258,
641.65625,564.4571487,641.65625,
640.447266,808.6023207,640.447266,
639.239258,690.3162771,639.239258,
638.030273,697.9666053,638.030273,
636.821289,649.4916803,636.821289,
635.612305,635.8899277,635.612305,
634.402344,564.1216744,634.402344,
633.193359,552.0090576,633.193359,
631.983398,551.9894372,631.983398,
630.772461,687.9796596,630.772461,
629.561523,507.6402133,629.561523,
628.350586,550.0329451,628.350586,
627.139648,439.3363923,627.139648,
625.928711,757.5923661,625.928711,
624.716797,584.335346,624.716797,
623.504883,612.959176,623.504883,
622.291992,674.2190196,622.291992,
621.080078,625.8275489,621.080078,
619.867188,447.2420569,619.867188,
618.654297,474.4579114,618.654297,
617.44043,495.1150073,617.44043,
616.226563,533.9318425,616.226563,
615.012695,415.8412653,615.012695,
613.798828,443.6086342,613.798828,
612.583984,333.0618014,612.583984,
611.369141,477.3669924,611.369141,
610.154297,485.4155246,610.154297,
608.938477,414.8931435,608.938477,
607.723633,286.4142941,607.723633,
606.507813,361.1407833,606.507813,
605.291016,503.2554067,605.291016,
604.075195,120.8164444,604.075195,
602.858398,124.4134169,602.858398,
601.641602,335.0582102,601.641602,
600.423828,132.36573,600.423828,
599.206055,21.72627233,599.206055,
597.988281,249.410989,597.988281,
596.770508,117.3797801,596.770508,
595.551758,58.82300873,595.551758,
594.333008,106.5086764,594.333008,
593.114258,200.8810507,593.114258,
591.895508,124.5504137,591.895508,
590.675781,-36.2704148,590.675781,
589.456055,-2.790007569,589.456055,
588.235352,126.4977846,588.235352,
587.015625,25.7929849,587.015625,
585.794922,0.4215904865,585.794922,
584.574219,46.23131407,584.574219,
583.352539,138.6020911,583.352539,
582.130859,-23.37374259,582.130859,
580.90918,-36.41195734,580.90918,
579.6875,-68.37506306,579.6875,
578.464844,-137.6628031,578.464844,
577.243164,-37.72258002,577.243164,
576.019531,-112.1312799,576.019531,
574.796875,119.5516788,574.796875,
573.573242,-29.48737659,573.573242,
572.349609,70.25331235,572.349609,
571.125977,-20.54060951,571.125977,
569.901367,-11.76650733,569.901367,
568.676758,-70.90454621,568.676758,
567.452148,-79.52266572,567.452148,
566.226563,-176.4195445,566.226563,
565.001953,-133.0336891,565.001953,
563.775391,-184.0254795,563.775391,
562.549805,-5.085704424,562.549805,
561.323242,-83.63476108,561.323242,
560.097656,-132.0871876,560.097656,
558.870117,-136.1921339,558.870117,
557.643555,-222.2897202,557.643555,
556.416016,-92.92524574,556.416016,
555.188477,-10.93573819,555.188477,
553.959961,-6.815499372,553.959961,
552.732422,-139.527581,552.732422,
551.503906,24.49670248,551.503906,
550.275391,102.5686436,550.275391,
549.045898,-80.17039142,549.045898,
547.816406,82.4951842,547.816406,
546.586914,12.92384665,546.586914,
545.357422,249.9555159,545.357422,
544.126953,456.0429038,544.126953,
542.896484,228.9341293,542.896484,
541.666016,635.3719356,541.666016,
540.43457,627.0277696,540.43457,
539.203125,675.2464123,539.203125,
537.97168,1033.740307,537.97168,
536.740234,981.8639794,536.740234,
535.507813,1303.093034,535.507813,
534.275391,1258.815168,534.275391,
533.042969,1372.527434,533.042969,
531.80957,1654.273256,531.80957,
530.576172,2008.678552,530.576172,
529.342773,2133.7408,529.342773,
528.108398,2309.242604,528.108398,
526.875,2707.347395,526.875,
525.640625,2898.570132,525.640625,
524.405273,3458.098584,524.405273,
523.170898,3877.596064,523.170898,
521.935547,4270.508059,521.935547,
520.699219,4699.59152,520.699219,
519.463867,5136.515445,519.463867,
518.227539,5490.280795,518.227539,
516.991211,5985.39626,516.991211,
515.754883,6377.177094,515.754883,
514.517578,6429.250958,514.517578,
513.280273,6758.136046,513.280273,
512.042969,7175.785998,512.042969,
510.804688,7369.113339,510.804688,
509.566406,7287.80783,509.566406,
508.328125,7866.725139,508.328125,
507.089844,7908.618282,507.089844,
505.850586,8342.038988,505.850586,
504.611328,8722.925585,504.611328,
503.37207,9230.82565,503.37207,
502.131836,9426.100109,502.131836,
500.891602,10028.64978,500.891602,
499.651367,10721.78258,499.651367,
498.410156,11195.14611,498.410156,
497.169922,11753.0968,497.169922,
495.927734,12073.33855,495.927734,
494.686523,11968.79387,494.686523,
493.444336,12198.70145,493.444336,
492.202148,12388.49516,492.202148,
490.959961,12270.59497,490.959961,
489.717773,12253.60429,489.717773,
488.474609,12687.41345,488.474609,
487.231445,12365.26609,487.231445,
485.987305,12628.56586,485.987305,
484.743164,12695.09507,484.743164,
483.499023,13145.70231,483.499023,
482.254883,13590.40976,482.254883,
481.009766,13609.46794,481.009766,
479.765625,13550.56076,479.765625,
478.519531,13349.5145,478.519531,
477.274414,13112.80952,477.274414,
476.02832,12593.67016,476.02832,
474.782227,12474.38302,474.782227,
473.535156,11924.34195,473.535156,
472.289063,10783.44062,472.289063,
471.041992,10180.75415,471.041992,
469.793945,9650.92977,469.793945,
468.546875,8951.468076,468.546875,
467.298828,8292.846075,467.298828,
466.050781,7911.376579,466.050781,
464.801758,7602.63595,464.801758,
463.553711,7658.856679,463.553711,
462.303711,7011.024073,462.303711,
461.054688,6924.254185,461.054688,
459.804688,6944.047726,459.804688,
458.554688,7056.338898,458.554688,
457.304688,6953.132112,457.304688,
456.054688,7073.359408,456.054688,
454.803711,7194.127524,454.803711,
453.552734,7218.423955,453.552734,
452.300781,7369.106199,452.300781,
451.048828,7546.230873,451.048828,
449.796875,7757.771468,449.796875,
448.544922,8121.496288,448.544922,
447.291992,8323.954769,447.291992,
446.039063,8830.194273,446.039063,
444.786133,9149.254224,444.786133,
443.533203,9923.492271,443.533203,
442.279297,10349.01007,442.279297,
441.025391,11115.82515,441.025391,
439.770508,12076.21658,439.770508,
438.515625,12566.51602,438.515625,
437.260742,13539.30104,437.260742,
436.005859,14490.34432,436.005859,
434.75,15909.5082,434.75,
433.494141,16998.17627,433.494141,
432.238281,18471.09712,432.238281,
430.982422,19717.13042,430.982422,
429.725586,20716.54767,429.725586,
428.46875,22308.83686,428.46875,
427.210938,23350.2396,427.210938,
425.953125,24855.00689,425.953125,
424.695313,25743.60232,424.695313,
423.4375,26280.73908,423.4375,
422.178711,27001.05574,422.178711,
420.919922,27594.58505,420.919922,
419.661133,27652.37884,419.661133,
418.402344,27369.36356,418.402344,
417.142578,26918.4457,417.142578,
415.882813,26567.62118,415.882813,
414.62207,25846.65896,414.62207,
413.361328,24900.60494,413.361328,
412.100586,23912.03199,412.100586,
410.839844,22974.14931,410.839844,
409.578125,22528.8845,409.578125,
408.316406,21486.08667,408.316406,
407.054688,20672.25111,407.054688,
405.791992,19883.21847,405.791992,
404.530273,18804.13768,404.530273,
403.266602,18577.44255,403.266602,
402.003906,17577.65447,402.003906,
400.740234,17192.36684,400.740234,
399.476563,16218.38958,399.476563,
398.212891,15761.69446,398.212891,
396.948242,15371.09287,396.948242,
395.683594,14892.34126,395.683594,
394.418945,14056.70951,394.418945,
393.15332,13425.60207,393.15332,
391.887695,13038.37629,391.887695,
390.62207,12476.16079,390.62207,
389.355469,11699.58401,389.355469,
388.088867,11178.61211,388.088867,
386.822266,10441.37509,386.822266,
385.555664,10415.37979,385.555664,
384.288086,9906.669956,384.288086,
383.020508,9519.062645,383.020508,
381.75293,8948.825926,381.75293,
380.484375,8673.122257,380.484375,
379.21582,8423.709666,379.21582,
377.947266,8163.125349,377.947266,
376.677734,8143.513796,376.677734,
375.408203,7801.449062,375.408203,
374.138672,7653.012893,374.138672,
372.869141,7438.220511,372.869141,
371.598633,7129.557727,371.598633,
370.328125,7279.967272,370.328125,
369.056641,7060.971847,369.056641,
367.786133,7001.845997,367.786133,
366.513672,6671.879787,366.513672,
365.242188,7234.947162,365.242188,
363.969727,7257.752043,363.969727,
362.698242,7306.525588,362.698242,
361.424805,7387.129704,361.424805,
360.152344,7996.387127,360.152344,
358.878906,8126.700559,358.878906,
357.605469,8799.11321,357.605469,
356.331055,8949.586134,356.331055,
355.056641,9161.189628,355.056641,
353.782227,9469.177451,353.782227,
352.507813,9728.294433,352.507813,
351.232422,9987.754012,351.232422,
349.957031,10102.32222,349.957031,
348.681641,10140.73758,348.681641,
347.405273,9756.264853,347.405273,
346.128906,9865.885429,346.128906,
344.852539,9466.598133,344.852539,
343.575195,9116.729768,343.575195,
342.297852,8974.782777,342.297852,
341.020508,8702.054388,341.020508,
339.743164,8511.876849,339.743164,
338.464844,8498.068606,338.464844,
337.186523,8187.258527,337.186523,
335.907227,8121.194488,335.907227,
334.628906,7865.772685,334.628906,
333.349609,7610.66458,333.349609,
332.069336,7322.647961,332.069336,
330.789063,7152.127458,330.789063,
329.508789,6571.77224,329.508789,
328.228516,5997.693747,328.228516,
326.948242,5746.065824,326.948242,
325.666992,4856.588594,325.666992,
324.384766,4509.983575,324.384766,
323.103516,4214.347214,323.103516,
321.821289,3840.933118,321.821289,
320.539063,3198.735062,320.539063,
319.255859,2806.371768,319.255859,
317.973633,2336.293936,317.973633,
316.689453,1998.938556,316.689453,
315.40625,1801.987698,315.40625,
314.12207,1725.857778,314.12207,
312.837891,1449.241551,312.837891,
311.553711,1050.118858,311.553711,
310.268555,1009.171664,310.268555,
308.983398,732.8084824,308.983398,
307.698242,378.718085,307.698242,
306.412109,539.9837613,306.412109,
305.126953,372.5559855,305.126953,
303.839844,129.3080744,303.839844,
302.553711,86.18658132,302.553711,
301.266602,151.7366907,301.266602,
299.979492,104.4703817,299.979492,
298.691406,2.701389051,298.691406,
297.40332,-56.48604494,297.40332,
296.115234,-42.08385005,296.115234,
294.827148,43.90098095,294.827148,
293.538086,-112.8374385,293.538086,
292.249023,-85.49073963,292.249023,
290.959961,-137.88468,290.959961,
289.669922,-190.4999244,289.669922,
288.379883,-220.0892001,288.379883,
287.089844,-21.30665202,287.089844,
285.798828,2.78415241,285.798828,
284.507813,20.78147855,284.507813,
283.216797,-4.10068629,283.216797,
281.924805,274.6387579,281.924805,
280.632813,104.0029,280.632813,
279.34082,200.1442419,279.34082,
278.048828,367.5082538,278.048828,
276.755859,470.678094,276.755859,
275.462891,428.4937562,275.462891,
274.168945,612.1604571,274.168945,
272.875,772.234973,272.875,
271.581055,769.6305139,271.581055,
270.287109,832.3716074,270.287109,
268.992188,999.0237844,268.992188,
267.697266,1032.054908,267.697266,
266.402344,1431.441616,266.402344,
265.106445,1544.709355,265.106445,
263.810547,1520.603283,263.810547,
262.514648,2169.262084,262.514648,
261.217773,2431.604695,261.217773,
259.920898,2926.714082,259.920898,
258.624023,3548.416341,258.624023,
257.326172,4059.614669,257.326172,
256.02832,4909.225885,256.02832,
254.730469,5785.005611,254.730469,
253.431641,6492.458422,253.431641,
252.133789,7256.922788,252.133789,
250.833984,7937.862083,250.833984,
249.535156,9006.723947,249.535156,
248.235352,9135.942228,248.235352,
246.935547,9662.765095,246.935547,
245.634766,9975.489404,245.634766,
244.334961,10068.49976,244.334961,
243.033203,10005.3603,243.033203,
241.732422,9795.789324,241.732422,
240.430664,9113.340893,240.430664,
239.128906,8148.466402,239.128906,
237.827148,7644.366125,237.827148,
236.524414,6644.818342,236.524414,
235.22168,6432.050435,235.22168,
233.918945,5969.488905,233.918945,
232.615234,5752.164648,232.615234,
231.311523,5682.096756,231.311523,
230.007813,5337.400908,230.007813,
228.703125,5567.352859,228.703125,
227.398438,5024.436291,227.398438,
226.09375,4636.422886,226.09375,
224.788086,4426.174096,224.788086,
223.482422,4525.677282,223.482422,
222.176758,4327.84942,222.176758,
220.870117,4045.337895,220.870117,
219.563477,3896.329084,219.563477,
218.256836,4028.015164,218.256836,
216.950195,4067.24548,216.950195,
215.642578,3893.620293,215.642578,
214.333984,3539.78082,214.333984,
213.026367,3384.252007,213.026367,
211.717773,3170.853672,211.717773,
210.40918,3079.17706,210.40918,
209.099609,2769.191306,209.099609,
207.791016,2865.380141,207.791016,
206.480469,2831.062218,206.480469,
205.170898,2311.370601,205.170898,
203.860352,2138.488115,203.860352,
202.549805,1715.128801,202.549805,
201.239258,1449.556472,201.239258,
199.927734,1025.168703,199.927734,
198.616211,869.024184,198.616211,
197.303711,510.241156,197.303711,
195.992188,442.3826727,195.992188,
194.678711,229.0620738,194.678711,
193.366211,-91.54041459,193.366211,
192.052734,-81.49652091,192.052734,
190.739258,-184.5181755,190.739258,
189.425781,-415.7530158,189.425781,
188.111328,-213.9200812,188.111328,
186.796875,-273.5257614,186.796875,
185.482422,-242.6153283,185.482422,
184.166992,-311.3475318,184.166992,
182.851563,-234.478797,182.851563,
181.536133,136.0954697,181.536133,
180.219727,268.2912841,180.219727,
178.90332,699.7429231,178.90332,
177.586914,1192.911807,177.586914,
176.269531,1447.849191,176.269531,
174.952148,2292.150744,174.952148,
173.634766,3349.737309,173.634766,
172.316406,4351.118564,172.316406,
170.998047,5457.534601,170.998047,
169.679688,5931.421741,169.679688,
168.360352,6231.943758,168.360352,
167.041016,5745.271175,167.041016,
165.72168,5538.593953,165.72168,
164.401367,5191.240638,164.401367,
163.082031,4873.746725,163.082031,
161.760742,4285.096846,161.760742,
160.44043,4048.181817,160.44043,
159.119141,3286.67168,159.119141,
157.796875,2439.840912,157.796875,
156.475586,2275.61726,156.475586,
155.15332,1986.136442,155.15332,
153.831055,1647.116175,153.831055,
152.507813,1689.494846,152.507813,
151.18457,1512.168829,151.18457,
149.861328,1179.533491,149.861328,
148.537109,1532.091603,148.537109,
147.212891,1712.186738,147.212891,
145.888672,1759.593106,145.888672,
144.564453,2746.294858,144.564453,
143.239258,3641.503652,143.239258,
141.914063,5231.836384,141.914063,
140.587891,7614.848366,140.587891,
139.261719,10062.25695,139.261719,
137.935547,13158.30963,137.935547,
136.608398,16016.90123,136.608398,
135.28125,17144.30527,135.28125,
133.954102,15758.30676,133.954102,
132.626953,13384.06543,132.626953,
131.298828,10807.31698,131.298828,
129.969727,9240.244137,129.969727,
128.641602,9161.908405,128.641602,
127.3125,10633.30082,127.3125,
125.983398,12220.23844,125.983398,
124.65332,12689.25305,124.65332,
123.323242,10791.16331,123.323242,
121.993164,8079.98499,121.993164,
120.662109,5704.266887,120.662109,
119.331055,4199.092836,119.331055,
118,3120.652056,118,
116.668945,2256.4921,116.668945,
115.336914,1349.319655,115.336914,
114.003906,757.5825845,114.003906,
112.671875,212.7843962,112.671875,
111.338867,523.2625706,111.338867,
110.005859,1519.632905,110.005859,
108.671875,3482.589315,108.671875,
107.337891,5170.727059,107.337891,
106.003906,6659.200915,106.003906,
104.668945,8706.831597,104.668945,
103.333984,11382.5032,103.333984,
101.999023,13131.73054,101.999023,
100.663086,12517.62593,100.663086,
99.327148,9934.932327,99.327148,
97.991211,7574.10932,97.991211,
96.654297,6910.797975,96.654297,
95.317383,6524.410733,95.317383,
93.980469,7560.77985,93.980469,
92.642578,10194.54803,92.642578,
91.304688,11520.70163,91.304688,
89.966797,12302.4241,89.966797,
88.62793,13296.54129,88.62793,
87.289063,13632.77147,87.289063,
85.950195,13332.13934,85.950195,
84.610352,12626.54828,84.610352,
83.270508,9415.362443,83.270508,
81.930664,6547.021939,81.930664,
80.589844,5548.646437,80.589844,
79.249023,4429.474643,79.249023,
77.908203,4229.709047,77.908203,
76.566406,4128.716136,76.566406,
75.224609,2701.179719,75.224609,
73.882813,2863.068696,73.882813,
72.540039,3037.832394,72.540039,
71.197266,1894.361507,71.197266,
69.853516,1607.546682,69.853516,
68.509766,1486.41135,68.509766,
67.166016,706.7279411,67.166016,
65.822266,676.8821451,65.822266,
64.477539,719.5086622,64.477539,
63.132813,2067.009765,63.132813,
61.787109,5101.254507,61.787109,
60.442383,6497.063087,60.442383,
59.095703,8819.031016,59.095703,
57.75,19171.55254,57.75,
56.40332,38827.80886,56.40332,
55.056641,58193.95749,55.056641,
53.708984,54495.64948,53.708984,
52.361328,31325.12094,52.361328,
51.013672,15609.18334,51.013672,
49.665039,7887.419167,49.665039,
48.317383,3613.861847,48.317383,
46.967773,1420.015386,46.967773,
45.619141,1474.788036,45.619141,
44.269531,279.1212277,44.269531,
