Id,Catid,Com,Hid,K,Knv
5,37377554,79944,735168,5,80137
5,37377554,78600,32396450,5,80137
5,37377554,77981,28059872,5,80137
5,37377554,79233,15337380,5,80137
5,37377554,65372,1855180,5,80137
5,37377554,57672,787548,5,80137
5,37377554,79279,3350883,5,80137
5,37377554,77741,4942617,5,80137
5,37377554,79557,26201565,5,80137
5,37377554,45084,11541611,5,80137
5,37377554,79321,2028869,5,80137
5,37377554,78102,696790,5,80137
5,37377554,31991,20544871,5,80137
5,37377554,79311,55426707,5,80137
5,37377554,79655,7390225,5,80137
5,37377554,33077,1090419,5,80137
5,37377554,51992,705897,5,80137
5,37377554,49243,1645950,5,80137
5,37377554,79720,771308,5,80137
5,37377554,76197,12215120,5,80137
5,37377554,79719,1055995,5,80137
5,37377554,78723,697060,5,80137
5,37377554,78100,957793,5,80137
5,37377554,75782,2766046,5,80137
5,37377554,77284,10853203,5,80137
5,37377554,78662,34275570,5,80137
5,37377554,79974,14105005,5,80137
5,37377554,79280,704758,5,80137
5,37377554,75625,15642258,5,80137
5,37377554,77332,902386,5,80137
6,715288,115697,715288,5,158600
6,715288,157718,694863,5,158600
6,715288,154111,2524202,5,158600
6,715288,157939,1004110,5,158600
6,715288,157719,2999304,5,158600
6,715288,154113,44165332,5,158600
6,715288,156728,695868,5,158600
6,715288,157471,1784082,5,158600
6,715288,157986,7345184,5,158600
6,715288,156732,714648,5,158600
6,715288,157472,26201565,5,158600
6,715288,157967,694861,5,158600
6,715288,157943,693763,5,158600
6,715288,157720,697923,5,158600
6,715288,154127,2650082,5,158600
6,715288,156736,698571,5,158600
6,715288,156753,694590,5,158600
6,715288,158003,14104879,5,158600
6,715288,157722,28078438,5,158600
6,715288,157473,39681638,5,158600
6,715288,157952,853425,5,158600
6,715288,154145,50053927,5,158600
6,715288,154231,957793,5,158600
6,715288,157962,696763,5,158600
6,715288,156739,729293,5,158600
6,715288,154149,43535630,5,158600
6,715288,157723,4179591,5,158600
6,715288,155628,695042,5,158600
6,715288,158311,14105005,5,158600
6,715288,157755,1055995,5,158600
6,715288,157474,14514544,5,158600
6,715288,157007,716885,5,158600
7,1517600,189064,1517600,5,190630
7,1517600,189067,706788,5,190630
7,1517600,189070,1055603,5,190630
7,1517600,189071,722373,5,190630
7,1517600,189076,695868,5,190630
7,1517600,189080,714648,5,190630
8,27808800,7,27808800,5,68657
8,27808800,6913,6844717,5,68657
8,27808800,418,2891002,5,68657
8,27808800,128,23844134,5,68657
8,27808800,7242,3102795,5,68657
8,27808800,1370,38063955,5,68657
8,27808800,1554,39240623,5,68657
8,27808800,7048,4462030,5,68657
8,27808800,7843,1603571,5,68657
8,27808800,20020,2750101,5,68657
8,27808800,1477,1273951,5,68657
8,27808800,34836,1048882,5,68657
8,27808800,21543,38061863,5,68657
8,27808800,68551,3755258,5,68657
8,27808800,65691,17200193,5,68657
8,27808800,16947,50352936,5,68657
8,27808800,66047,17715525,5,68657
8,27808800,4477,707457,5,68657
8,27808800,17590,17634369,5,68657
8,27808800,7845,34442336,5,68657
8,27808800,20277,29320082,5,68657
8,27808800,65957,1150753,5,68657
8,27808800,22940,46260816,5,68657
8,27808800,9000,39240677,5,68657
8,27808800,35515,2107063,5,68657
8,27808800,2536,1273892,5,68657
8,27808800,11895,35990524,5,68657
8,27808800,13074,12835583,5,68657
8,27808800,13208,51871255,5,68657
8,27808800,68512,1944925,5,68657
8,27808800,67296,1209234,5,68657
8,27808800,13459,37555453,5,68657
8,27808800,66016,696648,5,68657
8,27808800,66167,17321675,5,68657
8,27808800,65968,23390695,5,68657
8,27808800,6730,51792915,5,68657
8,27808800,30386,50352966,5,68657
8,27808800,68338,696845,5,68657
8,27808800,31299,39830804,5,68657
8,27808800,36765,2089871,5,68657
8,27808800,68239,3350883,5,68657
8,27808800,68553,1901711,5,68657
8,27808800,68445,916894,5,68657
8,27808800,15942,9393174,5,68657
8,27808800,67713,1673222,5,68657
8,27808800,29190,37691805,5,68657
8,27808800,5173,29582113,5,68657
8,27808800,68491,709614,5,68657
8,27808800,68452,16567450,5,68657
8,27808800,67721,7534421,5,68657
8,27808800,66211,4892515,5,68657
8,27808800,68564,30885950,5,68657
8,27808800,67233,983652,5,68657
8,27808800,67745,999651,5,68657
8,27808800,68267,47642171,5,68657
8,27808800,67878,7821381,5,68657
8,27808800,67956,47397287,5,68657
8,27808800,64579,895801,5,68657
8,27808800,67502,1754796,5,68657
8,27808800,17790,30410535,5,68657
8,27808800,6469,51872943,5,68657
8,27808800,68551,5010481,5,68657
8,27808800,12837,41462009,5,68657
8,27808800,68453,32114159,5,68657
8,27808800,25514,49415285,5,68657
8,27808800,68054,1633936,5,68657
8,27808800,68542,693763,5,68657
8,27808800,67420,2524202,5,68657
8,27808800,23050,51792923,5,68657
8,27808800,5212,5352898,5,68657
8,27808800,67734,18985014,5,68657
8,27808800,67299,2871217,5,68657
8,27808800,68240,37609639,5,68657
8,27808800,68554,696854,5,68657
8,27808800,68119,25063390,5,68657
8,27808800,68556,30881781,5,68657
8,27808800,18299,9514547,5,68657
8,27808800,68255,2676224,5,68657
8,27808800,68468,691232,5,68657
8,27808800,68202,1081533,5,68657
8,27808800,8165,709052,5,68657
8,27808800,55638,21166581,5,68657
8,27808800,68241,2060070,5,68657
8,27808800,67715,1644962,5,68657
8,27808800,67234,32197328,5,68657
8,27808800,52500,5112305,5,68657
8,27808800,68540,1004110,5,68657
8,27808800,65969,54163832,5,68657
8,27808800,68339,788686,5,68657
8,27808800,32252,2021084,5,68657
8,27808800,36234,2512738,5,68657
8,27808800,68549,694861,5,68657
8,27808800,15943,42760129,5,68657
8,27808800,68554,7345184,5,68657
8,27808800,67298,4942617,5,68657
8,27808800,68492,737235,5,68657
8,27808800,68552,43407308,5,68657
8,27808800,18653,709713,5,68657
8,27808800,68475,733399,5,68657
8,27808800,68454,5112467,5,68657
8,27808800,65296,13078054,5,68657
8,27808800,68565,1370486,5,68657
8,27808800,68108,5183917,5,68657
8,27808800,68194,56659459,5,68657
8,27808800,68264,691182,5,68657
8,27808800,67422,39024308,5,68657
8,27808800,29273,37670486,5,68657
8,27808800,68474,1055995,5,68657
8,27808800,67782,51591527,5,68657
8,27808800,11485,51801315,5,68657
8,27808800,68240,704758,5,68657
9,39107625,68,39107625,5,50671
9,39107625,83,1402148,5,50671
9,39107625,94,1720873,5,50671
9,39107625,50099,699552,5,50671
9,39107625,12421,3228046,5,50671
9,39107625,49073,755979,5,50671
9,39107625,178,8737559,5,50671
9,39107625,50113,694873,5,50671
9,39107625,49163,51591527,5,50671
9,39107625,435,921931,5,50671
9,39107625,8610,3962842,5,50671
9,39107625,44749,17200193,5,50671
9,39107625,101,8197638,5,50671
9,39107625,10263,21249925,5,50671
9,39107625,374,1069682,5,50671
9,39107625,46211,696648,5,50671
9,39107625,50384,694863,5,50671
9,39107625,50115,871525,5,50671
9,39107625,50258,1784082,5,50671
9,39107625,1742,737090,5,50671
9,39107625,49096,984323,5,50671
9,39107625,2712,7810459,5,50671
9,39107625,49427,697060,5,50671
9,39107625,203,5236000,5,50671
9,39107625,11452,51591971,5,50671
9,39107625,49057,708984,5,50671
9,39107625,11577,3642629,5,50671
9,39107625,49341,7821381,5,50671
9,39107625,174,999837,5,50671
9,39107625,49449,22037957,5,50671
9,39107625,8257,36499897,5,50671
9,39107625,2143,1186213,5,50671
9,39107625,50496,1004110,5,50671
9,39107625,10364,21538569,5,50671
9,39107625,49430,19470381,5,50671
9,39107625,13788,14869671,5,50671
9,39107625,25381,9930194,5,50671
9,39107625,50515,694861,5,50671
9,39107625,46240,17715525,5,50671
9,39107625,50259,26201565,5,50671
9,39107625,49463,1926287,5,50671
9,39107625,49970,698271,5,50671
9,39107625,11583,8769619,5,50671
9,39107625,50118,36985507,5,50671
9,39107625,11578,1451342,5,50671
9,39107625,50173,56691321,5,50671
9,39107625,262,2206328,5,50671
9,39107625,9750,916951,5,50671
9,39107625,49451,14372289,5,50671
9,39107625,50297,694871,5,50671
9,39107625,1743,36500686,5,50671
9,39107625,50513,30881781,5,50671
9,39107625,49906,56659459,5,50671
9,39107625,2165,700905,5,50671
9,39107625,20844,7904093,5,50671
9,39107625,48995,3061643,5,50671
9,39107625,50385,2999304,5,50671
9,39107625,49097,28066052,5,50671
9,39107625,1828,923111,5,50671
9,39107625,49154,2118729,5,50671
9,39107625,5679,1603571,5,50671
9,39107625,12523,722279,5,50671
9,39107625,49021,999651,5,50671
9,39107625,50061,47642171,5,50671
9,39107625,45164,1150753,5,50671
9,39107625,49049,2927773,5,50671
9,39107625,17003,867519,5,50671
9,39107625,12771,717561,5,50671
9,39107625,11722,52931092,5,50671
9,39107625,49598,3981960,5,50671
9,39107625,10459,10958482,5,50671
9,39107625,49012,4165191,5,50671
9,39107625,11646,15049438,5,50671
9,39107625,630,744693,5,50671
9,39107625,1050,1000816,5,50671
9,39107625,48226,1209234,5,50671
9,39107625,44051,1226515,5,50671
9,39107625,45184,23390695,5,50671
9,39107625,11903,15049953,5,50671
9,39107625,49985,908424,5,50671
9,39107625,50500,693763,5,50671
9,39107625,316,987522,5,50671
9,39107625,50468,696603,5,50671
9,39107625,21636,723096,5,50671
9,39107625,50119,24991722,5,50671
9,39107625,20871,4413012,5,50671
9,39107625,49700,873749,5,50671
9,39107625,20271,10844347,5,50671
9,39107625,49724,25063390,5,50671
9,39107625,14001,36387979,5,50671
9,39107625,50450,693800,5,50671
9,39107625,49976,1079731,5,50671
9,39107625,49313,2325248,5,50671
9,39107625,50543,35505592,5,50671
9,39107625,46543,4892515,5,50671
9,39107625,26697,692903,5,50671
9,39107625,49923,1081533,5,50671
9,39107625,973,3129600,5,50671
9,39107625,49839,25881656,5,50671
9,39107625,11584,965818,5,50671
9,39107625,50036,2060070,5,50671
9,39107625,14092,10172577,5,50671
9,39107625,48733,18526113,5,50671
9,39107625,49437,49740621,5,50671
9,39107625,50260,39681638,5,50671
9,39107625,48999,766000,5,50671
9,39107625,13212,36812276,5,50671
9,39107625,50469,48005914,5,50671
9,39107625,50304,694860,5,50671
9,39107625,50386,697923,5,50671
9,39107625,9868,1308633,5,50671
9,39107625,971,15401509,5,50671
9,39107625,50534,7345184,5,50671
9,39107625,50033,3350883,5,50671
9,39107625,49049,1913676,5,50671
9,39107625,48996,24244269,5,50671
9,39107625,49696,5183917,5,50671
9,39107625,50058,691182,5,50671
9,39107625,12309,50445159,5,50671
9,39107625,49335,17781477,5,50671
9,39107625,48079,983652,5,50671
9,39107625,5681,34442336,5,50671
9,39107625,49047,3103170,5,50671
9,39107625,9840,999520,5,50671
9,39107625,49099,1090277,5,50671
9,39107625,10440,1232228,5,50671
9,39107625,49141,700914,5,50671
9,39107625,10719,4873906,5,50671
9,39107625,49907,56652185,5,50671
10,4476461,609,4476461,5,49047
10,4476461,46501,959298,5,49047
10,4476461,12147,722279,5,49047
10,4476461,47390,1926287,5,49047
10,4476461,47376,22037957,5,49047
10,4476461,46526,696048,5,49047
10,4476461,48719,7345184,5,49047
10,4476461,48660,696603,5,49047
10,4476461,48661,48005914,5,49047
10,4476461,47064,49740128,5,49047
10,4476461,47378,14372289,5,49047
10,4476461,46529,1770374,5,49047
10,4476461,47601,25063390,5,49047
10,4476461,48452,32910694,5,49047
10,4476461,47777,25881656,5,49047
10,4476461,47574,5183917,5,49047
10,4476461,47089,692318,5,49047
10,4476461,46532,47294180,5,49047
10,4476461,48736,14104879,5,49047
10,4476461,47578,873749,5,49047
10,4476461,48453,52518563,5,49047
10,4476461,47855,56659459,5,49047
10,4476461,48291,2676224,5,49047
10,4476461,48683,693763,5,49047
10,4476461,48967,14105005,5,49047
10,4476461,46533,47294138,5,49047
10,4476461,47604,744023,5,49047
10,4476461,47575,31580893,5,49047
10,4476461,47580,10939195,5,49047
10,4476461,47173,2106893,5,49047
11,18766901,974,18766901,5,69790
11,18766901,1008,4715446,5,69790
11,18766901,67643,984323,5,69790
11,18766901,1793,2372213,5,69790
11,18766901,67644,28066052,5,69790
11,18766901,67899,2325248,5,69790
11,18766901,67649,1090277,5,69790
11,18766901,68577,908424,5,69790
11,18766901,2247,1059078,5,69790
11,18766901,7240,27709197,5,69790
11,18766901,13781,5933524,5,69790
11,18766901,59550,10235640,5,69790
11,18766901,7190,37135057,5,69790
11,18766901,67910,38612676,5,69790
11,18766901,67855,6583567,5,69790
11,18766901,67653,32158725,5,69790
11,18766901,67850,33013912,5,69790
11,18766901,68578,13069367,5,69790
11,18766901,69366,691928,5,69790
11,18766901,67889,7821381,5,69790
11,18766901,67855,45714125,5,69790
11,18766901,6707,699805,5,69790
11,18766901,67945,695027,5,69790
11,18766901,67902,705232,5,69790
11,18766901,67657,694001,5,69790
11,18766901,15878,1475437,5,69790
11,18766901,11749,27099840,5,69790
11,18766901,15883,4945845,5,69790
11,18766901,69425,1004110,5,69790
11,18766901,69372,1584602,5,69790
11,18766901,63646,1093141,5,69790
11,18766901,8935,909258,5,69790
11,18766901,36518,2643311,5,69790
11,18766901,68013,695042,5,69790
11,18766901,62639,708101,5,69790
11,18766901,69451,7345184,5,69790
11,18766901,68579,1543366,5,69790
11,18766901,16682,4404631,5,69790
11,18766901,19497,29492692,5,69790
11,18766901,68995,56691321,5,69790
11,18766901,67488,16703584,5,69790
11,18766901,64653,10938808,5,69790
11,18766901,69442,30881781,5,69790
11,18766901,68545,56659459,5,69790
11,18766901,69367,42156133,5,69790
11,18766901,68911,2676224,5,69790
11,18766901,62725,2934593,5,69790
11,18766901,67904,7297152,5,69790
11,18766901,67961,46279088,5,69790
11,18766901,6954,9467493,5,69790
11,18766901,67917,3659008,5,69790
11,18766901,67658,6184676,5,69790
11,18766901,51103,1898464,5,69790
11,18766901,49695,988338,5,69790
12,11002423,692,11002423,5,38875
12,11002423,739,50978220,5,38875
12,11002423,723,47951086,5,38875
12,11002423,3037,953524,5,38875
12,11002423,2009,2413662,5,38875
12,11002423,748,21143238,5,38875
12,11002423,741,47951117,5,38875
12,11002423,763,40081950,5,38875
12,11002423,37683,49553209,5,38875
12,11002423,3044,43081567,5,38875
12,11002423,38369,5105298,5,38875
12,11002423,3049,47555008,5,38875
12,11002423,770,21143240,5,38875
12,11002423,37709,8546750,5,38875
12,11002423,38370,39416964,5,38875
12,11002423,38370,47579243,5,38875
12,11002423,38260,716885,5,38875
12,11002423,37715,912575,5,38875
12,11002423,3051,56118093,5,38875
12,11002423,38371,47579260,5,38875
12,11002423,38441,736448,5,38875
12,11002423,38490,776901,5,38875
12,11002423,38261,5201137,5,38875
12,11002423,38491,869421,5,38875
12,11002423,37719,31775989,5,38875
12,11002423,38372,50779207,5,38875
12,11002423,38262,2054828,5,38875
12,11002423,38392,691262,5,38875
12,11002423,38442,1921992,5,38875
12,11002423,3052,56118126,5,38875
12,11002423,38558,2019925,5,38875
13,4954683,870,4954683,5,104864
13,4954683,2432,24078316,5,104864
13,4954683,2543,42910761,5,104864
13,4954683,104159,37194143,5,104864
13,4954683,1183,717554,5,104864
13,4954683,103732,955204,5,104864
