CompTime,ReturnCode,x,F285,Load,Load 1,Load 10,Load 11,Load 12,Load 13,Load 14,Load 15,Load 16,Load 17,Load 18,Load 19,Load 2,Load 20,Load 21,Load 22,Load 23,Load 24,Load 25,Load 26,Load 27,Load 28,Load 29,Load 3,Load 4,Load 5,Load 6,Load 7,Load 8,Load 9,Objective Value,Valid?,x 1,x 10,x 100,x 101,x 102,x 103,x 104,x 105,x 106,x 107,x 108,x 109,x 11,x 110,x 111,x 112,x 113,x 114,x 115,x 116,x 117,x 118,x 119,x 12,x 120,x 121,x 122,x 123,x 124,x 125,x 126,x 127,x 128,x 129,x 13,x 130,x 131,x 132,x 133,x 134,x 135,x 136,x 137,x 138,x 139,x 14,x 140,x 141,x 142,x 143,x 144,x 145,x 146,x 147,x 148,x 149,x 15,x 150,x 151,x 152,x 153,x 154,x 155,x 156,x 157,x 158,x 159,x 16,x 160,x 161,x 162,x 163,x 164,x 165,x 166,x 167,x 168,x 169,x 17,x 170,x 171,x 172,x 173,x 174,x 175,x 176,x 177,x 178,x 179,x 18,x 180,x 181,x 182,x 183,x 184,x 185,x 186,x 187,x 188,x 189,x 19,x 190,x 191,x 192,x 193,x 194,x 195,x 196,x 197,x 198,x 199,x 2,x 20,x 200,x 201,x 202,x 203,x 204,x 205,x 206,x 207,x 208,x 209,x 21,x 210,x 211,x 212,x 213,x 214,x 215,x 216,x 217,x 218,x 219,x 22,x 220,x 221,x 222,x 223,x 224,x 225,x 226,x 227,x 228,x 229,x 23,x 230,x 231,x 232,x 233,x 234,x 235,x 236,x 237,x 238,x 239,x 24,x 240,x 241,x 242,x 243,x 244,x 245,x 246,x 247,x 248,x 249,x 25,x 26,x 27,x 28,x 29,x 3,x 30,x 31,x 32,x 33,x 34,x 35,x 36,x 37,x 38,x 39,x 4,x 40,x 41,x 42,x 43,x 44,x 45,x 46,x 47,x 48,x 49,x 5,x 50,x 51,x 52,x 53,x 54,x 55,x 56,x 57,x 58,x 59,x 6,x 60,x 61,x 62,x 63,x 64,x 65,x 66,x 67,x 68,x 69,x 7,x 70,x 71,x 72,x 73,x 74,x 75,x 76,x 77,x 78,x 79,x 8,x 80,x 81,x 82,x 83,x 84,x 85,x 86,x 87,x 88,x 89,x 9,x 90,x 91,x 92,x 93,x 94,x 95,x 96,x 97,x 98,x 99
TIME_LIMIT,False,Dim.  9,0.120623827,1,0.996809821,0.971025053,0.981943898,1.002407688,1.006768153,1.009248019,0.997732047,1.010157654,1.026319906,1.007281110,0.995267372,0.989457672,0.997185039,0.986750884,0.966432392,0.987069237,1.002555911,0.997294395,0.963611994,1.001209401,1.016105482,1.009887738,1.010192823,0.999879985,0.992383987,1.006707805,0.997791657,1.003139965,0.996895939,0.994907070,150670,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  10,0.152743101,1,0.996546605,0.973928977,0.975794119,1.000020491,1.012891720,1.003332818,0.998724930,1.017699115,0.995630729,1.000294494,0.975692464,0.990429510,1.006847743,1.004272164,0.958277068,0.996832854,1.010784149,0.994409820,0.965904937,1.014556390,0.995784250,1.005882841,1.005432670,0.999934537,0.981992908,1.012794322,1.007996877,1.003413005,0.994294950,1.003064211,150612,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  11,0.196543932,1,0.997820571,0.985244637,0.990944641,1.006024343,1.006553291,1.004259827,0.999822326,1.007985076,0.997090628,0.990962081,0.972470474,0.976380115,0.989438904,0.986437232,0.996905868,0.996476288,1.015234572,0.998620878,0.970147435,1.005763720,0.996047735,0.995175448,1.005611307,0.999268998,0.998643301,1.020586749,1.008030337,1.005418802,0.999711001,1.005145761,150538,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  12,0.258084059,1,0.997989029,0.973971839,0.977530913,1.009149215,1.019305351,1.005970380,0.992631766,1.010771891,0.995620301,0.990312164,0.963702436,0.979337883,0.996945468,0.984003721,0.995385384,0.983576987,1.010190012,0.995188866,0.964764004,1.025277563,0.992326018,1.000964910,1.004980823,0.998090666,0.995549617,0.995598332,1.001539148,1.023775519,0.990762743,0.989412622,150437,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  13,0.344365120,1,0.999936828,0.978558111,0.984150391,1.002715053,1.011957071,1.010296422,0.985044053,1.024489842,0.999937433,0.993287568,0.965276457,0.985728773,0.984767267,0.986080317,0.999489628,0.977001489,1.022980775,0.999873668,0.956711012,0.999280897,1.002250596,1.005353697,1.009982662,0.997883367,0.994922658,0.997599090,1.000780727,1.009094346,0.987562349,1.003867246,150471,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  14,0.454380989,1,0.998789206,0.971710851,0.986575348,1.007704602,1.004490616,1.006952568,0.986089192,1.015708533,0.998748657,0.980766497,0.967135704,0.992954176,0.992693079,0.987691842,0.993918064,0.971076200,1.023888795,0.999957889,0.977801655,0.995227770,0.991656329,1.007366521,1.013555404,0.994108341,0.983359885,0.998251969,0.998070489,1.012570360,0.991404962,1.008748851,150398,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  15,0.617160082,1,0.999505154,0.960855961,0.972265915,1.000993812,1.001869299,0.989968438,0.994147218,1.020849922,0.997862290,1.004915003,0.962540407,0.993904887,1.006717975,0.984414714,0.990877096,0.995060511,1.003901127,0.999936834,0.990462687,0.989997930,0.998605729,1.000093378,0.994104976,0.998788937,0.989465029,0.996040605,0.991356235,1.017201546,0.987048573,0.993036844,150349,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  16,0.851717949,1,0.998620748,0.972825272,0.976143662,0.998012377,1.019756561,0.997704549,0.989653118,0.999374389,0.998091703,0.996669172,0.965413788,0.995362643,0.983699178,0.994451595,0.999404566,0.999727332,1.020727538,0.994230850,0.976140102,0.998932241,0.985036284,1.002469341,1.006830242,0.997512411,1.002960070,0.997293711,0.994824894,0.995767874,0.996981568,1.002102683,150293,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  17,1.197751999,1,0.999747313,0.956408993,0.977487220,0.999293062,1.006220255,0.980245878,0.992579509,1,0.997580738,1.003127729,0.966396231,1.015200811,1.005480190,0.997685461,0.977873236,0.997409652,0.995706519,0.999936834,0.997020282,0.997777318,0.989559432,1.005125438,1.008732202,0.995504882,0.979906470,0.999768333,1.003892483,1.004610182,0.990548670,1.000052831,150291,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  18,1.704502106,1,0.998978722,0.956655451,0.975422729,1.000911848,1.006735924,0.990233297,0.988357145,0.989410105,0.998571384,0.997004285,0.981386406,0.993207699,0.988909851,0.995122162,0.993705409,0.995658284,0.997275937,0.996873289,0.992024547,0.999771194,1.002744629,1.007200515,1.006704145,0.998243413,0.991109512,0.998251969,0.991757752,1.016340418,0.995964721,0.990913029,150184,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  19,2.477132082,1,0.999241938,0.954544480,0.972604535,1.004282611,1.009765478,0.998565343,0.989464993,0.998760152,0.993659864,1.004681439,0.970378821,0.976168846,0.992233901,1.006273051,0.981169390,0.996675546,0.996199765,0.999547311,0.954694994,0.997439557,0.993687354,0.993878525,1.014784847,0.998603459,0.992753996,0.996324923,0.995416016,0.993825086,0.995087021,0.998510159,150140,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  20,3.665258169,1,0.998810263,0.967478194,0.979824791,0.995348551,1.019423525,1.014578321,0.997355797,0.996917442,0.998811225,0.998456445,0.991253090,0.996873217,0.997664181,0.993997339,0.984858957,0.990897078,0.999988790,0.998462964,0.981224454,0.995456576,0.986606212,1.010593264,0.993726685,0.999258087,0.993720130,0.996388105,0.971046174,0.999485424,0.992100700,1.006477108,150148,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  21,5.535920858,1,0.997041451,0.971014337,0.976231048,0.988412360,0.999634735,0.997318295,0.998756284,0.994665241,0.995505595,1.016593212,0.966058186,0.996038704,0.997823895,0.997717907,0.995183362,0.996423852,0.987870635,0.999041984,0.977303189,0.998093287,0.995937949,1.003538005,0.999936952,0.997185096,0.997461329,0.997114696,0.997635512,0.997994203,0.990291782,1.003846113,150100,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  22,8.522033930,1,0.997367839,0.963727738,0.974527024,0.990830294,1.014320553,1.003663893,0.988817007,0.998987647,0.998998926,0.998639235,0.976178403,0.985591448,0.997125146,0.989216842,0.990154069,0.992858192,0.999047139,0.998210300,0.971753603,0.993190312,0.997793318,1.015345189,0.998791573,0.997097812,0.992538157,0.994776968,0.988657149,0.991357221,0.998640635,0.997612029,150064,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  23,13.405827999,1,0.999926299,0.960716658,0.995576091,1.012991271,1.010367092,1.000055179,0.998599513,0.999829379,0.997820578,0.995745070,0.966427923,1.002514102,0.998981823,0.995965779,0.999287605,0.984531325,0.996928423,0.996167937,0.985367259,0.997156274,0.980721728,0.998059804,0.996301161,0.999759969,0.998047176,0.999326060,0.993363819,0.994959254,0.999261448,0.994156866,150081,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  24,21.590064049,1,0.997957443,0.960159448,0.976340281,1.004200648,1.014965139,0.997638334,0.981866828,0.998760152,0.997643305,0.999593801,0.972597241,0.995257009,0.986993282,0.994516488,0.999234442,0.980776895,0.997455300,0.999294648,0.991836237,0.997069110,0.999648688,0.998454068,0.996521831,0.999389013,0.990482553,0.996988332,0.997970109,0.994770226,0.979299124,0.997696559,150077,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  25,35.608486891,1,0.998073258,0.962195409,0.983429458,1.006659563,0.989815541,1.014699715,0.990018917,0.997884296,0.997914429,0.998151796,0.978037650,0.990556272,0.985436069,0.987280849,0.990685706,0.981322231,0.997096575,0.999347286,0.984049093,0.997570303,0.995520766,0.998256936,0.998318710,0.996683214,0.999074978,0.995714165,0.994936427,0.997101571,0.997869972,1.005600110,149996,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1
TIME_LIMIT,False,Dim.  26,60.206155062,1,0.995862243,0.968549752,0.980360030,1.002469161,0.995788705,0.994448981,0.991032702,0.999988625,0.998779941,0.999695351,0.978914454,0.981059726,1.004142585,0.994029786,0.999245074,0.993005013,0.999361022,0.998726155,0.967555413,0.994072847,0.995806207,0.994231288,0.994682919,0.995668540,0.999856108,0.998789015,0.998616998,0.995032765,0.974889217,1.011865893,149978,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
