Date,No2
01/02/2006 03:00:00,15.0508382
01/02/2006 03:15:00,12.3269108
01/02/2006 03:30:00,11.4620628
01/02/2006 03:45:00,9.9696652
01/02/2006 04:00:00,13.4014004
01/02/2006 04:15:00,12.2510456
01/02/2006 04:30:00,12.2523062
01/02/2006 04:45:00,11.7150232
01/02/2006 05:00:00,15.1838888
01/02/2006 05:15:00,11.9616806
01/02/2006 05:30:00,12.8332518
01/02/2006 05:45:00,14.1412962
01/02/2006 06:00:00,19.7532964
01/02/2006 06:15:00,19.4534264
01/02/2006 06:30:00,16.7736964
01/02/2006 06:45:00,14.7848898
01/02/2006 07:00:00,13.640456
01/02/2006 07:15:00,23.6009914
01/02/2006 07:30:00,26.1210454
01/02/2006 07:45:00,24.549421
01/02/2006 08:00:00,28.2622318
01/02/2006 08:15:00,25.1758246
01/02/2006 08:30:00,31.379199
01/02/2006 08:45:00,31.4587314
01/02/2006 09:00:00,32.8763716
01/02/2006 09:15:00,35.3736966
01/02/2006 09:30:00,46.455211
01/02/2006 09:45:00,36.239194
01/02/2006 10:00:00,41.8735412
01/02/2006 10:15:00,44.6782234
01/02/2006 10:30:00,57.3697914
01/02/2006 10:45:00,72.5487142
01/02/2006 11:00:00,84.0812942
01/02/2006 11:15:00,84.992135
01/02/2006 11:30:00,86.5769002
01/02/2006 11:45:00,58.0299256
01/02/2006 12:00:00,75.075033
01/02/2006 12:15:00,61.725088
01/02/2006 12:30:00,76.5174268
01/02/2006 12:45:00,65.3842278
01/02/2006 13:00:00,45.7229552
01/02/2006 13:15:00,49.5259562
01/02/2006 13:30:00,41.608586
01/02/2006 13:45:00,57.8982884
01/02/2006 14:00:00,60.6231326
01/02/2006 14:15:00,53.24889
01/02/2006 14:30:00,75.0725882
01/02/2006 14:45:00,64.0154454
01/02/2006 15:00:00,68.051772
01/02/2006 15:15:00,63.3374718
01/02/2006 15:30:00,75.577554
01/02/2006 15:45:00,76.1854306
01/02/2006 16:00:00,80.6074626
01/02/2006 16:15:00,79.4667724
01/02/2006 16:30:00,80.1969654
01/02/2006 16:45:00,68.2515198
01/02/2006 17:00:00,75.069685
01/02/2006 17:15:00,66.4575332
01/02/2006 17:30:00,74.8486598
01/02/2006 17:45:00,71.1815362
01/02/2006 18:00:00,77.038131
01/02/2006 18:15:00,64.9853052
01/02/2006 18:30:00,65.9192188
01/02/2006 18:45:00,71.8062208
01/02/2006 19:00:00,69.7108362
01/02/2006 19:15:00,67.4954272
01/02/2006 19:30:00,59.9540214
01/02/2006 19:45:00,66.248923
01/02/2006 20:00:00,85.5602072
01/02/2006 20:15:00,50.8125704
01/02/2006 20:30:00,50.6911708
01/02/2006 20:45:00,50.979046
01/02/2006 21:00:00,56.0651468
01/02/2006 21:15:00,52.0183916
01/02/2006 21:30:00,51.1538492
01/02/2006 21:45:00,54.40253
01/02/2006 22:00:00,63.2299388
01/02/2006 22:15:00,54.9876394
01/02/2006 22:30:00,52.6743238
01/02/2006 22:45:00,53.037262
01/02/2006 23:00:00,55.1268402
01/02/2006 23:15:00,49.1547286
01/02/2006 23:30:00,44.988713
01/02/2006 23:45:00,48.777962
01/02/2006 00:00:00,48.6567534
01/03/2006 00:15:00,45.7518344
01/03/2006 00:30:00,42.9610188
01/03/2006 00:45:00,41.9519658
01/03/2006 01:00:00,
01/03/2006 01:15:00,
01/03/2006 01:30:00,38.6833828
01/03/2006 01:45:00,35.7486678
01/03/2006 02:00:00,35.8960816
01/03/2006 02:15:00,33.4385992
01/03/2006 02:30:00,26.43249
01/03/2006 02:45:00,22.928022
01/03/2006 03:00:00,22.3123526
01/03/2006 03:15:00,24.62945
01/03/2006 03:30:00,23.2614698
01/03/2006 03:45:00,22.0760474
01/03/2006 04:00:00,22.9764596
01/03/2006 04:15:00,23.1972174
01/03/2006 04:30:00,23.4717226
01/03/2006 04:45:00,22.823736
01/03/2006 05:00:00,25.0705454
01/03/2006 05:15:00,21.6791876
01/03/2006 05:30:00,26.6845336
01/03/2006 05:45:00,35.7592874
01/03/2006 06:00:00,29.460795
01/03/2006 06:15:00,18.0507606
01/03/2006 06:30:00,24.2071108
01/03/2006 06:45:00,25.7619272
01/03/2006 07:00:00,29.2746464
01/03/2006 07:15:00,38.3374054
01/03/2006 07:30:00,41.853257
01/03/2006 07:45:00,37.4974638
01/03/2006 08:00:00,45.765701
01/03/2006 08:15:00,44.3965748
01/03/2006 08:30:00,47.137654
01/03/2006 08:45:00,51.740181
01/03/2006 09:00:00,50.3381646
01/03/2006 09:15:00,91.4665766
01/03/2006 09:30:00,101.6270126
01/03/2006 09:45:00,97.8488798
01/03/2006 10:00:00,102.0836172
01/03/2006 10:15:00,108.0964882
01/03/2006 10:30:00,132.3770958
01/03/2006 10:45:00,121.2333536
01/03/2006 11:00:00,161.8396862
01/03/2006 11:15:00,92.4377352
01/03/2006 11:30:00,109.1171158
01/03/2006 11:45:00,103.7629656
01/03/2006 12:00:00,91.918177
01/03/2006 12:15:00,105.0189052
01/03/2006 12:30:00,105.8740886
01/03/2006 12:45:00,77.3064478
01/03/2006 13:00:00,86.691271
01/03/2006 13:15:00,99.4861509
01/03/2006 13:30:00,89.1504151
01/03/2006 13:45:00,76.9292419
01/03/2006 14:00:00,88.7759978
01/03/2006 14:15:00,92.4870132
01/03/2006 14:30:00,86.8428868
01/03/2006 14:45:00,77.9651877
01/03/2006 15:00:00,102.7664804
01/03/2006 15:15:00,129.3971902
01/03/2006 15:30:00,97.3541325
01/03/2006 15:45:00,96.3392349
01/03/2006 16:00:00,89.0302761
01/03/2006 16:15:00,87.4673995
01/03/2006 16:30:00,48.3752194
01/03/2006 16:45:00,73.616175
01/03/2006 17:00:00,73.6271957
01/03/2006 17:15:00,104.7427383
01/03/2006 17:30:00,115.4418707
01/03/2006 17:45:00,90.6676618
01/03/2006 18:00:00,92.1341407
01/03/2006 18:15:00,84.47166
01/03/2006 18:30:00,91.7884307
01/03/2006 18:45:00,82.4876666
01/03/2006 19:00:00,76.6003017
01/03/2006 19:15:00,71.5631351
01/03/2006 19:30:00,82.4254961
01/03/2006 19:45:00,75.4263584
01/03/2006 20:00:00,58.0095268
01/03/2006 20:15:00,75.2118463
01/03/2006 20:30:00,61.0305547
01/03/2006 20:45:00,59.0504004
01/03/2006 21:00:00,55.5655099
01/03/2006 21:15:00,55.9888996
01/03/2006 21:30:00,59.5828702
01/03/2006 21:45:00,51.8718564
01/03/2006 22:00:00,62.0919608
01/03/2006 22:15:00,53.2350234
01/03/2006 22:30:00,57.1668921
01/03/2006 22:45:00,50.3277169
01/03/2006 23:00:00,48.5946593
01/03/2006 23:15:00,49.7098701
01/03/2006 23:30:00,45.7652617
01/03/2006 23:45:00,45.9169539
01/03/2006 00:00:00,46.7993548
01/04/2006 00:15:00,46.7423031
01/04/2006 00:30:00,43.6085661
01/04/2006 00:45:00,38.927328
01/04/2006 01:00:00,
01/04/2006 01:15:00,
01/04/2006 01:30:00,40.9431229
01/04/2006 01:45:00,38.8722627
01/04/2006 02:00:00,37.4129272
01/04/2006 02:15:00,36.7684359
01/04/2006 02:30:00,37.4807131
01/04/2006 02:45:00,33.233427
01/04/2006 03:00:00,31.5813534
01/04/2006 03:15:00,29.2718387
01/04/2006 03:30:00,28.9958437
01/04/2006 03:45:00,29.4192716
01/04/2006 04:00:00,28.7554893
01/04/2006 04:15:00,30.5161082
01/04/2006 04:30:00,28.135446
01/04/2006 04:45:00,27.0877537
01/04/2006 05:00:00,28.377825
01/04/2006 05:15:00,30.1675714
01/04/2006 05:30:00,34.8207898
01/04/2006 05:45:00,32.8832858
01/04/2006 06:00:00,37.01389
01/04/2006 06:15:00,40.4458926
01/04/2006 06:30:00,39.1519822
01/04/2006 06:45:00,49.0710515
01/04/2006 07:00:00,58.8053474
01/04/2006 07:15:00,60.1910333
01/04/2006 07:30:00,79.4100836
01/04/2006 07:45:00,91.5948904
01/04/2006 08:00:00,96.5931885
01/04/2006 08:15:00,103.5527892
01/04/2006 08:30:00,79.7035742
01/04/2006 08:45:00,94.9865156
01/04/2006 09:00:00,91.3380718
01/04/2006 09:15:00,113.2558757
01/04/2006 09:30:00,106.6430546
01/04/2006 09:45:00,97.6338902
01/04/2006 10:00:00,117.9809101
01/04/2006 10:15:00,110.8043525
01/04/2006 10:30:00,118.9577032
01/04/2006 10:45:00,121.3906612
01/04/2006 11:00:00,127.3106489
01/04/2006 11:15:00,130.2597462
01/04/2006 11:30:00,125.0362973
01/04/2006 11:45:00,141.4015784
01/04/2006 12:00:00,114.8523301
01/04/2006 12:15:00,121.1926515
01/04/2006 12:30:00,111.5083021
01/04/2006 12:45:00,107.1074138
01/04/2006 13:00:00,117.784543
01/04/2006 13:15:00,115.2135875
01/04/2006 13:30:00,140.4051314
01/04/2006 13:45:00,121.2665303
01/04/2006 14:00:00,114.0815687
01/04/2006 14:15:00,106.0722893
01/04/2006 14:30:00,98.3398453
01/04/2006 14:45:00,90.1237702
01/04/2006 15:00:00,99.012299
01/04/2006 15:15:00,131.5962496
01/04/2006 15:30:00,115.1426501
01/04/2006 15:45:00,127.7254054
01/04/2006 16:00:00,126.8414956
01/04/2006 16:15:00,127.5515954
01/04/2006 16:30:00,128.1496355
01/04/2006 16:45:00,143.7520244
01/04/2006 17:00:00,106.3853192
01/04/2006 17:15:00,117.3597017
01/04/2006 17:30:00,105.2971731
01/04/2006 17:45:00,108.5285302
01/04/2006 18:00:00,112.22969
01/04/2006 18:15:00,104.8826076
01/04/2006 18:30:00,101.3593643
01/04/2006 18:45:00,93.6099404
01/04/2006 19:00:00,101.1297441
01/04/2006 19:15:00,96.9072689
01/04/2006 19:30:00,94.7345866
01/04/2006 19:45:00,96.5002097
01/04/2006 20:00:00,91.7635243
01/04/2006 20:15:00,86.8148098
01/04/2006 20:30:00,85.6171252
01/04/2006 20:45:00,80.1085324
01/04/2006 21:00:00,77.5617193
01/04/2006 21:15:00,71.0801343
01/04/2006 21:30:00,73.0895116
01/04/2006 21:45:00,74.8287003
01/04/2006 22:00:00,77.8090643
01/04/2006 22:15:00,65.8093938
01/04/2006 22:30:00,72.6725204
01/04/2006 22:45:00,66.7519788
01/04/2006 23:00:00,67.3361714
01/04/2006 23:15:00,73.5308744
01/04/2006 23:30:00,65.4708463
01/04/2006 23:45:00,60.8575851
01/04/2006 00:00:00,62.1692203
01/05/2006 00:15:00,56.0679736
01/05/2006 00:30:00,51.2907198
01/05/2006 00:45:00,50.9930081
01/05/2006 01:00:00,
01/05/2006 01:15:00,
01/05/2006 01:30:00,48.3431696
01/05/2006 01:45:00,47.6691306
01/05/2006 02:00:00,47.6607839
01/05/2006 02:15:00,45.7139209
01/05/2006 02:30:00,44.3272991
01/05/2006 02:45:00,47.7196119
01/05/2006 03:00:00,45.1766952
01/05/2006 03:15:00,42.209663
01/05/2006 03:30:00,41.7756155
01/05/2006 03:45:00,38.8573265
01/05/2006 04:00:00,38.0116549
01/05/2006 04:15:00,37.5768052
01/05/2006 04:30:00,36.9382731
01/05/2006 04:45:00,37.9676676
01/05/2006 05:00:00,38.1311254
01/05/2006 05:15:00,37.9565705
01/05/2006 05:30:00,43.6759891
01/05/2006 05:45:00,46.4969827
01/05/2006 06:00:00,44.0789036
01/05/2006 06:15:00,52.7740258
01/05/2006 06:30:00,39.2167694
01/05/2006 06:45:00,35.1456999
01/05/2006 07:00:00,31.8439211
01/05/2006 07:15:00,39.2168458
01/05/2006 07:30:00,46.6323253
01/05/2006 07:45:00,53.7608082
01/05/2006 08:00:00,67.5661736
01/05/2006 08:15:00,67.5149283
01/05/2006 08:30:00,64.4824786
01/05/2006 08:45:00,71.4410861
01/05/2006 09:00:00,70.3306503
01/05/2006 09:15:00,73.8487366
01/05/2006 09:30:00,90.0092275
01/05/2006 09:45:00,83.6351946
01/05/2006 10:00:00,55.817649
01/05/2006 10:15:00,59.3598777
01/05/2006 10:30:00,59.3886423
01/05/2006 10:45:00,50.1761584
01/05/2006 11:00:00,59.2038307
01/05/2006 11:15:00,59.8957282
01/05/2006 11:30:00,71.8611142
01/05/2006 11:45:00,74.8243264
01/05/2006 12:00:00,75.9920622
01/05/2006 12:15:00,80.4642317
01/05/2006 12:30:00,89.6109161
01/05/2006 12:45:00,73.113081
01/05/2006 13:00:00,76.7458819
01/05/2006 13:15:00,90.5803748
01/05/2006 13:30:00,84.9640771
01/05/2006 13:45:00,99.2683154
01/05/2006 14:00:00,103.6017807
01/05/2006 14:15:00,112.2900269
01/05/2006 14:30:00,112.8154488
01/05/2006 14:45:00,97.7069286
01/05/2006 15:00:00,101.166397
01/05/2006 15:15:00,112.2651205
01/05/2006 15:30:00,87.5307351
01/05/2006 15:45:00,95.2334977
01/05/2006 16:00:00,96.7120287
01/05/2006 16:15:00,98.9124633
01/05/2006 16:30:00,106.1710554
01/05/2006 16:45:00,101.9973807
01/05/2006 17:00:00,93.008787
01/05/2006 17:15:00,103.1308511
01/05/2006 17:30:00,94.9308391
01/05/2006 17:45:00,77.4228241
01/05/2006 18:00:00,89.8404408
01/05/2006 18:15:00,73.9867914
01/05/2006 18:30:00,80.6727273
01/05/2006 18:45:00,74.047453
01/05/2006 19:00:00,91.2992033
01/05/2006 19:15:00,74.9716065
01/05/2006 19:30:00,69.7232321
01/05/2006 19:45:00,59.0444412
01/05/2006 20:00:00,81.9889465
01/05/2006 20:15:00,70.2514044
01/05/2006 20:30:00,52.1325332
01/05/2006 20:45:00,58.3509966
01/05/2006 21:00:00,58.936488
01/05/2006 21:15:00,56.8502714
01/05/2006 21:30:00,59.7875458
01/05/2006 21:45:00,57.1352052
01/05/2006 22:00:00,53.5662938
01/05/2006 22:15:00,50.0604888
01/05/2006 22:30:00,58.2832298
01/05/2006 22:45:00,49.6568294
01/05/2006 23:00:00,54.9790253
01/05/2006 23:15:00,54.3447143
01/05/2006 23:30:00,48.2418823
01/05/2006 23:45:00,51.3042426
01/05/2006 00:00:00,50.2539909
01/06/2006 00:15:00,44.4460247
01/06/2006 00:30:00,47.0321074
01/06/2006 00:45:00,41.9109199
01/06/2006 01:00:00,
01/06/2006 01:15:00,
01/06/2006 01:30:00,42.1236366
01/06/2006 01:45:00,38.1295974
01/06/2006 02:00:00,34.933518
01/06/2006 02:15:00,35.1146624
01/06/2006 02:30:00,45.1008109
01/06/2006 02:45:00,34.6453372
01/06/2006 03:00:00,32.0469541
01/06/2006 03:15:00,32.9966252
01/06/2006 03:30:00,32.8566986
01/06/2006 03:45:00,28.3257775
01/06/2006 04:00:00,24.7795569
01/06/2006 04:15:00,23.7591394
01/06/2006 04:30:00,29.9053475
01/06/2006 04:45:00,36.8706591
01/06/2006 05:00:00,32.6983405
01/06/2006 05:15:00,37.8124228
01/06/2006 05:30:00,36.4839223
01/06/2006 05:45:00,33.0445853
01/06/2006 06:00:00,41.5830111
01/06/2006 06:15:00,41.6078793
01/06/2006 06:30:00,46.8146157
01/06/2006 06:45:00,49.9784352
01/06/2006 07:00:00,57.2580755
01/06/2006 07:15:00,67.4113872
01/06/2006 07:30:00,61.8602778
01/06/2006 07:45:00,72.9141927
01/06/2006 08:00:00,89.4807114
01/06/2006 08:15:00,94.2474411
01/06/2006 08:30:00,85.6480481
01/06/2006 08:45:00,81.107577
01/06/2006 09:00:00,88.9892111
01/06/2006 09:15:00,105.2605966
01/06/2006 09:30:00,104.6270114
01/06/2006 09:45:00,92.6557808
01/06/2006 10:00:00,91.5980801
01/06/2006 10:15:00,83.4056699
01/06/2006 10:30:00,91.495876
01/06/2006 10:45:00,83.636608
01/06/2006 11:00:00,93.9939077
01/06/2006 11:15:00,87.6501865
01/06/2006 11:30:00,89.3203287
01/06/2006 11:45:00,123.6105205
01/06/2006 12:00:00,105.6543431
01/06/2006 12:15:00,147.5076001
01/06/2006 12:30:00,118.4917969
01/06/2006 12:45:00,86.7113451
01/06/2006 13:00:00,81.2355852
01/06/2006 13:15:00,93.1896449
01/06/2006 13:30:00,109.6348404
01/06/2006 13:45:00,94.6694174
01/06/2006 14:00:00,76.7071853
01/06/2006 14:15:00,106.7395478
01/06/2006 14:30:00,81.5634367
01/06/2006 14:45:00,73.9519339
01/06/2006 15:00:00,98.0111725
01/06/2006 15:15:00,113.6546264
01/06/2006 15:30:00,122.9742804
01/06/2006 15:45:00,89.1669175
01/06/2006 16:00:00,84.3684818
01/06/2006 16:15:00,87.4335543
01/06/2006 16:30:00,84.7455922
01/06/2006 16:45:00,104.3878985
01/06/2006 17:00:00,97.9117188
01/06/2006 17:15:00,99.5742974
01/06/2006 17:30:00,74.3747506
01/06/2006 17:45:00,83.5255224
01/06/2006 18:00:00,77.7139272
01/06/2006 18:15:00,81.7530042
01/06/2006 18:30:00,72.5354397
01/06/2006 18:45:00,81.875015
01/06/2006 19:00:00,75.3679697
01/06/2006 19:15:00,75.2987322
01/06/2006 19:30:00,92.7243498
01/06/2006 19:45:00,81.2680934
01/06/2006 20:00:00,66.2329745
01/06/2006 20:15:00,64.1159305
01/06/2006 20:30:00,72.5090817
01/06/2006 20:45:00,61.5611527
01/06/2006 21:00:00,51.5229949
01/06/2006 21:15:00,55.3060555
01/06/2006 21:30:00,60.9141784
01/06/2006 21:45:00,50.4235225
01/06/2006 22:00:00,58.9015923
01/06/2006 22:15:00,52.1658054
01/06/2006 22:30:00,47.2454735
01/06/2006 22:45:00,46.9770612
01/06/2006 23:00:00,46.3292465
01/06/2006 23:15:00,43.470263
01/06/2006 23:30:00,46.8882653
01/06/2006 23:45:00,42.6984702
01/06/2006 00:00:00,43.3010179
01/07/2006 00:15:00,39.4470963
01/07/2006 00:30:00,43.9756108
01/07/2006 00:45:00,35.2665456
01/07/2006 01:00:00,
01/07/2006 01:15:00,
01/07/2006 01:30:00,37.4456455
01/07/2006 01:45:00,36.7995498
01/07/2006 02:00:00,32.1014464
01/07/2006 02:15:00,29.7087321
01/07/2006 02:30:00,28.2240509
01/07/2006 02:45:00,27.4727906
01/07/2006 03:00:00,29.0231376
01/07/2006 03:15:00,25.2678675
01/07/2006 03:30:00,23.2316929
01/07/2006 03:45:00,29.2517837
01/07/2006 04:00:00,26.0116979
01/07/2006 04:15:00,26.6912759
01/07/2006 04:30:00,29.9390399
01/07/2006 04:45:00,26.5458294
01/07/2006 05:00:00,25.1641545
01/07/2006 05:15:00,28.1070252
01/07/2006 05:30:00,28.8283749
01/07/2006 05:45:00,27.209096
01/07/2006 06:00:00,31.5128035
01/07/2006 06:15:00,31.4136936
01/07/2006 06:30:00,29.41973
01/07/2006 06:45:00,41.5287289
01/07/2006 07:00:00,42.9069658
01/07/2006 07:15:00,35.8880214
01/07/2006 07:30:00,33.9862153
01/07/2006 07:45:00,37.5593096
01/07/2006 08:00:00,45.3929263
01/07/2006 08:15:00,41.481189
01/07/2006 08:30:00,44.8180354
01/07/2006 08:45:00,46.4367795
01/07/2006 09:00:00,48.589445
01/07/2006 09:15:00,61.0961823
01/07/2006 09:30:00,68.8678959
01/07/2006 09:45:00,56.1044546
01/07/2006 10:00:00,56.8553711
01/07/2006 10:15:00,63.3032446
01/07/2006 10:30:00,63.7396414
01/07/2006 10:45:00,62.1009951
01/07/2006 11:00:00,65.6488965
01/07/2006 11:15:00,74.8810725
01/07/2006 11:30:00,80.0658057
01/07/2006 11:45:00,98.1515957
01/07/2006 12:00:00,74.9110786
01/07/2006 12:15:00,84.8321534
01/07/2006 12:30:00,83.3654453
01/07/2006 12:45:00,66.063844
01/07/2006 13:00:00,88.1580746
01/07/2006 13:15:00,81.7213746
01/07/2006 13:30:00,73.7477931
01/07/2006 13:45:00,75.5692264
01/07/2006 14:00:00,76.1556919
01/07/2006 14:15:00,79.7869266
01/07/2006 14:30:00,81.923911
01/07/2006 14:45:00,92.2192312
01/07/2006 15:00:00,71.2969193
01/07/2006 15:15:00,66.5866874
01/07/2006 15:30:00,86.5445448
01/07/2006 15:45:00,76.8622391
01/07/2006 16:00:00,82.097339
01/07/2006 16:15:00,72.5753778
01/07/2006 16:30:00,89.3735986
01/07/2006 16:45:00,74.1470786
01/07/2006 17:00:00,77.6206046
01/07/2006 17:15:00,69.339494
01/07/2006 17:30:00,68.8840354
01/07/2006 17:45:00,65.2823102
01/07/2006 18:00:00,60.0584602
01/07/2006 18:15:00,60.8439668
01/07/2006 18:30:00,56.52072
01/07/2006 18:45:00,53.7983588
01/07/2006 19:00:00,53.0948485
01/07/2006 19:15:00,55.1503523
01/07/2006 19:30:00,51.6207296
01/07/2006 19:45:00,50.8351848
01/07/2006 20:00:00,55.9315805
01/07/2006 20:15:00,52.5215238
01/07/2006 20:30:00,50.6722809
01/07/2006 20:45:00,47.7471923
01/07/2006 21:00:00,49.9550186
01/07/2006 21:15:00,45.5018918
01/07/2006 21:30:00,47.3079687
01/07/2006 21:45:00,48.8672927
01/07/2006 22:00:00,47.5357362
01/07/2006 22:15:00,41.8629025
01/07/2006 22:30:00,48.2297347
01/07/2006 22:45:00,53.62516
01/07/2006 23:00:00,45.4151969
01/07/2006 23:15:00,50.0157375
01/07/2006 23:30:00,52.8754468
01/07/2006 23:45:00,45.0523733
01/07/2006 00:00:00,49.7530743
01/08/2006 00:15:00,43.5978128
01/08/2006 00:30:00,44.5164655
01/08/2006 00:45:00,38.4524065
01/08/2006 01:00:00,
01/08/2006 01:15:00,
01/08/2006 01:30:00,44.5188339
01/08/2006 01:45:00,42.6740795
01/08/2006 02:00:00,39.0887994
01/08/2006 02:15:00,39.2500034
01/08/2006 02:30:00,34.6957421
01/08/2006 02:45:00,34.2122829
01/08/2006 03:00:00,35.9521974
01/08/2006 03:15:00,33.0201373
01/08/2006 03:30:00,31.96576
01/08/2006 03:45:00,33.9540127
01/08/2006 04:00:00,33.780451
01/08/2006 04:15:00,34.647018
01/08/2006 04:30:00,36.6463296
01/08/2006 04:45:00,37.4728821
01/08/2006 05:00:00,35.3665723
01/08/2006 05:15:00,35.8144673
01/08/2006 05:30:00,33.8865515
01/08/2006 05:45:00,33.9337476
01/08/2006 06:00:00,34.8022437
01/08/2006 06:15:00,35.7449051
01/08/2006 06:30:00,35.0613352
01/08/2006 06:45:00,38.1041371
01/08/2006 07:00:00,37.8753955
01/08/2006 07:15:00,39.6556301
01/08/2006 07:30:00,43.1469382
01/08/2006 07:45:00,39.0504275
01/08/2006 08:00:00,46.1616631
01/08/2006 08:15:00,41.658819
01/08/2006 08:30:00,41.9155994
01/08/2006 08:45:00,41.8991161
01/08/2006 09:00:00,39.4325612
01/08/2006 09:15:00,43.7045245
01/08/2006 09:30:00,55.6796133
01/08/2006 09:45:00,57.2337612
01/08/2006 10:00:00,54.5676495
01/08/2006 10:15:00,55.1451762
01/08/2006 10:30:00,74.6840369
01/08/2006 10:45:00,65.3310152
01/08/2006 11:00:00,63.2227381
01/08/2006 11:15:00,67.4159903
01/08/2006 11:30:00,66.8234892
01/08/2006 11:45:00,60.7235031
01/08/2006 12:00:00,63.4531605
01/08/2006 12:15:00,82.1151784
01/08/2006 12:30:00,84.3121559
01/08/2006 12:45:00,68.6971419
01/08/2006 13:00:00,62.1276205
01/08/2006 13:15:00,66.5767363
01/08/2006 13:30:00,71.0200457
01/08/2006 13:45:00,94.7670184
01/08/2006 14:00:00,68.3133656
01/08/2006 14:15:00,60.8085745
01/08/2006 14:30:00,62.0934506
01/08/2006 14:45:00,69.3948267
01/08/2006 15:00:00,78.4901894
01/08/2006 15:15:00,63.6459559
01/08/2006 15:30:00,63.8611556
01/08/2006 15:45:00,53.5215234
01/08/2006 16:00:00,65.5717516
01/08/2006 16:15:00,74.8116631
01/08/2006 16:30:00,61.2818534
01/08/2006 16:45:00,65.8156204
01/08/2006 17:00:00,69.5207721
01/08/2006 17:15:00,90.4700723
01/08/2006 17:30:00,83.4006657
01/08/2006 17:45:00,59.2357659
01/08/2006 18:00:00,50.2959918
01/08/2006 18:15:00,54.4168359
