file,rcsv_success,rcsv_header_precision,rcsv_header_recall,rcsv_header_f1,rcsv_record_precision,rcsv_record_recall,rcsv_record_f1,rcsv_cell_precision,rcsv_cell_recall,rcsv_cell_f1
HMRC_spending_over_25000_for_September_2018.csv,1,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.9729064039408867,0.9729064039408867,0.9729064039408867,0.9964899964899965,0.9964899964899965,0.9964899964899965
epcs-dwp-cmg-spend-july-2017.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.04568527918781726,0.08674698795180723
pssave_traindata_m=10_n=10_timelow=15_timehight=30_numofloop=2000.csv,1,0.0,0.0,0.0,0.9,1.0,0.9473684210526316,0.8181818181818182,0.9,0.8571428571428572
hist_2000_15O.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00030864197530864197,0.0003125,0.0003105590062111801
mordenite-dh-2.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ResultsOR30x100-0.75_5.dat__m29Infos.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oct_2013.csv,1,0.31343283582089554,0.31343283582089554,0.31343283582089554,1.0,1.0,1.0,0.9978547628828336,0.9978547628828336,0.9978547628828336
ResultsOR30x500-0.75_3.dat.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ResultsOR30x100-0.50_1.dat__m21.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ministers-overseas-travel-jan-mar-2013.csv,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.75,0.75,0.75,0.8888888888888888,0.8888888888888888,0.8888888888888888
Consular_cases_April_2016.csv,1,0.07317073170731707,0.07317073170731707,0.07317073170731707,1.0,1.0,1.0,0.9969708890637293,0.9969708890637293,0.9969708890637293
NBA_scores_out.csv,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,1.0,1.0,0.997229916897507,0.997229916897507,0.997229916897507
workforce-management-information-dft_201706.csv,1,0.0,0.0,0.0,1.0,0.20833333333333334,0.3448275862068966,0.9112554112554112,0.20456754130223517,0.3341269841269841
ResultsOR30x100-0.50_3.dat.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ResultsOR30x500-0.50_6.datInfos.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL5083-emissivity.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ResultsOR30x100-0.50_10.dat__m28Infos.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wairakite-dh.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wine_Cellar_Consumption_dataset_14-15.csv,1,0.25,0.25,0.25,0.9730941704035875,0.9730941704035875,0.9730941704035875,0.9877232142857143,0.9877232142857143,0.9877232142857143
W44out.csv,1,0.0011098779134295228,0.0033112582781456954,0.0016625103906899418,0.6655629139072847,0.39880952380952384,0.4987593052109181,0.5575359977729183,0.9980263589272834,0.715414100156752
rape_table_3_prosecution_outcomes_0708_1314.csv,1,0.0,0.0,0.0,1.0,1.0,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231
hypo5.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sustainability_-_Water_consumption_P_56.csv,1,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666667
vissim_data_conf2473_i7_v1987.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vissim_data_conf2473_i12_v2026.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extended.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S39.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Resultsgk06.datInfos.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthTrent_Demand_zone-based.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O18_air.csv,1,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.49001996007984033,0.49001996007984033,0.49001996007984033
Note_4_Staff_costs_-_Average_number_of_persons_employed_13-14.csv,1,0.0,0.0,0.0,1.0,0.7368421052631579,0.8484848484848484,0.975,0.73125,0.8357142857142857
20170320-ePC_Data-Travel-Stationery.csv,1,0.0,0.0,0.0,1.0,0.7142857142857143,0.8333333333333333,1.0,0.7333333333333333,0.846153846153846
business_expenses_apr_jun_14_peter_lewis.csv,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,0.8181818181818182,0.9,0.9444444444444444,0.7870370370370371,0.8585858585858587
Auto_Tone_sub315_day1.csv,1,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.6227758007117438,0.6238859180035651
GPC_DCLG_December_2015_for_Publication.csv,1,0.4,0.4,0.4000000000000001,0.875,0.875,0.875,0.9111111111111111,0.9111111111111111,0.9111111111111111
W32.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Camp Palacios - Wind Direction.csv,1,0.0,0.0,0.0,0.9902500937490986,0.9902558067084357,0.9902529502205273,0.9967404347625421,0.9967461851328353,0.996743309939395
"Businesses with a rateable value of less than £12,000 - March 2016.csv",1,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.9998953274158432,0.9998953274158432,0.9998953274158432
june_2015(1).csv,1,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.9995506964205482,0.9995506964205482,0.9995506964205482,0.9998094149037545,0.9998094149037545,0.9998094149037545
planning-application-aug-17.csv,1,0.3157894736842105,0.3157894736842105,0.3157894736842105,1.0,1.0,1.0,0.9996813178731645,0.9996813178731645,0.9996813178731645
air_quality_station3_2006.csv,1,1.0,1.0,1.0,0.8764840182648402,0.8764840182648402,0.8764840182648402,0.9382437715818612,0.9382437715818612,0.9382437715818612
Wakefield Council Procurement Card Transactions 2018-19 Q2.csv,1,0.17391304347826086,0.17391304347826086,0.17391304347826086,1.0,0.9710995219469796,0.9853378899790541,0.9998735531563078,0.9709830073014764,0.985216528735522
spending_2020_01.csv,1,0.13333333333333333,0.13333333333333333,0.13333333333333333,3.911138923654568e-05,3.911138923654568e-05,3.911138923654568e-05,0.8982648258959417,0.8982648258959417,0.8982648258959417
Camp Palacios - Humidity.csv,1,0.0,0.0,0.0,0.9983449189010262,0.9983749623833885,0.9983599404161839,0.999398170438132,0.9994282447112636,0.9994132073484495
fire_archive_V1_50574.csv,1,1.0,1.0,1.0,0.9987896762469678,0.9987896762469678,0.9987896762469678,0.97066130715588,0.97066130715588,0.97066130715588
all.csv,1,0.5454545454545454,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.9998276278139759,0.9998276278139759,0.9998276278139759
